strategy,mean,min,median,max,neg
overlay0.85+baseline_xgb0.03+scoreprop400.12,0.022753554567270007,0.004240602379729681,0.022326937830561833,0.04340314379537788,0
overlay0.85+target30.05+scoreprop500.10,0.022743136221996516,0.005273504735530801,0.021450881469468108,0.043740355558424884,0
overlay0.85+target30.10+scoreprop400.05,0.022738775203746245,0.0058363925214874185,0.019938578895749848,0.04346885251910501,0
overlay0.90+lightgbm0.05+tuned_xgb0.05,0.022734997584126188,0.004958353090995918,0.022469684142326307,0.04424700476445004,0
overlay0.80+scoreprop300.05+scoreprop400.15,0.022722404849475183,0.004143906720110599,0.02136694332300465,0.0434271634431837,0
overlay0.90+tuned_xgb0.08+scoreprop400.02,0.022718159563777193,0.004729440853913636,0.022273082295549376,0.04446324388152713,0
overlay0.85+lightgbm0.03+scoreprop500.12,0.02271016878295112,0.004800488406533077,0.022634148913934046,0.04379601292633303,0
overlay0.80+target30.05+scoreprop300.15,0.022708872808614486,0.004639879865666531,0.019749572670620663,0.042815592873238106,0
overlay0.75+adaptive0.10+scoreprop500.15,0.022704207866441378,0.0045159416920488235,0.022230058172937328,0.04388240749551427,0
overlay0.80+tuned_xgb0.03+scoreprop300.17,0.022700444984222284,0.004093686386132764,0.020520680416423714,0.043265954963253014,0
overlay0.80+scoreprop300.03+scoreprop400.17,0.022699870922430712,0.004177319982366909,0.021447710378767193,0.04349326176190178,0
overlay0.85+target30.08+scoreprop500.07,0.022691818284042133,0.005668721942801241,0.020671395695255126,0.0435813240865531,0
overlay0.85+lightgbm0.10+scoreprop300.05,0.022684401918425818,0.005015159764552593,0.021734666733880442,0.0434549623878914,0
overlay0.80+lightgbm0.05+scoreprop300.15,0.022680558007797957,0.004436704745375442,0.020585633333185804,0.04322948190275247,0
overlay0.90+tuned_xgb0.08+scoreprop500.02,0.022671013902592626,0.004776475400774763,0.022378816490161435,0.04441483171298036,0
overlay0.85+lightgbm0.08+scoreprop400.07,0.022662940214086002,0.00496308566271135,0.022070953378532418,0.04360570188297916,0
overlay0.85+adaptive0.03+lightgbm0.12,0.022661190467588185,0.005209542603804684,0.022362197348683208,0.043670980700341394,0
overlay0.85+baseline_xgb0.05+scoreprop300.10,0.022660817456535785,0.004039248487096081,0.02199340732653554,0.04239355693529856,0
overlay_0.80+scoreprop40_0.20,0.022660008058921415,0.004233061228485352,0.02157061269786037,0.04356683637679154,0
overlay0.85+target30.10+scoreprop500.05,0.022657643758977924,0.0059322000809815395,0.02015173851244645,0.04347530572615173,0
overlay0.90+baseline_xgb0.08+scoreprop300.02,0.02265722716998128,0.004364086633468586,0.023254813616175596,0.04301885594576846,0
overlay0.90+lightgbm0.03+tuned_xgb0.07,0.022649478896989497,0.004874659396790507,0.02235760547974719,0.04431778638921209,0
overlay0.90+lightgbm0.05+baseline_xgb0.05,0.022643945198608687,0.004814275463597868,0.023174458842107698,0.043293269893257574,0
overlay0.80+scoreprop300.10+scoreprop500.10,0.02264168960366381,0.004267454428567408,0.02145802046636272,0.043127158270922145,0
overlay0.90+baseline_xgb0.08+scoreprop400.02,0.022637430802217653,0.004410932005040197,0.023400721815199657,0.04316345155981306,0
