mode,top_k,alpha_xgb,rank_power,equal_mix,max_weight,score_rank_blend,portfolio_return,benchmark_return,excess_return,n,max_w,top10_sum
rank,35,0.1,2.0,0.1,0.1,0.2,0.06720860867203887,0.041279438261512036,0.025929170410526836,35,0.05915622115030463,0.4818370242616898
rank,35,0.1,2.0,0.1,0.06,0.2,0.06720860867203887,0.041279438261512036,0.025929170410526836,35,0.05915622115030463,0.4818370242616898
rank,35,0.1,2.0,0.1,0.08,0.2,0.06720860867203887,0.041279438261512036,0.025929170410526836,35,0.05915622115030463,0.4818370242616898
score,40,0.2,2.4,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.2,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,0.8,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,0.8,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.4,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.0,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.0,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.0,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.0,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.2,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.0,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.2,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,0.8,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.0,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,0.8,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,3.0,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.0,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.6,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.6,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,3.0,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.0,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,3.0,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.6,0.05,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.6,0.0,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,1.2,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.4,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,3.0,0.2,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
score,40,0.2,2.4,0.1,0.04,0.2,0.06720762025406604,0.041279438261512036,0.025928181992554006,40,0.039999999999999994,0.3999999999999999
rank,35,0.1,2.4,0.0,0.05,0.2,0.06719983051447335,0.041279438261512036,0.02592039225296132,35,0.05,0.4845159627905661
rank,35,0.0,3.0,0.0,0.05,0.2,0.06719872530917466,0.041279438261512036,0.025919287047662623,35,0.05000000000000001,0.4919852738688221
rank,35,0.1,2.0,0.2,0.05,0.2,0.06719642829081042,0.041279438261512036,0.025916990029298384,35,0.05,0.45324803187609736
rank,30,0.8,2.0,0.2,0.1,0.2,0.06719506488781474,0.041279438261512036,0.0259156266263027,30,0.06151294121895539,0.49788084229775426
rank,30,0.8,2.0,0.2,0.08,0.2,0.06719506488781474,0.041279438261512036,0.0259156266263027,30,0.06151294121895539,0.49788084229775426
rank,30,0.2,1.6,0.0,0.06,0.2,0.0671910117253254,0.041279438261512036,0.02591157346381337,30,0.060000000000000005,0.5203797564619058
rank,35,0.05,2.0,0.05,0.1,0.2,0.06718527763791256,0.041279438261512036,0.025905839376400522,35,0.0609960773757283,0.49391676141724483
rank,35,0.05,2.0,0.05,0.08,0.2,0.06718527763791256,0.041279438261512036,0.025905839376400522,35,0.0609960773757283,0.49391676141724483
rank,35,0.8,1.6,0.05,0.06,0.2,0.06717531387634197,0.041279438261512036,0.025895875614829936,35,0.05368839013494449,0.45441703730693006
rank,35,0.8,1.6,0.05,0.1,0.2,0.06717531387634197,0.041279438261512036,0.025895875614829936,35,0.05368839013494449,0.45441703730693006
rank,35,0.8,1.6,0.05,0.08,0.2,0.06717531387634197,0.041279438261512036,0.025895875614829936,35,0.05368839013494449,0.45441703730693006
rank,30,0.8,3.0,0.1,0.05,0.2,0.06717188133304727,0.041279438261512036,0.025892443071535237,30,0.05000000000000001,0.491311195568927
rank,30,0.2,2.4,0.2,0.1,0.2,0.06717127079694885,0.041279438261512036,0.02589183253543681,30,0.06782851326250217,0.5243583407200998
rank,30,0.2,2.4,0.2,0.08,0.2,0.06717127079694885,0.041279438261512036,0.02589183253543681,30,0.06782851326250217,0.5243583407200998
rank,35,0.0,2.0,0.0,0.08,0.2,0.06716576549626528,0.041279438261512036,0.025886327234753245,35,0.06284906461844464,0.5061069988692894
rank,35,0.0,2.0,0.0,0.1,0.2,0.06716576549626528,0.041279438261512036,0.025886327234753245,35,0.06284906461844464,0.5061069988692894
score,45,0.2,0.8,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.2,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.0,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.05,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.05,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.05,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,1.6,0.1,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.0,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.0,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.0,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.1,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.0,0.0,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.2,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.2,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.2,0.08,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.1,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,0.8,0.05,0.05,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,3.0,0.2,0.1,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.2,2.4,0.1,0.06,0.2,0.06716412683968863,0.041279438261512036,0.025884688578176593,45,0.04829341713844091,0.40620909493098073
score,45,0.1,1.0,0.0,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.2,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.05,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.05,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.2,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.2,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.05,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.2,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.0,0.0,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.0,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.0,0.0,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.05,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.0,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.0,0.0,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.4,0.0,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.4,0.0,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.0,0.05,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.4,0.0,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.0,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.4,0.0,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.1,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.0,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.0,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.0,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.0,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.0,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.05,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.0,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.05,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.05,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.0,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.1,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,2.0,0.0,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.2,0.1,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.2,0.08,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,0.8,0.05,0.05,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
score,45,0.1,1.6,0.2,0.06,0.2,0.06716114556700767,0.041279438261512036,0.025881707305495633,45,0.0471454036835649,0.40070540765947116
