top_k,alpha_xgb,rank_power,equal_mix,max_weight,mean,median,min,max,sum,negative_windows,avg_n,utility
35,0.1,1.2,0.05,0.05,0.014286446383252407,0.009287163693739105,0.0030972759238046127,0.0331889240870407,0.12857801744927166,0,86.44444444444444,0.015835084345154713
35,0.1,1.4,0.2,0.05,0.014141487885096757,0.009287163693739105,0.0033868689904166943,0.03224958477927099,0.12727339096587081,0,86.44444444444444,0.015834922380305105
30,0.0,0.9,0.2,0.04,0.014569803996400288,0.009287163693739105,0.0025241281024379336,0.03844563186515931,0.1311282359676026,0,82.0,0.015831868047619255
30,0.1,0.9,0.1,0.045,0.01498505788059924,0.009287163693739105,0.0016934999491104719,0.03989019913896777,0.13486552092539317,0,82.0,0.01583180785515448
35,0.25,1.2,0.2,0.05,0.013939001203822096,0.009287163693739105,0.00377710318470377,0.03283909772881634,0.12545101083439886,0,86.44444444444444,0.015827552796173983
35,0.4,1.1,0.2,0.04,0.013765033326351848,0.009287163693739105,0.0041210598930902925,0.03641933998709676,0.12388529993716663,0,86.44444444444444,0.015825563272896994
35,0.4,1.2,0.1,0.04,0.013862717216051694,0.009287163693739105,0.003924334254216233,0.03778920238428239,0.12476445494446524,0,86.44444444444444,0.01582488434315981
35,0.0,0.9,0.2,0.045,0.0138106214039559,0.009287163693739105,0.004012082095240933,0.035740026298765215,0.12429559263560311,0,86.44444444444444,0.01581666245157637
35,0.0,1.1,0.2,0.05,0.013823922195768704,0.009287163693739105,0.003976434225888087,0.03485509534170998,0.12441529976191834,0,86.44444444444444,0.015812139308712746
35,0.0,0.9,0.1,0.05,0.013779451761906755,0.009287163693739105,0.004056373547840941,0.034302600739509706,0.1240150658571608,0,86.44444444444444,0.015807638535827225
35,0.1,1.4,0.0,0.045,0.014482331446422136,0.009287163693739105,0.002643641870447619,0.036291474148632596,0.13034098301779923,0,86.44444444444444,0.015804152381645946
35,0.4,1.2,0.05,0.04,0.013905201044577202,0.009287163693739105,0.003791795248669086,0.038408129437833644,0.12514680940119483,0,86.44444444444444,0.015801098668911745
30,0.4,1.4,0.1,0.04,0.014802952216653793,0.009287163693739105,0.0019951174910892294,0.044262332300398166,0.13322656994988413,0,82.0,0.015800510962198408
30,0.4,1.2,0.05,0.04,0.01479801229744198,0.009287163693739105,0.0020047382788896118,0.04442916233319599,0.13318211067697783,0,82.0,0.015800381436886786
35,0.0,1.1,0.2,0.045,0.013810742083671203,0.009287163693739105,0.003976434225888087,0.03585493685451818,0.12429667875304082,0,86.44444444444444,0.015798959196615246
40,0.1,1.4,0.0,0.045,0.013866038822320579,0.009287163693739105,0.0038618517893153487,0.03497665571560159,0.12479434940088521,0,90.88888888888889,0.01579696471697825
30,0.25,0.9,0.2,0.045,0.014823776121526487,0.009287163693739105,0.0019447807339904033,0.04037970360695735,0.1334139850937384,0,82.0,0.01579616648852169
35,0.4,1.1,0.1,0.04,0.01384845284368711,0.009287163693739105,0.0038880162235053195,0.037551411535203444,0.124636075593184,0,86.44444444444444,0.01579246095543977
35,0.25,1.2,0.2,0.045,0.013903027075565288,0.009287163693739105,0.00377710318470377,0.03390855075799412,0.1251272436800876,0,86.44444444444444,0.015791578667917174
30,0.1,1.1,0.2,0.045,0.014966935476627233,0.009287163693739105,0.0016474193542131421,0.03987814795261968,0.1347024192896451,0,82.0,0.015790645153733802
30,0.1,1.4,0.2,0.045,0.014922389711158508,0.009287163693739105,0.0017339488252891971,0.03993916560255881,0.13430150740042657,0,82.0,0.015789364123803107
35,0.25,1.1,0.1,0.045,0.014003124800107526,0.009287163693739105,0.0035614608616752197,0.0347551182137464,0.12602812320096773,0,86.44444444444444,0.015783855230945137
35,0.0,0.9,0.05,0.045,0.013846368767737528,0.009287163693739105,0.003872159773195799,0.03555095082294303,0.12461731890963774,0,86.44444444444444,0.015782448654335427
30,0.4,1.1,0.0,0.04,0.014777455866854928,0.009287163693739105,0.0020079437688509116,0.04452607035988894,0.13299710280169436,0,82.0,0.015781427751280386
35,0.1,1.2,0.0,0.05,0.014340469676617685,0.009287163693739105,0.0028722787886652223,0.0336620509730287,0.12906422708955917,0,86.44444444444444,0.015776609070950298
35,0.4,1.4,0.2,0.04,0.013768113239600204,0.009287163693739105,0.003985260069580679,0.03690862480182365,0.12391301915640184,0,86.44444444444444,0.015760743274390546
30,0.1,0.9,0.05,0.045,0.014958643901037842,0.009287163693739105,0.0015991897449501025,0.03997872288710959,0.1346277951093406,0,82.0,0.015758238773512893
35,0.25,1.1,0.0,0.045,0.014132200405808808,0.009287163693739105,0.0032469339127745717,0.036056567694844346,0.12718980365227928,0,86.44444444444444,0.015755667362196094
35,0.4,1.2,0.0,0.04,0.0139364947815829,0.009287163693739105,0.0036373789523355127,0.039072973241058115,0.1254284530342461,0,86.44444444444444,0.015755184257750656
30,0.1,1.2,0.2,0.045,0.014946330314246628,0.009287163693739105,0.001616196189627217,0.03991762231934537,0.13451697282821964,0,82.0,0.015754428409060238
30,0.4,1.2,0.0,0.04,0.014761210217878764,0.009287163693739105,0.001985554408007073,0.04449020464549007,0.13285089196090888,0,82.0,0.0157539874218823
40,0.1,1.6,0.1,0.04,0.013658473192404593,0.009287163693739105,0.004190983555469596,0.036537343304401795,0.12292625873164134,0,90.88888888888889,0.01575396497013939
30,0.1,1.1,0.05,0.045,0.014927191512495504,0.009287163693739105,0.0016531688306997833,0.04019608232160875,0.13434472361245953,0,82.0,0.015753775927845395
30,0.4,1.6,0.1,0.04,0.01476332372700447,0.009287163693739105,0.0019796258785518828,0.0441033740945954,0.13286991354304023,0,82.0,0.015753136666280414
35,0.4,1.2,0.2,0.04,0.013761906165522638,0.009287163693739105,0.003982137853265955,0.0366156115194064,0.12385715548970375,0,86.44444444444444,0.015752975092155615
30,0.6,0.9,0.2,0.04,0.014626085951640586,0.009287163693739105,0.0022520862511441753,0.04447180568433336,0.13163477356476527,0,82.0,0.015752129077212674
40,0.1,1.2,0.0,0.045,0.013776577587304056,0.009287163693739105,0.003947008167326085,0.03441205832609667,0.1239891982857365,0,90.88888888888889,0.0157500816709671
40,0.1,1.1,0.0,0.04,0.013874396227043421,0.009287163693739105,0.0037494119199056666,0.03606153361197818,0.12486956604339079,0,90.88888888888889,0.015749102186996253
40,0.0,1.1,0.0,0.04,0.013873511677252932,0.009287163693739105,0.0037504710660635,0.03613911218518648,0.12486160509527638,0,90.88888888888889,0.015748747210284682
30,0.1,1.2,0.1,0.045,0.014914111022242691,0.009287163693739105,0.0016662756789207062,0.04012732215573239,0.13422699920018422,0,82.0,0.015747248861703044
35,0.25,1.1,0.1,0.05,0.013965685667683735,0.009287163693739105,0.0035614608616752197,0.033084926207318274,0.1256911710091536,0,86.44444444444444,0.015746416098521343
35,0.1,1.6,0.1,0.045,0.014358913318249868,0.009287163693739105,0.0027675453945994605,0.03539518281907199,0.12923021986424882,0,86.44444444444444,0.0157426860155496
35,0.25,1.1,0.05,0.045,0.014065129837372927,0.009287163693739105,0.003349751937798684,0.035495389925530585,0.12658616853635635,0,86.44444444444444,0.01574000580627227
30,0.1,1.1,0.1,0.045,0.014929154522485825,0.009287163693739105,0.0016172165155604323,0.04007667396528104,0.13436239070237244,0,82.0,0.01573776278026604
30,0.1,0.9,0.2,0.05,0.014804467369981873,0.009287163693739105,0.0018650598621798298,0.037275410723430144,0.13324020632983685,0,82.0,0.015736997301071788
35,0.1,1.6,0.0,0.045,0.014454705803398395,0.009287163693739105,0.002563024571093725,0.03656702665244767,0.13009235223058555,0,86.44444444444444,0.015736218088945257
30,0.1,1.1,0.0,0.045,0.014962485241222278,0.009287163693739105,0.001547009658106585,0.0403432444880452,0.1346623671710005,0,82.0,0.01573599007027557
30,0.1,0.9,0.0,0.045,0.01495200987507209,0.009287163693739105,0.0015679095411787886,0.04007486657967127,0.1345680888756488,0,82.0,0.015735964645661484
30,0.4,1.4,0.05,0.04,0.014746639610383435,0.009287163693739105,0.001973537429468722,0.04428997204324149,0.1327197564934509,0,82.0,0.015733408325117798
35,0.0,0.9,0.0,0.045,0.013875050663832574,0.009287163693739105,0.0036879459985506707,0.03549246815337921,0.12487545597449316,0,86.44444444444444,0.015719023663107907
35,0.4,0.9,0.1,0.05,0.013682723954371964,0.009287163693739105,0.004070659765653156,0.0335629507195893,0.12314451558934768,0,86.44444444444444,0.015718053837198542
30,0.1,1.6,0.2,0.045,0.014887958313382348,0.009287163693739105,0.001658832086527881,0.03990023029770494,0.13399162482044114,0,82.0,0.015717374356646288
40,0.1,1.4,0.05,0.045,0.013665938903487097,0.009287163693739105,0.0041012318079001325,0.03445238711924627,0.12299345013138387,0,90.88888888888889,0.015716554807437163
40,0.1,1.6,0.0,0.045,0.013913073992240961,0.009287163693739105,0.003605927465210365,0.03541868908618788,0.12521766593016864,0,90.88888888888889,0.015716037724846144
35,0.4,0.9,0.2,0.04,0.013742060653079268,0.009287163693739105,0.003934483418999355,0.03590874190162781,0.12367854587771342,0,86.44444444444444,0.015709302362578947
35,0.25,1.2,0.05,0.045,0.014083014151269335,0.009287163693739105,0.0032512581950074754,0.03575097054251308,0.12674712736142402,0,86.44444444444444,0.015708643248773073
35,0.1,1.6,0.05,0.045,0.014392213209552489,0.009287163693739105,0.002631254749218867,0.03598617680973684,0.1295299188859724,0,86.44444444444444,0.01570784058416192
35,0.4,1.4,0.1,0.04,0.013842770742132752,0.009287163693739105,0.0037223338326873023,0.03815122088745593,0.12458493667919476,0,86.44444444444444,0.015703937658476403
35,0.4,1.6,0.2,0.04,0.01375281977185192,0.009287163693739105,0.00389561577843503,0.037082757453440376,0.12377537794666728,0,86.44444444444444,0.015700627661069437
30,0.4,1.4,0.0,0.04,0.014728874294816348,0.009287163693739105,0.0019434302996259173,0.04437128769092591,0.13255986865334712,0,82.0,0.015700589444629307
40,0.0,1.2,0.05,0.04,0.013809752235939672,0.009287163693739105,0.003779228839650997,0.036103824104035176,0.12428777012345706,0,90.88888888888889,0.01569936665576517
30,0.1,1.2,0.05,0.045,0.01492155880380186,0.009287163693739105,0.0015547677376172298,0.04026956082184534,0.13429402923421674,0,82.0,0.015698942672610475
30,0.0,0.9,0.1,0.04,0.014556433053000993,0.009287163693739105,0.0022783530933507407,0.038313282453698846,0.13100789747700894,0,82.0,0.015695609599676363
35,0.0,1.2,0.2,0.045,0.013810433156709441,0.009287163693739105,0.003768658701163566,0.03590316374089071,0.12429389841038496,0,86.44444444444444,0.015694762507291224
30,0.6,1.1,0.2,0.04,0.014612784060179808,0.009287163693739105,0.0021628916990802383,0.044557200248655754,0.13151505654161827,0,82.0,0.01569422990971993
40,0.1,1.4,0.1,0.04,0.013651345738459322,0.009287163693739105,0.0040850171520291426,0.036160160913375816,0.12286211164613389,0,90.88888888888889,0.01569385431447389
40,0.1,1.2,0.0,0.05,0.013719762454609543,0.009287163693739105,0.003947008167326085,0.03261364872926431,0.12347786209148588,0,90.88888888888889,0.015693266538272584
30,0.1,1.2,0.0,0.045,0.0149772540733182,0.009287163693739105,0.001426056716139365,0.040426831898925056,0.1347952866598638,0,82.0,0.015690282431387884
30,0.0,1.1,0.2,0.04,0.014562003583532348,0.009287163693739105,0.00224950904325856,0.038631781947334076,0.13105803225179113,0,82.0,0.015686758105161628
30,0.4,1.6,0.05,0.04,0.014710687360984128,0.009287163693739105,0.0019497134017674445,0.04413333046779802,0.13239618624885716,0,82.0,0.01568554406186785
35,0.25,1.2,0.1,0.045,0.014001869388280106,0.009287163693739105,0.0033654342262801895,0.03509644153336744,0.12601682449452095,0,86.44444444444444,0.0156845865014202
30,0.6,1.2,0.2,0.04,0.014601243512000964,0.009287163693739105,0.002157307786580284,0.04453934238477837,0.13141119160800868,0,82.0,0.015679897405291104
35,0.25,1.2,0.0,0.045,0.01415113817043354,0.009287163693739105,0.0030572695693204255,0.036335239732097166,0.12736024353390185,0,86.44444444444444,0.015679772955093752
35,0.4,0.9,0.1,0.045,0.013643033997360969,0.009287163693739105,0.004070659765653156,0.0342853614030824,0.12278730597624872,0,86.44444444444444,0.01567836388018755
40,0.1,1.4,0.05,0.05,0.013621852819302165,0.009287163693739105,0.0041012318079001325,0.032697103555245854,0.12259667537371947,0,90.88888888888889,0.01567246872325223
35,0.0,1.2,0.2,0.05,0.013781010682259003,0.009287163693739105,0.003768658701163566,0.0347364796796583,0.12402909614033103,0,86.44444444444444,0.015665340032840785
35,0.1,1.4,0.1,0.05,0.014216308097664764,0.009287163693739105,0.0028886999277871334,0.032957008794870596,0.12794677287898287,0,86.44444444444444,0.01566065806155833
30,0.6,0.9,0.1,0.04,0.01456695711747364,0.009287163693739105,0.002185246118774964,0.04483541968000876,0.13110261405726276,0,82.0,0.015659580176861122
40,0.1,1.4,0.0,0.05,0.013727428128538395,0.009287163693739105,0.0038618517893153487,0.032865136150846755,0.12354685315684555,0,90.88888888888889,0.01565835402319607
35,0.0,0.9,0.05,0.05,0.01371845008013037,0.009287163693739105,0.003872159773195799,0.033913379445973904,0.12346605072117332,0,86.44444444444444,0.015654529966728267
30,0.4,1.6,0.0,0.04,0.014694183760069559,0.009287163693739105,0.0019165677295438638,0.04420026865953816,0.13224765384062603,0,82.0,0.01565246762484149
35,0.4,0.9,0.05,0.05,0.013707965140341692,0.009287163693739105,0.0038872396697754025,0.033701579103049745,0.12337168626307524,0,86.44444444444444,0.015651584975229393
35,0.25,1.1,0.05,0.05,0.013972749849645447,0.009287163693739105,0.003349751937798684,0.03328244931481514,0.12575474864680902,0,86.44444444444444,0.01564762581854479
35,0.4,1.4,0.05,0.04,0.013873189841558267,0.009287163693739105,0.003540884361426355,0.03883523669675126,0.1248587085740244,0,86.44444444444444,0.015643632022271446
40,0.1,1.2,0.05,0.04,0.013749513528958451,0.009287163693739105,0.0037782213705180243,0.036030568658175555,0.12374562176062606,0,90.88888888888889,0.015638624214217463
30,0.1,1.4,0.1,0.045,0.014884873526785932,0.009287163693739105,0.0015043620208755326,0.04018156878494837,0.1339638617410734,0,82.0,0.0156370545372237
30,0.6,1.4,0.2,0.04,0.01456814076908066,0.009287163693739105,0.002126337383145452,0.044469092508384794,0.13111326692172595,0,82.0,0.015631309460653386
35,0.4,1.4,0.0,0.04,0.013942579480813237,0.009287163693739105,0.00337712251500262,0.039563991891570005,0.12548321532731913,0,86.44444444444444,0.015631140738314547
35,0.4,1.1,0.2,0.05,0.013634673392393241,0.009287163693739105,0.003989133086165636,0.03337221251341442,0.12271206053153917,0,86.44444444444444,0.01562923993547606
35,0.1,1.6,0.2,0.05,0.014103606423514721,0.009287163693739105,0.0030379825148476453,0.03214711819316049,0.12693245781163248,0,86.44444444444444,0.015622597680938544
35,0.4,0.9,0.2,0.05,0.013657585565141283,0.009287163693739105,0.003929759150235974,0.03336353954527585,0.12291827008627154,0,86.44444444444444,0.01562246514025927
35,0.4,0.9,0.2,0.045,0.01365734339673635,0.009287163693739105,0.003929759150235974,0.03391539637080579,0.12291609057062715,0,86.44444444444444,0.015622222971854336
35,0.0,1.1,0.1,0.045,0.013845845216226537,0.009287163693739105,0.003551960817692462,0.03576343131985196,0.12461260694603883,0,86.44444444444444,0.015621825625072768
30,0.6,0.9,0.05,0.04,0.014527455362246295,0.009287163693739105,0.002183928409707936,0.04499469745809001,0.13074709826021666,0,82.0,0.015619419567100263
35,0.4,1.1,0.2,0.045,0.013621587158089987,0.009287163693739105,0.003989133086165636,0.03407898225679777,0.12259428442280988,0,86.44444444444444,0.015616153701172805
30,0.0,0.9,0.05,0.04,0.014551157747426232,0.009287163693739105,0.0021248179833101427,0.0382776471804136,0.13096041972683609,0,82.0,0.015613566739081304
30,0.25,0.9,0.1,0.045,0.014786009560604243,0.009287163693739105,0.0016526723339177624,0.04074366029738917,0.1330740860454382,0,82.0,0.015612345727563124
35,0.25,1.2,0.1,0.05,0.013948457202026372,0.009287163693739105,0.0033277133963601074,0.03312732541562059,0.12553611481823734,0,86.44444444444444,0.015612313900206426
35,0.4,0.9,0.05,0.045,0.013664469727628211,0.009287163693739105,0.0038872396697754025,0.03470752778313646,0.1229802275486539,0,86.44444444444444,0.015608089562515913
35,0.25,1.4,0.2,0.045,0.013870096935209252,0.009287163693739105,0.0034690715176766,0.03408057903676534,0.12483087241688327,0,86.44444444444444,0.015604632694047552
30,0.4,0.9,0.2,0.045,0.014647570736608618,0.009287163693739105,0.0019105761722899572,0.04096653092039311,0.13182813662947757,0,82.0,0.015602858822753597
30,0.25,1.4,0.2,0.045,0.014751225576800333,0.009287163693739105,0.0016995466229565853,0.04064600297206665,0.132761030191203,0,82.0,0.015600998888278626
30,0.0,1.2,0.2,0.04,0.014546320450830862,0.009287163693739105,0.0021057981426982064,0.038694203880825506,0.13091688405747776,0,82.0,0.015599219522179965
35,0.25,1.4,0.2,0.05,0.013898944236403678,0.009287163693739105,0.0033917048458977084,0.03273949417125327,0.1250904981276331,0,86.44444444444444,0.015594796659352532
30,0.1,1.4,0.05,0.045,0.014918877879013732,0.009287163693739105,0.0013510334822077197,0.040339481978794625,0.1342699009111236,0,82.0,0.015594394620117592
30,0.25,1.1,0.2,0.045,0.014788816420418916,0.009287163693739105,0.0016109851126276664,0.040552861641678636,0.13309934778377025,0,82.0,0.01559430897673275
30,0.6,1.1,0.1,0.04,0.014526650697478253,0.009287163693739105,0.0021342836552503686,0.04486470251019686,0.13073985627730428,0,82.0,0.015593792525103437
30,0.6,1.6,0.2,0.04,0.014533441997784934,0.009287163693739105,0.002101551692968995,0.04436699888839342,0.1308009779800644,0,82.0,0.015584217844269431
35,0.25,1.4,0.1,0.045,0.014038418185739414,0.009287163693739105,0.0030909587669498417,0.035534795663097876,0.12634576367165473,0,86.44444444444444,0.015583897569214335
30,0.25,0.9,0.2,0.05,0.014670387471681146,0.009287163693739105,0.0018222057910103617,0.03771466381419118,0.1320334872451303,0,82.0,0.015581490367186326
35,0.1,1.4,0.05,0.05,0.014259803612904739,0.009287163693739105,0.0026396153964723668,0.033435036458244194,0.12833823251614265,0,86.44444444444444,0.015579611311140922
40,0.1,1.1,0.0,0.045,0.013722063678245315,0.009287163693739105,0.0037078333944105778,0.03418662552525861,0.12349857310420784,0,90.88888888888889,0.015575980375450604
40,0.25,1.6,0.0,0.04,0.013551017653252668,0.009287163693739105,0.004049793110053254,0.038019710486620034,0.12195915887927401,0,90.88888888888889,0.015575914208279295
30,0.1,1.4,0.0,0.045,0.014966869232079273,0.009287163693739105,0.0012163310955806556,0.04050520852579571,0.13470182308871345,0,82.0,0.015575034779869601
40,0.1,1.6,0.05,0.045,0.013714217160598003,0.009287163693739105,0.0037191947855910873,0.034918666344486635,0.12342795444538203,0,90.88888888888889,0.015573814553393546
35,0.4,0.9,0.0,0.045,0.013720530911561814,0.009287163693739105,0.003703819573897635,0.035396185136704866,0.12348477820405632,0,86.44444444444444,0.015572440698510631
30,0.6,0.9,0.0,0.04,0.01449029575170042,0.009287163693739105,0.002159925150750336,0.04526138272418549,0.13041266176530378,0,82.0,0.015570258327075587
35,0.4,1.6,0.1,0.04,0.01380579703299105,0.009287163693739105,0.003524458496825686,0.03839556477391683,0.12425217329691945,0,86.44444444444444,0.015568026281403894
40,0.1,1.1,0.0,0.05,0.013712441278592034,0.009287163693739105,0.0037078333944105778,0.03253976290958349,0.1234119715073283,0,90.88888888888889,0.015566357975797323
30,0.25,1.2,0.2,0.045,0.014769539503018533,0.009287163693739105,0.0015784525181638531,0.04060302689172943,0.1329258555271668,0,82.0,0.01555876576210046
30,0.6,1.2,0.1,0.04,0.014504862622829573,0.009287163693739105,0.002104056081309369,0.04485022170900484,0.13054376360546616,0,82.0,0.015556890663484257
35,0.4,0.9,0.0,0.05,0.013704658454583794,0.009287163693739105,0.003703819573897635,0.03385719401101284,0.12334192609125415,0,86.44444444444444,0.015556568241532611
35,0.0,1.1,0.05,0.045,0.013886148479225193,0.009287163693739105,0.00333972411359465,0.03569079922256954,0.12497533631302674,0,86.44444444444444,0.015556010536022518
35,0.0,1.4,0.2,0.045,0.013834675596027652,0.009287163693739105,0.0034379507482701493,0.03596377089918022,0.12451208036424886,0,86.44444444444444,0.015553650970162727
35,0.0,1.1,0.0,0.045,0.013948094334530727,0.009287163693739105,0.0032080727096173572,0.035566881468049275,0.12553284901077655,0,86.44444444444444,0.015552130689339406
35,0.0,1.2,0.05,0.045,0.013931922730553504,0.009287163693739105,0.0032326726777286152,0.03570554141549834,0.12538730457498154,0,86.44444444444444,0.015548259069417812
30,0.1,0.9,0.1,0.05,0.014771548271973713,0.009287163693739105,0.0015531371036590497,0.03733340710360118,0.13294393444776342,0,82.0,0.015548116823803238
35,0.25,1.1,0.0,0.05,0.01397258451419379,0.009287163693739105,0.0031380430139220927,0.03358200419615208,0.1257532606277441,0,86.44444444444444,0.015541606021154836
30,0.1,1.6,0.1,0.045,0.014865450710726971,0.009287163693739105,0.0013504270583957895,0.04016316993096823,0.13378905639654273,0,82.0,0.015540664239924866
35,0.4,1.6,0.05,0.04,0.013865004013048264,0.009287163693739105,0.0033492687056983494,0.03912621385150901,0.12478503611743437,0,86.44444444444444,0.015539638365897439
30,0.0,0.9,0.0,0.04,0.014553350817447432,0.009287163693739105,0.0019681797792751865,0.03826395479075151,0.1309801573570269,0,82.0,0.015537440707085026
35,0.0,1.2,0.1,0.045,0.013871375645350873,0.009287163693739105,0.003330454432911467,0.03580740591302585,0.12484238080815786,0,86.44444444444444,0.015536602861806607
30,0.25,1.1,0.1,0.045,0.01474307632016607,0.009287163693739105,0.0015794165351857015,0.04096127928078361,0.13268768688149463,0,82.0,0.01553278458775892
30,0.25,0.9,0.05,0.045,0.014755173626390608,0.009287163693739105,0.0015546071317760896,0.0409383801364699,0.13279656263751546,0,82.0,0.015532477192278652
30,0.25,1.2,0.1,0.045,0.014728386816641022,0.009287163693739105,0.0016042615568356289,0.04102767286743422,0.1325554813497692,0,82.0,0.015530517595058836
30,0.6,1.1,0.05,0.04,0.014476192021006473,0.009287163693739105,0.0021068229813124006,0.04504740289383666,0.13028572818905826,0,82.0,0.015529603511662673
35,0.0,1.2,0.0,0.045,0.014007437402293916,0.009287163693739105,0.003039608649420461,0.03568047125168332,0.12606693662064525,0,86.44444444444444,0.015527241727004147
40,0.0,1.4,0.0,0.045,0.01357386776414984,0.009287163693739105,0.003904322110779082,0.034838388720588614,0.12216480987734857,0,90.88888888888889,0.015526028819539382
35,0.25,1.6,0.2,0.045,0.013896547116406767,0.009287163693739105,0.0032580642946986316,0.0344067477486029,0.1250689240476609,0,86.44444444444444,0.015525579263756082
30,0.25,1.1,0.05,0.045,0.01472907537526386,0.009287163693739105,0.001587829746109451,0.04118156646581192,0.13256167837737473,0,82.0,0.015522990248318585
30,0.25,1.6,0.2,0.045,0.014720957972954576,0.009287163693739105,0.0016027828445771275,0.04062892657069095,0.13248862175659118,0,82.0,0.01552234939524314
30,0.1,1.6,0.05,0.045,0.014915792381854186,0.009287163693739105,0.0012121909230219108,0.040321436053277857,0.13424213143668767,0,82.0,0.015521887843365141
40,0.0,1.4,0.05,0.045,0.013464796699172114,0.009287163693739105,0.004113155965228203,0.03459005219261238,0.12118317029254902,0,90.88888888888889,0.015521374681786215
35,0.4,1.2,0.2,0.05,0.013629282628389727,0.009287163693739105,0.003781357561441115,0.033361166025957,0.12266354365550754,0,86.44444444444444,0.015519961409110284
40,0.25,1.4,0.0,0.04,0.01349201241035273,0.009287163693739105,0.004051193936132319,0.03754131903110558,0.12142811169317458,0,90.88888888888889,0.01551760937841889
35,0.25,1.4,0.05,0.045,0.014094245883469378,0.009287163693739105,0.002842965701157399,0.036137201942481434,0.1268482129512244,0,86.44444444444444,0.015515728734048077
40,0.0,1.6,0.0,0.045,0.013699756619964781,0.009287163693739105,0.0036280707285954727,0.03503613921272064,0.12329780957968303,0,90.88888888888889,0.015513791984262518
35,0.0,1.6,0.2,0.045,0.01388659951678667,0.009287163693739105,0.0032488271002720087,0.03595515176201183,0.12497939565108003,0,86.44444444444444,0.015511013066922675
35,0.0,0.9,0.0,0.05,0.013666474347726854,0.009287163693739105,0.0036879459985506707,0.03352185505231457,0.12299826912954169,0,86.44444444444444,0.01551044734700219
30,0.6,1.1,0.0,0.04,0.014460873199503895,0.009287163693739105,0.002094316831286497,0.04535949242048472,0.13014785879553506,0,82.0,0.015508031615147144
40,0.1,1.6,0.1,0.045,0.013531033413352773,0.009287163693739105,0.003951044850325908,0.034357200863408974,0.12177930072017497,0,90.88888888888889,0.015506555838515727
30,0.6,1.2,0.05,0.04,0.014455442074136274,0.009287163693739105,0.002088955864725836,0.04504950716095929,0.13009897866722647,0,82.0,0.015499920006499192
35,0.4,1.6,0.0,0.04,0.013957699500138677,0.009287163693739105,0.003081298349215611,0.03990930011663632,0.1256192955012481,0,86.44444444444444,0.015498348674746483
30,0.6,1.4,0.1,0.04,0.01445963124235369,0.009287163693739105,0.00207605883972356,0.04477833278560002,0.1301366811811832,0,82.0,0.01549766066221547
40,0.25,1.2,0.0,0.04,0.013439609790206362,0.009287163693739105,0.004112640966046348,0.036964606066065525,0.12095648811185726,0,90.88888888888889,0.015495930273229536
30,0.25,0.9,0.0,0.045,0.014735243406186642,0.009287163693739105,0.001520740755560565,0.04111571977301849,0.13261719065567978,0,82.0,0.015495613783966924
30,0.1,1.1,0.2,0.05,0.01476544099601799,0.009287163693739105,0.0014581432392359178,0.03728279868338211,0.1328889689641619,0,82.0,0.015494512615635949
35,0.4,1.2,0.2,0.045,0.013601946201011648,0.009287163693739105,0.003781357561441115,0.0340732156203849,0.12241751580910484,0,86.44444444444444,0.015492624981732206
30,0.1,1.6,0.0,0.045,0.014954561586839102,0.009287163693739105,0.0010697705455997297,0.040502831919585605,0.1345910542815519,0,82.0,0.015489446859638966
35,0.1,1.4,0.0,0.05,0.01429324981033118,0.009287163693739105,0.0023905308651575724,0.03386076173731256,0.12863924829298062,0,86.44444444444444,0.015488515242909966
35,0.25,1.2,0.05,0.05,0.013936526435014153,0.009287163693739105,0.003103018502188304,0.03332951347106693,0.12542873791512738,0,86.44444444444444,0.015488035686108305
40,0.1,1.2,0.05,0.05,0.013630747491193425,0.009287163693739105,0.003706755571112129,0.03262226666708387,0.12267672742074083,0,90.88888888888889,0.01548412527674949
35,0.0,1.4,0.1,0.045,0.01394374110794159,0.009287163693739105,0.0030807455350966018,0.035848271854718186,0.12549366997147432,0,86.44444444444444,0.015484113875489891
30,0.6,1.2,0.0,0.04,0.01444924944282929,0.009287163693739105,0.002069152373827668,0.04537061600215761,0.1300432449854636,0,82.0,0.015483825629743124
35,0.6,0.9,0.1,0.04,0.013387700696662659,0.009287163693739105,0.004188200722636398,0.03738722702010794,0.12048930626996393,0,86.44444444444444,0.015481801057980858
40,0.1,1.6,0.1,0.05,0.01350585630101359,0.009287163693739105,0.003951044850325908,0.03268563410521272,0.1215527067091223,0,90.88888888888889,0.015481378726176543
40,0.0,1.2,0.0,0.045,0.013507596667275622,0.009287163693739105,0.003945338328012832,0.03462279931804041,0.1215683700054806,0,90.88888888888889,0.015480265831282038
35,0.0,1.1,0.1,0.05,0.013695274161458942,0.009287163693739105,0.003551960817692462,0.03405046990117748,0.12325746745313047,0,86.44444444444444,0.015471254570305173
40,0.0,1.1,0.05,0.04,0.013730771513552044,0.009287163693739105,0.0034779531894947938,0.03591494065767624,0.1235769436219684,0,90.88888888888889,0.01546974810829944
40,0.1,1.6,0.0,0.05,0.01375472253206245,0.009287163693739105,0.0034289995935830875,0.03319694432043488,0.12379250278856205,0,90.88888888888889,0.015469222328853994
40,0.25,1.4,0.05,0.04,0.013349534932764034,0.009287163693739105,0.004223509767048869,0.03706608387839472,0.1201458143948763,0,90.88888888888889,0.015461289816288469
40,0.1,1.4,0.1,0.05,0.01353436399248282,0.009287163693739105,0.003853016729969027,0.032688078074950944,0.12180927593234539,0,90.88888888888889,0.015460872357467334
