strategy,mean,median,min,max,neg
blend_ret_60d_low_t100_lam0.05_p0.8,0.022217389220763214,0.018688713380734592,0.003537952571159325,0.04306475671045995,0
regblend_close_over_ma60_low_t50_lam0.3_idx5_neg,0.022211682738520443,0.019675468037767166,0.005595118518851319,0.03934033459166143,0
blend_close_over_ma20_low_t30_lam0.05_p0.8,0.022203890537219093,0.01899882170861833,0.005180346862849815,0.04223466309128479,0
blend_close_over_ma20_low_t30_lam0.05_p1.0,0.022200048654966824,0.018986152993646588,0.005178565711350197,0.042232125200085235,0
blend_close_over_ma60_low_t70_lam0.05_p1.3,0.022199374143155225,0.018819913271105965,0.004146341185520597,0.04316375791221369,0
blend_close_over_ma20_low_t30_lam0.05_p1.3,0.022198052437393152,0.01897120191710469,0.005172987164144702,0.0422391271027546,0
blend_close_over_ma20_low_t30_lam0.05_p1.6,0.022196645103271857,0.01895735236669055,0.005154128869894359,0.04225160215999667,0
blend_drawdown_20d_low_t30_lam0.05_p1.6,0.022194916156459642,0.01909949135235707,0.00498043386798365,0.042151746638600746,0
blend_drawdown_20d_low_t30_lam0.05_p1.3,0.022184625200266914,0.01910193003315855,0.0050002228112720065,0.04211317252053892,0
blend_close_over_ma20_low_t40_lam0.05_p1.6,0.02218080977627552,0.01900708345371456,0.005183950767726514,0.04216776453814959,0
blend_drawdown_20d_low_t30_lam0.05_p1.0,0.02217614282622804,0.01909306534094632,0.005014719188543244,0.04208503491722068,0
blend_close_over_ma20_low_t40_lam0.05_p1.0,0.022175690259658834,0.019009475090064135,0.005189428760622783,0.04215856364157794,0
blend_close_over_ma20_low_t40_lam0.05_p0.8,0.022175097176237328,0.018980609283183285,0.005174003418667528,0.04218699370039301,0
blend_close_over_ma20_low_t40_lam0.05_p1.3,0.02217304729314966,0.019015028167316372,0.005183446402630437,0.04214223044017994,0
blend_drawdown_20d_low_t30_lam0.05_p0.8,0.022172736847353394,0.019081719526879884,0.005019305064475864,0.04206245483678084,0
blend_close_over_ma60_low_t70_lam0.05_p1.0,0.022169921466001104,0.018732000615981043,0.004129945000733937,0.0430852216469618,0
regblend_ret_60d_low_t30_lam0.15_idx20_neg,0.022168485663885622,0.016999357529916798,0.002149414178271858,0.04446430609009536,0
regblend_ret_60d_low_t30_lam0.15_idx20_pos,0.022158264674567482,0.019675468037767166,0.003907889575511657,0.04505758551778172,0
blend_drawdown_20d_low_t40_lam0.05_p1.6,0.022158129407096223,0.019142422376697,0.004969195520770783,0.04204085000915658,0
blend_close_over_ma20_low_t50_lam0.05_p1.6,0.0221568452817602,0.018961080800097445,0.005165372943733128,0.04211290744616547,0
regblend_close_over_ma60_low_t50_lam0.25_idx20_neg,0.022156373671215295,0.020364753167540856,0.0053139136949613835,0.04446430609009536,0
blend_close_over_ma60_low_t100_lam0.05_p1.6,0.02215540622907759,0.018684527407019175,0.004070158396984928,0.04301750913244343,0
blend_close_over_ma20_low_t50_lam0.05_p0.8,0.022155273148738844,0.018849403110994006,0.005064675540446942,0.04213855119316845,0
blend_close_over_ma20_low_t50_lam0.05_p1.0,0.022151932207077524,0.018878715066804774,0.005103049902110787,0.04214772030453151,0
blend_drawdown_20d_low_t40_lam0.05_p1.3,0.022150082058738932,0.019143605960844363,0.004958825666377183,0.04204070602987517,0
blend_close_over_ma60_low_t70_lam0.05_p0.8,0.0221490544931747,0.018670454434436184,0.004113420826715161,0.04302793062416346,0
blend_close_over_ma20_low_t50_lam0.05_p1.3,0.02214846547033587,0.0189114549585069,0.00513637521880464,0.04214085118716622,0
blend_close_over_ma20_low_t70_lam0.05_p0.8,0.022146542759217052,0.018689670375396802,0.00482898315910682,0.042111286869813636,0
blend_close_over_ma20_low_t70_lam0.05_p1.0,0.022145822456820955,0.018721956002239706,0.004881609036206672,0.04211608695348307,0
blend_drawdown_20d_low_t40_lam0.05_p1.0,0.022144070931279222,0.01912497504647575,0.0049670140651934536,0.04208401429999378,0
blend_close_over_ma20_low_t70_lam0.05_p1.3,0.022144056787356585,0.01876481653393898,0.004949279241180798,0.04212285509388651,0
regblend_ret_60d_low_t50_lam0.2_idx20_neg,0.02214365144185302,0.017306921186105828,0.0022724140732920672,0.04446430609009536,0
blend_drawdown_20d_low_t40_lam0.05_p0.8,0.022142333408296473,0.019117186190465076,0.004970262682737175,0.04211403637311689,0
blend_ret_5d_low_t40_lam0.05_p1.0,0.022141170035623117,0.019141505267962544,0.004839002033281373,0.043570066419051784,0
blend_close_over_ma20_low_t70_lam0.05_p1.6,0.022141066077855525,0.018800452452465984,0.005006350540746239,0.04212856742737038,0
blend_ret_5d_low_t40_lam0.05_p0.8,0.022140035621432352,0.019132898109561522,0.0048376011422726975,0.04354840517498362,0
blend_close_over_ma60_low_t100_lam0.05_p1.3,0.02213673754165054,0.018630449960596318,0.0040420693283436185,0.04295594375466957,0
blend_ret_5d_low_t40_lam0.05_p1.3,0.022135653642897424,0.01914903774187468,0.0048209024468255784,0.04358013001153674,0
blend_close_over_ma20_low_t100_lam0.05_p1.6,0.022129578598117552,0.018675764870554883,0.004769511650224809,0.042063295697982506,0
blend_ret_5d_low_t50_lam0.05_p1.6,0.022126597153296214,0.019102533061645194,0.0048029590674365935,0.04356210098082311,0
regblend_close_over_ma60_low_t30_lam0.3_idx20_neg,0.022125377212227248,0.020849242911819277,0.005441068345103037,0.04446430609009536,0
blend_close_over_ma20_low_t100_lam0.05_p1.3,0.02212326275248448,0.01863783515958032,0.00470322389694932,0.04203380717077859,0
blend_ret_5d_low_t40_lam0.05_p1.6,0.022119246654862194,0.01910998675782412,0.004808696132049317,0.043581678939578844,0
blend_drawdown_20d_low_t50_lam0.05_p1.6,0.022119216521772057,0.01912299334199022,0.004940270200218068,0.042097113526033764,0
blend_ret_5d_low_t50_lam0.05_p1.3,0.022118744981829693,0.019079925648175747,0.00478220578190057,0.04353730616845125,0
blend_ret_60d_low_t40_lam0.08_p1.3,0.022118086081696887,0.018146496656566174,0.0031593921018479992,0.04458479421312675,0
blend_close_over_ma60_low_t100_lam0.05_p1.0,0.022117632911217697,0.018578358051083682,0.00400574287888654,0.04288558742697879,0
blend_ret_60d_low_t40_lam0.08_p1.6,0.022116581614926457,0.018060798646796855,0.0031243162739329755,0.04462797098381338,0
blend_drawdown_20d_low_t50_lam0.05_p1.3,0.02211391161044253,0.019114732613855233,0.004940879176311398,0.04212980811086289,0
blend_close_over_ma20_low_t100_lam0.05_p1.0,0.022113452421045517,0.018592502522184966,0.004628631965237488,0.04199259397130761,0
blend_ret_60d_low_t30_lam0.08_p1.6,0.02211157498543193,0.017874013461218224,0.0029018859141163172,0.04481725032695924,0
regblend_close_over_ma60_low_t40_lam0.3_idx20_neg,0.02211088237040949,0.021244462017935145,0.005370816586021773,0.04446430609009536,0
blend_ret_60d_low_t30_lam0.08_p0.8,0.02210988599601062,0.01785914418353679,0.0030052303756903515,0.0447589869993168,0
regblend_ret_60d_low_t70_lam0.25_idx5_neg,0.02210854711392388,0.019675468037767166,0.0019205254216704895,0.04076198399488941,0
blend_ret_60d_low_t30_lam0.08_p1.3,0.02210692896988525,0.017867695464763703,0.0029377868726163797,0.044801047580037306,0
blend_drawdown_20d_low_t50_lam0.05_p1.0,0.022106543744802795,0.019075814450815125,0.004912245622264569,0.042196687322415605,0
blend_ret_60d_low_t30_lam0.08_p1.0,0.022105351655537144,0.017860063411784803,0.0029700360303171053,0.04478072178486148,0
blend_close_over_ma20_low_t100_lam0.05_p0.8,0.022104724253921338,0.01855661506214109,0.004573727560909693,0.041956999697440905,0
blend_close_over_ma60_low_t100_lam0.05_p0.8,0.022104542068164697,0.018546359128332177,0.003975849667400735,0.04283094095649262,0
regblend_ret_60d_low_t70_lam0.2_idx20_neg,0.022103526651116593,0.016688921033509233,0.0023179982524387244,0.04446430609009536,0
blend_drawdown_20d_low_t70_lam0.05_p1.6,0.022103149143507004,0.019036545969712042,0.004830944178441134,0.04227349125685631,0
blend_ret_5d_low_t50_lam0.05_p1.0,0.02210082645543969,0.01904135318023828,0.004758683574832168,0.04350897495680872,0
regblend_ret_60d_low_t40_lam0.2_idx20_neg,0.022094358608340414,0.01747586705883994,0.0020812092194193443,0.04446430609009536,0
blend_ret_60d_low_t40_lam0.08_p1.0,0.02209413717134784,0.01821555850356117,0.0031772174330747666,0.044508147386516456,0
blend_drawdown_20d_low_t70_lam0.05_p1.3,0.022091314266995486,0.018972810233242862,0.004778924737416007,0.04230490816053199,0
blend_ret_60d_low_t50_lam0.08_p1.6,0.022090898986033905,0.01818037530043637,0.0032126281939524465,0.04445636926935802,0
blend_drawdown_20d_low_t50_lam0.05_p0.8,0.022089843028971892,0.01901003155895597,0.004880751162702562,0.04223462033420822,0
blend_ret_5d_low_t50_lam0.05_p0.8,0.022089017561430495,0.019001683495411995,0.00473881993607185,0.0434905751489046,0
blend_ret_5d_low_t30_lam0.05_p0.8,0.02208557570458349,0.01900537643760103,0.004793193300166851,0.043537849963571296,0
blend_ret_5d_low_t30_lam0.05_p1.6,0.022082874590688393,0.018916904669412454,0.004763269825300356,0.043599374789031156,0
regblend_close_over_ma60_low_t70_lam0.2_idx20_neg,0.02208125610119248,0.01880194406379808,0.00479611127640063,0.04446430609009536,0
regblend_ret_60d_low_t30_lam0.1_idx5_pos,0.022080195218003973,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t30_lam0.05_p1.0,0.02208006889743474,0.018973592659154048,0.004779776177487344,0.04356035141316961,0
blend_ret_5d_low_t30_lam0.05_p1.3,0.022079401022680085,0.018939330432444654,0.0047668042894912985,0.04358580176207891,0
blend_drawdown_20d_low_t70_lam0.05_p1.0,0.022079042067789472,0.018908361384872577,0.004718824026369667,0.0423363732320232,0
blend_drawdown_20d_low_t70_lam0.05_p0.8,0.02207049095690079,0.01886455276877809,0.004673850095924401,0.0423539450350304,0
blend_ret_60d_low_t40_lam0.08_p0.8,0.022068195961622634,0.01825280330212753,0.0031865417192256384,0.044412376780533155,0
blend_drawdown_20d_low_t100_lam0.05_p1.6,0.022068080508788307,0.018842385381269776,0.004636192373516486,0.04227034609457109,0
blend_ret_5d_low_t70_lam0.05_p1.6,0.02206582707338724,0.01892244468573495,0.004705227781420893,0.043452051008564,0
blend_ret_60d_low_t50_lam0.08_p1.3,0.02206359590512776,0.018179155862175805,0.0032334207297283896,0.04434686091998019,0
blend_drawdown_20d_low_t100_lam0.05_p1.3,0.022056805130952522,0.018785060723616832,0.0045798998114910255,0.042266348524107974,0
regblend_close_over_ma60_low_t70_lam0.25_idx5_neg,0.022055008292197024,0.019675468037767166,0.005018166701622875,0.03934033459166143,0
regblend_ret_60d_low_t70_lam0.1_idx20_pos,0.02205270533320426,0.019675468037767166,0.003907889575511657,0.042983377252013066,0
blend_ret_5d_low_t70_lam0.05_p1.3,0.022048457781054645,0.0188611246200327,0.004681941108264476,0.043413230011696474,0
blend_drawdown_20d_low_t100_lam0.05_p1.0,0.02204349229477758,0.01872272050813977,0.0045158280281679675,0.042256046762169236,0
blend_drawdown_20d_low_t100_lam0.05_p0.8,0.022032850733589987,0.018677435822423302,0.00446786833844634,0.04224477001358792,0
blend_ret_5d_low_t70_lam0.05_p1.0,0.022027758799758913,0.018790215861256426,0.004653507716671612,0.04336325780296299,0
blend_ret_60d_low_t50_lam0.08_p1.0,0.02202760533951914,0.01814798015446753,0.0032536993746238446,0.044166507422848056,0
blend_ret_5d_low_t70_lam0.05_p0.8,0.0220118104027756,0.018737082869776656,0.004630655273908081,0.04332119495762485,0
regblend_ret_60d_low_t40_lam0.1_idx5_pos,0.022002150673390855,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t50_lam0.08_p0.8,0.022001430958862377,0.018087769687510247,0.003268859783561895,0.04395753498056698,0
blend_ret_5d_low_t100_lam0.05_p1.6,0.021997461376910495,0.01873328975336601,0.004580229318103146,0.04328532504212926,0
regblend_close_over_ma60_low_t50_lam0.3_idx20_neg,0.021980902830544782,0.020695966574373933,0.005595118518851319,0.04446430609009536,0
blend_ret_5d_low_t100_lam0.05_p1.3,0.021979627777700187,0.018691776193392948,0.0045444965359715955,0.04323959140105857,0
regblend_ret_60d_low_t40_lam0.15_idx20_pos,0.021976522255700893,0.019675468037767166,0.003907889575511657,0.04454650852088485,0
blend_ret_60d_low_t70_lam0.08_p1.6,0.02196237131418246,0.018049279978246402,0.00324170860230813,0.043849421798035554,0
regblend_ret_60d_low_t50_lam0.1_idx5_pos,0.02196090046129621,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t100_lam0.05_p1.0,0.021960865602852427,0.018655321341687015,0.00450405398000521,0.04318571878212324,0
regblend_ret_60d_low_t70_lam0.1_idx5_pos,0.021957677025736217,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t100_lam0.05_p0.8,0.021948250559920068,0.018635963279557716,0.004475062688166401,0.04314334367594966,0
regblend_close_over_ma60_low_t30_lam0.1_idx20_pos,0.021948026036957658,0.019675468037767166,0.003907889575511657,0.042851699938712934,0
blend_close_over_ma60_low_t30_lam0.08_p0.8,0.021927309227615883,0.019318664845388384,0.004322826194693846,0.0431587144002618,0
regblend_ret_60d_low_t70_lam0.3_idx5_neg,0.021923510961795085,0.019675468037767166,0.0015230525909022338,0.040021519575848166,0
blend_close_over_ma60_low_t30_lam0.08_p1.0,0.021922939561188886,0.019279501274293703,0.004316737247402724,0.04317422116898946,0
blend_ret_60d_low_t70_lam0.08_p1.3,0.02192244983447227,0.01801125513209815,0.0032542856102306394,0.04357959565310873,0
regblend_ret_60d_low_t50_lam0.25_idx20_neg,0.02192113233367432,0.01695647994928845,0.001863545197737182,0.04446430609009536,0
blend_close_over_ma60_low_t30_lam0.08_p1.3,0.021916427450070615,0.019222556068258415,0.004311988145996787,0.04319682568812429,0
blend_close_over_ma60_low_t30_lam0.08_p1.6,0.02191462673513154,0.019205914967379556,0.00431884715967356,0.04318461302953713,0
blend_ret_60d_low_t40_lam0.1_p1.3,0.021889175633479155,0.018005949287363876,0.0029722677334320727,0.044614916243884556,0
blend_close_over_ma60_low_t40_lam0.08_p1.6,0.021889053775252704,0.019342185144632956,0.0042941225268811195,0.042980426884851125,0
blend_ret_60d_low_t40_lam0.1_p1.6,0.021887295050016117,0.01789882677515224,0.0029284229485383104,0.04466888720724285,0
blend_ret_60d_low_t30_lam0.1_p1.6,0.02188103676314796,0.017534347522919908,0.0026503849987674494,0.044905486386175336,0
regblend_ret_60d_low_t30_lam0.2_idx20_neg,0.02188007159365822,0.01642958132876393,0.0015632557125252328,0.04446430609009536,0
blend_ret_60d_low_t30_lam0.1_p0.8,0.021878925526371322,0.017589869512057016,0.00277956557573502,0.044832657226622094,0
regblend_close_over_ma60_low_t40_lam0.1_idx20_pos,0.021878778647856135,0.019675468037767166,0.003907889575511657,0.042379026474028275,0
blend_ret_60d_low_t70_lam0.08_p1.0,0.02187682935209649,0.01805861475214838,0.0032719330462825102,0.043279563019629555,0
blend_ret_60d_low_t30_lam0.1_p1.3,0.021875229243714607,0.017544170417180815,0.0026952611968925483,0.04488523295252278,0
blend_close_over_ma60_low_t40_lam0.08_p1.3,0.02187500439039512,0.01935792977352166,0.004287534280611377,0.042892579165001124,0
blend_ret_60d_low_t30_lam0.1_p1.0,0.021873257600779475,0.017569133731069636,0.0027355726440184552,0.04485982570855296,0
regblend_ret_60d_low_t70_lam0.25_idx20_neg,0.02187097634525379,0.016183979758542744,0.0019205254216704895,0.04446430609009536,0
regblend_ret_60d_low_t30_lam0.2_idx20_pos,0.021866443607900705,0.019675468037767166,0.003907889575511657,0.045255345327010435,0
blend_close_over_ma60_low_t40_lam0.08_p1.0,0.02186367635875626,0.019384893035924625,0.004298003444981047,0.042796082397241725,0
regblend_ret_60d_low_t40_lam0.25_idx20_neg,0.02185951629178357,0.01716766229020611,0.0016245391303962575,0.04446430609009536,0
regblend_close_over_ma60_low_t70_lam0.3_idx5_neg,0.021859264375722866,0.018848573029009413,0.005240222126845107,0.03934033459166143,0
blend_ret_60d_low_t40_lam0.1_p1.0,0.021859239495542845,0.018092276596107654,0.002994549397465525,0.04451910771062173,0
blend_close_over_ma60_low_t40_lam0.08_p0.8,0.02185563433966581,0.019386105753692207,0.00429429862135193,0.04275689717374537,0
blend_ret_60d_low_t50_lam0.1_p1.6,0.021855191763900425,0.018048297592201612,0.0030388128485626525,0.04445438506417365,0
blend_close_over_ma60_low_t50_lam0.08_p1.6,0.02184403137346947,0.019327815194019965,0.004354674303364801,0.04273616764719829,0
regblend_close_over_ma60_low_t70_lam0.25_idx20_neg,0.021843138157848645,0.01882525854640374,0.005018166701622875,0.04446430609009536,0
blend_ret_60d_low_t70_lam0.08_p0.8,0.02184295443624417,0.018092310140742432,0.003287663312664127,0.043059829444173914,0
regblend_close_over_ma60_low_t50_lam0.1_idx20_pos,0.021841645377117906,0.019675468037767166,0.003907889575511657,0.04220398790021043,0
blend_close_over_ma60_low_t50_lam0.08_p1.3,0.021829756620061768,0.019302354649227943,0.004356402005985055,0.04269718512577783,0
blend_ret_60d_low_t100_lam0.08_p1.6,0.021826942167582034,0.01805426367788511,0.0032939228856527225,0.04292756645799495,0
blend_ret_60d_low_t40_lam0.1_p0.8,0.02182681298338634,0.018138832594315563,0.003006204755154146,0.044399394453142546,0
regblend_close_over_ma60_low_t40_lam0.1_idx5_pos,0.021823769805645335,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
regblend_close_over_ma60_low_t30_lam0.1_idx5_pos,0.021821291908855366,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t50_lam0.1_p1.3,0.021821062912767752,0.018046773294375956,0.0030648035182825606,0.04431749962745135,0
regblend_ret_60d_low_t50_lam0.15_idx20_pos,0.02181480544588764,0.019675468037767166,0.003907889575511657,0.04390593358900652,0
blend_close_over_ma60_low_t50_lam0.08_p1.0,0.021799308531535094,0.019238627584308304,0.004357817293735591,0.04265605153818747,0
blend_ret_60d_low_t100_lam0.08_p1.3,0.021791317508300365,0.01807343273358343,0.0033038916697485446,0.042678171050204494,0
regblend_close_over_ma60_low_t70_lam0.1_idx20_pos,0.021782350944122036,0.019675468037767166,0.003907889575511657,0.041706137203828125,0
blend_ret_60d_low_t50_lam0.1_p1.0,0.021776074705756973,0.018007803659740584,0.0030901518244018933,0.04409205775603618,0
regblend_close_over_ma60_low_t50_lam0.1_idx5_pos,0.02176471874112602,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t50_lam0.08_p0.8,0.02176109933858548,0.019146922359228005,0.00437580931843734,0.04256809546670172,0
blend_ret_60d_low_t100_lam0.08_p1.0,0.021753649364427828,0.018089009868887646,0.0033121989572255095,0.04241179863759248,0
blend_ret_60d_low_t50_lam0.1_p0.8,0.02174335672993602,0.017932540576043987,0.0031091023355744735,0.04383084220318487,0
blend_close_over_ma60_low_t70_lam0.08_p1.6,0.021742171427755152,0.019015281851237728,0.0043047696381481385,0.04249502676076014,0
blend_ret_60d_low_t100_lam0.08_p0.8,0.021727586028480454,0.018096660586515025,0.0033159903685479053,0.04222502708267864,0
blend_close_over_ma20_low_t30_lam0.08_p0.8,0.021705988134809857,0.01859283391112901,0.005943821235252694,0.04089687729199837,0
blend_close_over_ma20_low_t30_lam0.08_p1.0,0.021699841123206217,0.01857256396717423,0.005940971392853302,0.040892816666079024,0
blend_close_over_ma60_low_t70_lam0.08_p1.3,0.021698761904307657,0.018886649553744306,0.004289412151525916,0.042383429005484585,0
regblend_ret_60d_low_t50_lam0.3_idx20_neg,0.021698613225495617,0.016606038712471044,0.001454676322182269,0.04446430609009536,0
regblend_close_over_ma60_low_t70_lam0.1_idx5_pos,0.021697602890382684,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma20_low_t30_lam0.08_p1.3,0.02169664717508834,0.018548642244707203,0.005932045717324544,0.04090401971035003,0
blend_ret_60d_low_t70_lam0.1_p1.6,0.02169453217408611,0.017884428439464195,0.003075163359007267,0.043695700725020506,0
blend_close_over_ma20_low_t30_lam0.08_p1.6,0.021694395440493418,0.01852648296404457,0.005901872446524577,0.0409239798019341,0
blend_drawdown_20d_low_t30_lam0.08_p1.6,0.02169162912559399,0.018753905341110995,0.005623960443467357,0.04076421096770047,0
blend_drawdown_20d_low_t30_lam0.08_p1.3,0.02167516359568638,0.018757807230393345,0.005655622752728212,0.040702492378804994,0
blend_close_over_ma20_low_t40_lam0.08_p1.6,0.021669058917300137,0.01860605270328298,0.00594958748305538,0.04078983960698204,0
blend_drawdown_20d_low_t30_lam0.08_p1.0,0.02166159179722417,0.018743623722853785,0.005678816956362187,0.04065747221349578,0
blend_close_over_ma20_low_t40_lam0.08_p1.0,0.02166086769071344,0.0186098793214423,0.005958352271689421,0.04077511817246743,0
blend_ret_60d_low_t40_lam0.12_p1.3,0.02166026518526142,0.017865401918161564,0.002785143365016146,0.04464503827464242,0
blend_close_over_ma20_low_t40_lam0.08_p0.8,0.021659918757239018,0.018563694030432933,0.005933671724561038,0.04082060626657147,0
blend_ret_60d_low_t40_lam0.12_p1.6,0.021658008485105774,0.017736854903507626,0.0027325296231436175,0.044709803430672296,0
blend_close_over_ma20_low_t40_lam0.08_p1.3,0.021656638944298767,0.018618764245045882,0.0059487804989016915,0.04074898505023061,0
blend_drawdown_20d_low_t30_lam0.08_p0.8,0.021656142231024734,0.01872547042034748,0.005686154357854377,0.04062134408479204,0
blend_close_over_ma60_low_t70_lam0.08_p1.0,0.021651637620861072,0.018745989305544414,0.004263178255867278,0.04225777098108162,0
blend_close_over_ma60_low_t30_lam0.1_p0.8,0.021650704565877893,0.019471159523391637,0.004426560349489364,0.04283231647780336,0
blend_ret_60d_low_t30_lam0.12_p1.6,0.02165049854086402,0.017299479800828826,0.0023988840834186093,0.044993722445391515,0
blend_ret_60d_low_t30_lam0.12_p0.8,0.021647965056732027,0.017366106187793356,0.0025539007757796814,0.04490632745392745,0
blend_close_over_ma60_low_t30_lam0.1_p1.0,0.021645242482844145,0.019422205059523315,0.004418949165375469,0.042851699938712934,0
blend_ret_60d_low_t70_lam0.1_p1.3,0.021644630324448376,0.01779814031231214,0.0030908846189103695,0.04335841804386206,0
blend_ret_60d_low_t30_lam0.12_p1.3,0.021643529517543957,0.017311267273941902,0.002452735521168717,0.044969418325008226,0
blend_ret_60d_low_t30_lam0.12_p1.0,0.021641163546021802,0.017341223250608467,0.002501109257719819,0.04493892963224447,0
regblend_ret_60d_low_t70_lam0.3_idx20_neg,0.021638426039390982,0.015679038483576185,0.0015230525909022338,0.04446430609009536,0
blend_close_over_ma60_low_t30_lam0.1_p1.3,0.02163710234394631,0.019351023551979193,0.00441301278861804,0.04287995558763147,0
blend_close_over_ma60_low_t30_lam0.1_p1.6,0.021634851450272146,0.019330222175880707,0.004421586555714133,0.04286468976439661,0
blend_drawdown_20d_low_t40_lam0.08_p1.6,0.02163277032661325,0.01882259498005489,0.005605979087926233,0.04058677636059324,0
blend_close_over_ma20_low_t50_lam0.08_p1.6,0.021630715726075618,0.01853244845749559,0.005919862964665984,0.04070206825980745,0
blend_close_over_ma60_low_t100_lam0.08_p1.6,0.02162841324178344,0.01867003217120547,0.004167519689868837,0.04214943095785216,0
blend_close_over_ma20_low_t50_lam0.08_p0.8,0.021628200313241464,0.018353764154930098,0.005758747119408089,0.04074309825501224,0
regblend_ret_60d_low_t40_lam0.3_idx20_neg,0.02162467397522672,0.016859457521572266,0.0011678690413731707,0.04446430609009536,0
blend_ret_60d_low_t40_lam0.12_p1.0,0.021624341819737845,0.01796899468865408,0.0028118813618562763,0.04453006803472698,0
regblend_ret_60d_low_t40_lam0.2_idx20_pos,0.021624120382745256,0.019675468037767166,0.003907889575511657,0.04457390933114795,0
blend_close_over_ma20_low_t50_lam0.08_p1.0,0.021622854806583346,0.018400663284227306,0.005820146098070245,0.0407577688331931,0
blend_drawdown_20d_low_t40_lam0.08_p1.3,0.02161989456924158,0.018824488714690654,0.0055893873208964565,0.04058654599374295,0
blend_ret_60d_low_t50_lam0.12_p1.6,0.021619484541766945,0.017916219883966883,0.002864997503172817,0.04445240085898927,0
blend_close_over_ma60_low_t70_lam0.08_p0.8,0.021618250464338823,0.018647515415072702,0.00423673957743724,0.042166105344604216,0
blend_close_over_ma20_low_t50_lam0.08_p1.3,0.021617308027796687,0.01845304711095072,0.0058734666047804,0.04074677824540862,0
blend_close_over_ma20_low_t70_lam0.08_p0.8,0.021614231690006588,0.018350087738678106,0.0053816393092639,0.04069947533764448,0
blend_close_over_ma20_low_t70_lam0.08_p1.0,0.021613079206172833,0.018333136781251202,0.005465840712623654,0.040707155471515544,0
blend_drawdown_20d_low_t40_lam0.08_p1.0,0.021610276765306063,0.018794679251700877,0.00560248875900253,0.040655839225932744,0
blend_close_over_ma20_low_t70_lam0.08_p1.3,0.021610254135029844,0.01831402519562267,0.005574113040582251,0.040717984496161125,0
blend_drawdown_20d_low_t40_lam0.08_p0.8,0.021607496728533647,0.01878221708208378,0.005607686547072457,0.040703874542929674,0
blend_ret_5d_low_t40_lam0.08_p1.0,0.021605635332256328,0.01940119674871485,0.005397669507943181,0.04303352261642551,0
blend_close_over_ma20_low_t70_lam0.08_p1.6,0.021605468999828136,0.01829678602078913,0.005665427119886948,0.04072712422973529,0
regblend_close_over_ma60_low_t70_lam0.3_idx20_neg,0.02160502021450481,0.018848573029009413,0.005240222126845107,0.04446430609009536,0
blend_ret_5d_low_t40_lam0.08_p0.8,0.02160382026955109,0.01938742529527321,0.005395428082329304,0.04299886462591643,0
regblend_ret_60d_low_t30_lam0.15_idx5_pos,0.021603428889722047,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t40_lam0.1_p1.6,0.021602885250423927,0.01950055989744738,0.004390680764723487,0.042609457083540025,0
blend_close_over_ma60_low_t100_lam0.08_p1.3,0.021598543341900183,0.01858350825692895,0.004122577180042761,0.042050926353413995,0
blend_ret_5d_low_t40_lam0.08_p1.3,0.021596809103895227,0.01941324870697428,0.005368710169613898,0.04304962436440146,0
regblend_ret_60d_low_t30_lam0.25_idx20_neg,0.02159165752343082,0.01585980512761108,0.0009770972467786077,0.04446430609009536,0
blend_ret_60d_low_t70_lam0.1_p1.0,0.021587604721478654,0.01769880358344228,0.003112943913975229,0.042983377252013066,0
blend_close_over_ma20_low_t100_lam0.08_p1.6,0.021587089032247382,0.018368534602782705,0.005286484895052679,0.040622689462714606,0
blend_ret_60d_low_t40_lam0.12_p0.8,0.02158543000515004,0.018024861886503596,0.002825867791082612,0.04438641212575195,0
blend_close_over_ma60_low_t40_lam0.1_p1.3,0.02158532351935194,0.019520240683558204,0.004382445456886305,0.042499647433727514,0
blend_ret_5d_low_t50_lam0.08_p1.6,0.02158231872053327,0.019338841218607086,0.005340000762591501,0.043020777915259614,0
blend_ret_60d_low_t50_lam0.12_p1.3,0.02157852992040774,0.01791439072657608,0.0028961863068367386,0.04428813833492247,0
blend_close_over_ma20_low_t100_lam0.08_p1.3,0.021576983679234468,0.018391781832218554,0.005180424489811888,0.04057550781918848,0
regblend_ret_60d_low_t30_lam0.25_idx20_pos,0.02157462254123392,0.019675468037767166,0.003907889575511657,0.045453105136239125,0
blend_close_over_ma60_low_t40_lam0.1_p1.0,0.02157116347980337,0.019553944761561942,0.0043955319123483855,0.042379026474028275,0
blend_ret_5d_low_t40_lam0.08_p1.6,0.02157055792303884,0.01935076713249334,0.005349180065971862,0.04305210264926877,0
blend_drawdown_20d_low_t50_lam0.08_p1.6,0.02157050971009457,0.018791508524524013,0.005559698575041884,0.04067679798759666,0
blend_ret_5d_low_t50_lam0.08_p1.3,0.02156975524618683,0.01930266935705599,0.005306795505733888,0.04298110621546464,0
