as_of,idx_ret_5d,idx_ret_20d,breadth,factor,direction,gamma,power,max_weight,base,excess,delta
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.0,0.06,0.00709507757433531,0.0062737804737753484,-0.0008212971005599617
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.0,0.08,0.00709507757433531,0.0062737804737753484,-0.0008212971005599617
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.0,0.1,0.00709507757433531,0.0062737804737753484,-0.0008212971005599617
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.5,0.04,0.00709507757433531,0.005883807375906533,-0.0012112701984287773
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.5,0.05,0.00709507757433531,0.006147793130580732,-0.0009472844437545778
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.5,0.06,0.00709507757433531,0.006024923202612473,-0.0010701543717228368
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.5,0.08,0.00709507757433531,0.006024923202612473,-0.0010701543717228368
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,1.5,0.1,0.00709507757433531,0.006024923202612473,-0.0010701543717228368
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,2.0,0.04,0.00709507757433531,0.005611456548596207,-0.0014836210257391028
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,2.0,0.05,0.00709507757433531,0.006036860931959872,-0.0010582166423754383
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,2.0,0.06,0.00709507757433531,0.005851995430828257,-0.001243082143507053
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,2.0,0.08,0.00709507757433531,0.005851995430828257,-0.001243082143507053
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,2.0,0.1,0.00709507757433531,0.005851995430828257,-0.001243082143507053
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,3.0,0.04,0.00709507757433531,0.0052602530522638975,-0.0018348245220714127
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,3.0,0.05,0.00709507757433531,0.006129824600508153,-0.0009652529738271576
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,3.0,0.06,0.00709507757433531,0.005661183678335634,-0.0014338938959996758
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,3.0,0.08,0.00709507757433531,0.005661183678335634,-0.0014338938959996758
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,2.0,3.0,0.1,0.00709507757433531,0.005661183678335634,-0.0014338938959996758
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.0,0.04,0.00709507757433531,0.006014108425364234,-0.0010809691489710761
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.0,0.05,0.00709507757433531,0.006144531605261235,-0.000950545969074075
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.0,0.06,0.00709507757433531,0.006144531605261235,-0.000950545969074075
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.0,0.08,0.00709507757433531,0.006144531605261235,-0.000950545969074075
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.0,0.1,0.00709507757433531,0.006144531605261235,-0.000950545969074075
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.5,0.04,0.00709507757433531,0.005641371940535288,-0.0014537056338000225
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.5,0.05,0.00709507757433531,0.005985986096232989,-0.0011090914781023212
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.5,0.06,0.00709507757433531,0.005841046222270142,-0.0012540313520651679
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.5,0.08,0.00709507757433531,0.005841046222270142,-0.0012540313520651679
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,1.5,0.1,0.00709507757433531,0.005841046222270142,-0.0012540313520651679
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,2.0,0.04,0.00709507757433531,0.005348903117160141,-0.001746174457175169
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,2.0,0.05,0.00709507757433531,0.0059754923819899525,-0.0011195851923453577
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,2.0,0.06,0.00709507757433531,0.005621902644746886,-0.0014731749295884243
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,2.0,0.08,0.00709507757433531,0.005621902644746886,-0.0014731749295884243
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,2.0,0.1,0.00709507757433531,0.005621902644746886,-0.0014731749295884243
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,3.0,0.04,0.00709507757433531,0.0048103270008792755,-0.0022847505734560347
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,3.0,0.05,0.00709507757433531,0.00581891562791477,-0.0012761619464205405
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,3.0,0.06,0.00709507757433531,0.005623832501691694,-0.0014712450726436163
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,3.0,0.08,0.00709507757433531,0.005362345387176993,-0.0017327321871583173
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,high_low_range,high,3.0,3.0,0.1,0.00709507757433531,0.005362345387176993,-0.0017327321871583173
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.0,0.04,0.00709507757433531,0.008007273581560934,0.0009121960072256234
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.0,0.05,0.00709507757433531,0.0086549777669458,0.0015599001926104895
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.0,0.06,0.00709507757433531,0.0086549777669458,0.0015599001926104895
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.0,0.08,0.00709507757433531,0.0086549777669458,0.0015599001926104895
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.0,0.1,0.00709507757433531,0.0086549777669458,0.0015599001926104895
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.5,0.04,0.00709507757433531,0.007634018484118391,0.0005389409097830804
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.5,0.05,0.00709507757433531,0.008120127437546469,0.001025049863211159
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.5,0.06,0.00709507757433531,0.008120127437546469,0.001025049863211159
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.5,0.08,0.00709507757433531,0.008120127437546469,0.001025049863211159
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,1.5,0.1,0.00709507757433531,0.008120127437546469,0.001025049863211159
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,2.0,0.04,0.00709507757433531,0.007430018355817365,0.000334940781482055
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,2.0,0.05,0.00709507757433531,0.0077702653004376974,0.0006751877261023873
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,2.0,0.06,0.00709507757433531,0.0077702653004376974,0.0006751877261023873
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,2.0,0.08,0.00709507757433531,0.0077702653004376974,0.0006751877261023873
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,2.0,0.1,0.00709507757433531,0.0077702653004376974,0.0006751877261023873
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,3.0,0.04,0.00709507757433531,0.00724810361227823,0.0001530260379429202
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,3.0,0.05,0.00709507757433531,0.007410251207353481,0.00031517363301817106
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,3.0,0.06,0.00709507757433531,0.007410251207353481,0.00031517363301817106
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,3.0,0.08,0.00709507757433531,0.007410251207353481,0.00031517363301817106
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,0.5,3.0,0.1,0.00709507757433531,0.007410251207353481,0.00031517363301817106
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.0,0.04,0.00709507757433531,0.008785903094618804,0.0016908255202834933
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.0,0.05,0.00709507757433531,0.009858986597273585,0.0027639090229382747
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.0,0.06,0.00709507757433531,0.009980608611967121,0.002885531037631811
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.0,0.08,0.00709507757433531,0.009980608611967121,0.002885531037631811
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.0,0.1,0.00709507757433531,0.009980608611967121,0.002885531037631811
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.5,0.04,0.00709507757433531,0.008108028881600497,0.001012951307265187
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.5,0.05,0.00709507757433531,0.00896750124441966,0.0018724236700843506
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.5,0.06,0.00709507757433531,0.009054123469912984,0.001959045895577674
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.5,0.08,0.00709507757433531,0.009054123469912984,0.001959045895577674
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,1.5,0.1,0.00709507757433531,0.009054123469912984,0.001959045895577674
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,2.0,0.04,0.00709507757433531,0.007718007009286643,0.0006229294349513331
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,2.0,0.05,0.00709507757433531,0.008390380017860206,0.0012953024435248955
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,2.0,0.06,0.00709507757433531,0.008407529267660759,0.0013124516933254483
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,2.0,0.08,0.00709507757433531,0.008407529267660759,0.0013124516933254483
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,2.0,0.1,0.00709507757433531,0.008407529267660759,0.0013124516933254483
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,3.0,0.04,0.00709507757433531,0.007371181444012446,0.00027610386967713563
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,3.0,0.05,0.00709507757433531,0.007717309516004783,0.0006222319416694724
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,3.0,0.06,0.00709507757433531,0.007717309516004783,0.0006222319416694724
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,3.0,0.08,0.00709507757433531,0.007717309516004783,0.0006222319416694724
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.0,3.0,0.1,0.00709507757433531,0.007717309516004783,0.0006222319416694724
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.0,0.04,0.00709507757433531,0.00936892564955049,0.0022738480752151798
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.0,0.05,0.00709507757433531,0.010695489821169794,0.003600412246834484
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.0,0.06,0.00709507757433531,0.011121058648033092,0.004025981073697782
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.0,0.08,0.00709507757433531,0.011121058648033092,0.004025981073697782
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.0,0.1,0.00709507757433531,0.011121058648033092,0.004025981073697782
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.5,0.04,0.00709507757433531,0.008503289627773625,0.0014082120534383152
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.5,0.05,0.00709507757433531,0.009594403234838643,0.0024993256605033327
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.5,0.06,0.00709507757433531,0.009908682026670113,0.0028136044523348024
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.5,0.08,0.00709507757433531,0.009908682026670113,0.0028136044523348024
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,1.5,0.1,0.00709507757433531,0.009908682026670113,0.0028136044523348024
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,2.0,0.04,0.00709507757433531,0.007983528329246231,0.0008884507549109209
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,2.0,0.05,0.00709507757433531,0.008831379351542549,0.0017363017772072387
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,2.0,0.06,0.00709507757433531,0.009009977332313963,0.0019148997579786532
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,2.0,0.08,0.00709507757433531,0.009009977332313963,0.0019148997579786532
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,2.0,0.1,0.00709507757433531,0.009009977332313963,0.0019148997579786532
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,3.0,0.04,0.00709507757433531,0.0074902748272901686,0.00039519725295485836
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,3.0,0.05,0.00709507757433531,0.008016561955332787,0.0009214843809974768
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,3.0,0.06,0.00709507757433531,0.008016561955332787,0.0009214843809974768
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,3.0,0.08,0.00709507757433531,0.008016561955332787,0.0009214843809974768
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,1.5,3.0,0.1,0.00709507757433531,0.008016561955332787,0.0009214843809974768
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.0,0.04,0.00709507757433531,0.009903560535235046,0.002808482960899736
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.0,0.05,0.00709507757433531,0.011415665522084211,0.004320587947748901
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.0,0.06,0.00709507757433531,0.011993375755791562,0.004898298181456252
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.0,0.08,0.00709507757433531,0.012112597179405086,0.005017519605069775
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.0,0.1,0.00709507757433531,0.012112597179405086,0.005017519605069775
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.5,0.04,0.00709507757433531,0.008868648721740171,0.0017735711474048607
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.5,0.05,0.00709507757433531,0.010078335650845049,0.0029832580765097386
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.5,0.06,0.00709507757433531,0.010593197614209675,0.0034981200398743646
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.5,0.08,0.00709507757433531,0.010693524094996798,0.003598446520661488
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,1.5,0.1,0.00709507757433531,0.010693524094996798,0.003598446520661488
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,2.0,0.04,0.00709507757433531,0.008192691381304434,0.0010976138069691242
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,2.0,0.05,0.00709507757433531,0.00920988200255871,0.002114804428223399
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,2.0,0.06,0.00709507757433531,0.009580386794837775,0.002485309220502465
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,2.0,0.08,0.00709507757433531,0.009580386794837775,0.002485309220502465
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,2.0,0.1,0.00709507757433531,0.009580386794837775,0.002485309220502465
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,3.0,0.04,0.00709507757433531,0.0076079297630452895,0.0005128521887099793
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,3.0,0.05,0.00709507757433531,0.008208940749165703,0.0011138631748303929
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,3.0,0.06,0.00709507757433531,0.008308302444260857,0.0012132248699255471
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,3.0,0.08,0.00709507757433531,0.008308302444260857,0.0012132248699255471
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,2.0,3.0,0.1,0.00709507757433531,0.008308302444260857,0.0012132248699255471
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.0,0.04,0.00709507757433531,0.01087755676395176,0.0037824791896164493
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.0,0.05,0.00709507757433531,0.012626381694086634,0.005531304119751324
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.0,0.06,0.00709507757433531,0.013323086648533766,0.006228009074198456
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.0,0.08,0.00709507757433531,0.013752128642250939,0.006657051067915629
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.0,0.1,0.00709507757433531,0.013752128642250939,0.006657051067915629
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.5,0.04,0.00709507757433531,0.009561169100993212,0.0024660915266579014
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.5,0.05,0.00709507757433531,0.010938619983402668,0.0038435424090673583
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.5,0.06,0.00709507757433531,0.011701542801812721,0.004606465227477411
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.5,0.08,0.00709507757433531,0.01208561034043441,0.0049905327660991
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,1.5,0.1,0.00709507757433531,0.01208561034043441,0.0049905327660991
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,2.0,0.04,0.00709507757433531,0.008601235359897045,0.0015061577855617347
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,2.0,0.05,0.00709507757433531,0.009777883707653177,0.0026828061333178665
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,2.0,0.06,0.00709507757433531,0.01036608112583928,0.003271003551503969
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,2.0,0.08,0.00709507757433531,0.010634796708739517,0.0035397191344042067
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,2.0,0.1,0.00709507757433531,0.010634796708739517,0.0035397191344042067
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,3.0,0.04,0.00709507757433531,0.0077866494600982265,0.0006915718857629163
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,3.0,0.05,0.00709507757433531,0.008569958411597016,0.0014748808372617057
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,3.0,0.06,0.00709507757433531,0.008870351272664154,0.0017752736983288435
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,3.0,0.08,0.00709507757433531,0.008870351272664154,0.0017752736983288435
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,low,3.0,3.0,0.1,0.00709507757433531,0.008870351272664154,0.0017752736983288435
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.0,0.04,0.00709507757433531,0.006174204564024354,-0.0009208730103109561
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.0,0.05,0.00709507757433531,0.005892407629776317,-0.0012026699445589935
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.0,0.06,0.00709507757433531,0.005892407629776317,-0.0012026699445589935
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.0,0.08,0.00709507757433531,0.005892407629776317,-0.0012026699445589935
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.0,0.1,0.00709507757433531,0.005892407629776317,-0.0012026699445589935
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.5,0.04,0.00709507757433531,0.005850622414024797,-0.0012444551603105133
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.5,0.05,0.00709507757433531,0.005456501101668114,-0.0016385764726671963
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.5,0.06,0.00709507757433531,0.005456501101668114,-0.0016385764726671963
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.5,0.08,0.00709507757433531,0.005456501101668114,-0.0016385764726671963
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,1.5,0.1,0.00709507757433531,0.005456501101668114,-0.0016385764726671963
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,2.0,0.04,0.00709507757433531,0.005596157390711242,-0.0014989201836240681
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,2.0,0.05,0.00709507757433531,0.005099417448459126,-0.0019956601258761843
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,2.0,0.06,0.00709507757433531,0.005099417448459126,-0.0019956601258761843
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,2.0,0.08,0.00709507757433531,0.005099417448459126,-0.0019956601258761843
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,2.0,0.1,0.00709507757433531,0.005099417448459126,-0.0019956601258761843
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,3.0,0.04,0.00709507757433531,0.005237762795979685,-0.0018573147783556253
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,3.0,0.05,0.00709507757433531,0.004557476206432719,-0.0025376013679025908
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,3.0,0.06,0.00709507757433531,0.004557476206432719,-0.0025376013679025908
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,3.0,0.08,0.00709507757433531,0.004557476206432719,-0.0025376013679025908
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,0.5,3.0,0.1,0.00709507757433531,0.004557476206432719,-0.0025376013679025908
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.0,0.04,0.00709507757433531,0.005632017980817475,-0.0014630595935178348
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.0,0.05,0.00709507757433531,0.005232787676959626,-0.0018622898973756838
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.0,0.06,0.00709507757433531,0.005232787676959626,-0.0018622898973756838
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.0,0.08,0.00709507757433531,0.005232787676959626,-0.0018622898973756838
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.0,0.1,0.00709507757433531,0.005232787676959626,-0.0018622898973756838
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.5,0.04,0.00709507757433531,0.0051005207433420935,-0.0019945568309932167
20260130,-0.02556947095085227,0.12121586364290282,0.2725450901803607,amplitude_ma_20d,high,1.0,1.5,0.05,0.00709507757433531,0.0045251292422824815,-0.0025699483320528287
