as_of,requested_mode,effective_mode,base_source,formula,alpha_top_k,alpha_power,confidence_penalty,base_weight,final_top_k,final_power,max_weight,n_names,max_actual_weight,idx_ret_3d,idx_ret_5d,idx_ret_20d,breadth_ret_3d_pos,breadth_ret_5d_pos
2026-04-22,auto,stable,live:meta_portfolio_ensemble,vol_obv_amt,50,4.0,0.1,0.6,35,8.0,0.1,35,0.09999999999999998,0.01972037670403215,0.041285532199654584,0.10251017029175746,0.5651302605210421,0.627254509018036
