feature,direction,top_k,power,mean,min,max,neg,vals
close_location_ma5_rank,low,30,1.5,0.0036421448327027925,-0.016897374608823075,0.03632806382166687,5,"0.01395,-0.00928,-0.00417,0.01447,0.00545,-0.00793,0.00024,-0.01690,0.03633,-0.00070,0.00618,0.00607"
downside_vol_20d,high,50,2.0,0.003556429243221341,-0.045275330506822836,0.05480276607908052,7,"-0.00950,-0.01841,0.05480,-0.04528,-0.01959,-0.00552,0.01514,-0.00729,0.03892,0.04327,-0.00509,0.00122"
downside_vol_20d_rank,high,50,2.0,0.003556429243221341,-0.045275330506822836,0.05480276607908052,7,"-0.00950,-0.01841,0.05480,-0.04528,-0.01959,-0.00552,0.01514,-0.00729,0.03892,0.04327,-0.00509,0.00122"
turnover_ma_20d,high,60,2.0,0.0035425559872908027,-0.02268884936239049,0.04174584732691797,5,"-0.01036,0.01143,0.00855,-0.02269,-0.01374,0.00173,0.00972,-0.01779,0.04175,0.00436,-0.00880,0.03836"
intraday_ret,low,60,1.5,0.0035396593493430537,-0.0347267834847717,0.02757141618555449,6,"-0.00221,-0.00558,0.02658,-0.00060,-0.01255,0.01185,0.00453,-0.03473,0.01806,-0.00196,0.01150,0.02757"
close_over_ma60,low,60,1.5,0.0035374815691159626,-0.05096411892553215,0.02463732919080129,4,"0.02395,0.00159,-0.05096,0.00460,0.02157,-0.00054,0.00921,0.00195,0.02464,-0.00593,-0.00925,0.02164"
ret_60d,low,80,0.7,0.0035348927588728716,-0.03327205968951834,0.028819218509685253,4,"0.02576,-0.01563,-0.03327,0.01399,0.02882,0.00549,-0.00325,0.00884,0.00615,0.00013,-0.01549,0.02088"
ret_60d_rank,low,80,0.7,0.0035348927588728716,-0.03327205968951834,0.028819218509685253,4,"0.02576,-0.01563,-0.03327,0.01399,0.02882,0.00549,-0.00325,0.00884,0.00615,0.00013,-0.01549,0.02088"
ret_120d,high,30,0.7,0.003521786478289162,-0.05584694962870024,0.05391695557897935,7,"-0.05585,-0.00171,0.02516,-0.00888,-0.03235,-0.00118,-0.00105,-0.02639,0.03486,0.05160,0.00412,0.05392"
ret_120d_rank,high,30,0.7,0.003521786478289162,-0.05584694962870024,0.05391695557897935,7,"-0.05585,-0.00171,0.02516,-0.00888,-0.03235,-0.00118,-0.00105,-0.02639,0.03486,0.05160,0.00412,0.05392"
close_over_ma60,low,50,1.0,0.0035079486532643444,-0.05126068065159235,0.02533295427003736,4,"0.02329,0.00164,-0.05126,0.00426,0.02126,-0.00030,0.00953,0.00191,0.02533,-0.00656,-0.00886,0.02186"
ret_120d,high,50,1.5,0.003486575468938831,-0.04645061396417777,0.04581107143549866,6,"-0.04645,-0.00098,0.02430,-0.01090,-0.02953,-0.00203,0.00075,-0.02376,0.03085,0.04581,0.00885,0.04493"
ret_120d_rank,high,50,1.5,0.003486575468938831,-0.04645061396417777,0.04581107143549866,6,"-0.04645,-0.00098,0.02430,-0.01090,-0.02953,-0.00203,0.00075,-0.02376,0.03085,0.04581,0.00885,0.04493"
ret_30d,low,40,2.0,0.003470380649804698,-0.04619035555363165,0.03233370954446099,5,"0.02658,0.00564,-0.04619,0.00185,0.01428,-0.00652,0.01697,-0.00454,0.03233,0.01861,-0.01670,-0.00068"
ret_30d_rank,low,40,2.0,0.003470380649804698,-0.04619035555363165,0.03233370954446099,5,"0.02658,0.00564,-0.04619,0.00185,0.01428,-0.00652,0.01697,-0.00454,0.03233,0.01861,-0.01670,-0.00068"
ret_120d,low,40,1.5,0.003454116508638902,-0.05387852781145084,0.025392909683863072,3,"0.02306,-0.00995,-0.05388,0.01173,0.02539,0.02158,0.01436,0.00309,0.00332,0.00194,-0.00498,0.00577"
ret_120d_rank,low,40,1.5,0.003454116508638902,-0.05387852781145084,0.025392909683863072,3,"0.02306,-0.00995,-0.05388,0.01173,0.02539,0.02158,0.01436,0.00309,0.00332,0.00194,-0.00498,0.00577"
intraday_ret,low,50,1.0,0.0034266450647039933,-0.03472226040443848,0.028163631606774875,6,"-0.00257,-0.00601,0.02711,-0.00075,-0.01282,0.01158,0.00452,-0.03472,0.01781,-0.00225,0.01104,0.02816"
ret_120d,high,60,1.5,0.0034191776274111393,-0.03983096124751967,0.04216019033984804,5,"-0.03983,0.00116,0.02445,-0.00977,-0.02786,-0.00449,0.00211,-0.02196,0.02759,0.04216,0.00846,0.03901"
ret_120d_rank,high,60,1.5,0.0034191776274111393,-0.03983096124751967,0.04216019033984804,5,"-0.03983,0.00116,0.02445,-0.00977,-0.02786,-0.00449,0.00211,-0.02196,0.02759,0.04216,0.00846,0.03901"
ret_120d,high,60,1.0,0.0033780084071082937,-0.033262835048021785,0.03874977995418345,5,"-0.03326,0.00350,0.02442,-0.00857,-0.02648,-0.00690,0.00363,-0.02021,0.02439,0.03875,0.00773,0.03353"
ret_120d_rank,high,60,1.0,0.0033780084071082937,-0.033262835048021785,0.03874977995418345,5,"-0.03326,0.00350,0.02442,-0.00857,-0.02648,-0.00690,0.00363,-0.02021,0.02439,0.03875,0.00773,0.03353"
gap_mean_5d,high,40,1.0,0.003352452759901201,-0.03228813311981215,0.031993999644301815,5,"-0.02720,-0.00569,-0.03229,-0.01141,0.00901,0.02657,0.00009,0.02565,0.01518,0.03199,0.01036,-0.00203"
gap_mean_5d_rank,high,40,1.0,0.003352452759901201,-0.03228813311981215,0.031993999644301815,5,"-0.02720,-0.00569,-0.03229,-0.01141,0.00901,0.02657,0.00009,0.02565,0.01518,0.03199,0.01036,-0.00203"
vol_ratio_20_60,high,40,1.5,0.0033336091525549764,-0.05236980353153523,0.05324198776898498,5,"0.02172,0.00852,0.01688,0.01951,0.00271,0.05324,-0.00832,-0.02554,-0.05237,-0.00769,0.01860,-0.00725"
vol_ratio_20_60_rank,high,40,1.5,0.0033336091525549764,-0.05236980353153523,0.05324198776898498,5,"0.02172,0.00852,0.01688,0.01951,0.00271,0.05324,-0.00832,-0.02554,-0.05237,-0.00769,0.01860,-0.00725"
amplitude_z_20d,low,30,0.7,0.0033291909808152893,-0.03032635364166749,0.03647836980995496,3,"-0.03033,0.00061,0.02171,0.00150,0.01029,0.01259,0.03648,0.02282,0.00294,0.00119,-0.01160,-0.02824"
amplitude_z_20d_rank,low,30,0.7,0.0033291909808152893,-0.03032635364166749,0.03647836980995496,3,"-0.03033,0.00061,0.02171,0.00150,0.01029,0.01259,0.03648,0.02282,0.00294,0.00119,-0.01160,-0.02824"
ret_1d,low,50,0.7,0.003327027601772206,-0.04133182791606216,0.06382364627766932,4,"-0.04133,0.00501,0.06382,-0.00280,0.01305,0.00084,0.01287,-0.03516,0.00649,-0.00489,0.00780,0.01421"
ret_1d,low,80,1.5,0.003325190718440322,-0.033933057994080425,0.06110813523864772,4,"-0.03393,0.00416,0.06111,-0.00188,0.01039,0.00393,0.01113,-0.03184,0.00408,-0.00527,0.00563,0.01240"
gap_mean_5d,high,50,1.5,0.003318269874587857,-0.03313125887306938,0.03171168522981459,5,"-0.02480,-0.00598,-0.03313,-0.01138,0.00841,0.02564,0.00127,0.02505,0.01544,0.03171,0.01031,-0.00271"
gap_mean_5d_rank,high,50,1.5,0.003318269874587857,-0.03313125887306938,0.03171168522981459,5,"-0.02480,-0.00598,-0.03313,-0.01138,0.00841,0.02564,0.00127,0.02505,0.01544,0.03171,0.01031,-0.00271"
ret_120d,low,30,0.7,0.0033040520906446537,-0.05457917332092288,0.024412781634511112,3,"0.02299,-0.00768,-0.05458,0.01162,0.02441,0.02093,0.01558,0.00177,0.00115,0.00129,-0.00410,0.00626"
ret_120d_rank,low,30,0.7,0.0033040520906446537,-0.05457917332092288,0.024412781634511112,3,"0.02299,-0.00768,-0.05458,0.01162,0.02441,0.02093,0.01558,0.00177,0.00115,0.00129,-0.00410,0.00626"
amplitude_z_20d,low,30,2.0,0.0033029201726966252,-0.043260395087105497,0.05023420715646422,3,"-0.04326,0.00166,0.01708,0.00392,0.00731,0.01005,0.05023,0.02206,0.00565,0.00025,-0.00750,-0.02781"
amplitude_z_20d_rank,low,30,2.0,0.0033029201726966252,-0.043260395087105497,0.05023420715646422,3,"-0.04326,0.00166,0.01708,0.00392,0.00731,0.01005,0.05023,0.02206,0.00565,0.00025,-0.00750,-0.02781"
overnight_vol_20d,high,80,1.0,0.0032999431388500665,-0.019523576478744715,0.04153550411082467,6,"-0.01759,-0.00975,0.04154,-0.01559,-0.01952,-0.01088,0.01105,0.00841,0.02167,0.01829,-0.00166,0.01363"
overnight_vol_20d_rank,high,80,1.0,0.0032999431388500665,-0.019523576478744715,0.04153550411082467,6,"-0.01759,-0.00975,0.04154,-0.01559,-0.01952,-0.01088,0.01105,0.00841,0.02167,0.01829,-0.00166,0.01363"
amplitude_z_20d,low,30,1.0,0.0032980284523097033,-0.033238094531477524,0.04014198779962076,3,"-0.03324,0.00099,0.02047,0.00211,0.00952,0.01178,0.04014,0.02241,0.00372,0.00091,-0.01075,-0.02850"
amplitude_z_20d_rank,low,30,1.0,0.0032980284523097033,-0.033238094531477524,0.04014198779962076,3,"-0.03324,0.00099,0.02047,0.00211,0.00952,0.01178,0.04014,0.02241,0.00372,0.00091,-0.01075,-0.02850"
amplitude_z_20d,low,40,2.0,0.0032891131488833533,-0.035613432556213,0.04198127779570052,3,"-0.03561,0.00098,0.01924,0.00306,0.00874,0.01154,0.04198,0.02229,0.00428,0.00072,-0.00929,-0.02846"
amplitude_z_20d_rank,low,40,2.0,0.0032891131488833533,-0.035613432556213,0.04198127779570052,3,"-0.03561,0.00098,0.01924,0.00306,0.00874,0.01154,0.04198,0.02229,0.00428,0.00072,-0.00929,-0.02846"
vol_ratio_20_60,high,30,0.7,0.003278775556334357,-0.052803127536792185,0.052456757027228934,5,"0.02174,0.00871,0.01645,0.02009,0.00432,0.05246,-0.00892,-0.02547,-0.05280,-0.01001,0.02034,-0.00755"
vol_ratio_20_60_rank,high,30,0.7,0.003278775556334357,-0.052803127536792185,0.052456757027228934,5,"0.02174,0.00871,0.01645,0.02009,0.00432,0.05246,-0.00892,-0.02547,-0.05280,-0.01001,0.02034,-0.00755"
amplitude_z_20d,low,40,1.5,0.0032719552369713696,-0.03152729131711622,0.037636290847577,3,"-0.03153,0.00067,0.02005,0.00270,0.00940,0.01231,0.03764,0.02225,0.00367,0.00093,-0.00990,-0.02892"
amplitude_z_20d_rank,low,40,1.5,0.0032719552369713696,-0.03152729131711622,0.037636290847577,3,"-0.03153,0.00067,0.02005,0.00270,0.00940,0.01231,0.03764,0.02225,0.00367,0.00093,-0.00990,-0.02892"
ret_120d,high,60,2.0,0.003270218905271132,-0.045861804469866624,0.0445580799831916,6,"-0.04586,-0.00085,0.02429,-0.01088,-0.02883,-0.00221,0.00042,-0.02348,0.02973,0.04456,0.00861,0.04373"
ret_120d_rank,high,60,2.0,0.003270218905271132,-0.045861804469866624,0.0445580799831916,6,"-0.04586,-0.00085,0.02429,-0.01088,-0.02883,-0.00221,0.00042,-0.02348,0.02973,0.04456,0.00861,0.04373"
gap_mean_5d,high,60,2.0,0.003262829431463112,-0.03333151976207171,0.03106831835696157,5,"-0.02327,-0.00626,-0.03333,-0.01105,0.00858,0.02536,0.00166,0.02435,0.01541,0.03107,0.01013,-0.00350"
gap_mean_5d_rank,high,60,2.0,0.003262829431463112,-0.03333151976207171,0.03106831835696157,5,"-0.02327,-0.00626,-0.03333,-0.01105,0.00858,0.02536,0.00166,0.02435,0.01541,0.03107,0.01013,-0.00350"
amplitude_z_20d,low,30,1.5,0.003262631204249618,-0.038259798574170584,0.04558381927910912,3,"-0.03826,0.00146,0.01849,0.00302,0.00830,0.01072,0.04558,0.02204,0.00477,0.00055,-0.00911,-0.02840"
amplitude_z_20d_rank,low,30,1.5,0.003262631204249618,-0.038259798574170584,0.04558381927910912,3,"-0.03826,0.00146,0.01849,0.00302,0.00830,0.01072,0.04558,0.02204,0.00477,0.00055,-0.00911,-0.02840"
ret_1d,low,60,1.0,0.0032583590930133095,-0.038480439526703936,0.06308273951304454,4,"-0.03848,0.00409,0.06308,-0.00246,0.01182,0.00329,0.01161,-0.03386,0.00554,-0.00550,0.00720,0.01278"
ret_30d,low,30,1.0,0.0032564741433187927,-0.04747157192981887,0.03210741727498542,5,"0.02657,0.00501,-0.04747,0.00115,0.01381,-0.00628,0.01708,-0.00395,0.03211,0.01785,-0.01607,-0.00074"
ret_30d_rank,low,30,1.0,0.0032564741433187927,-0.04747157192981887,0.03210741727498542,5,"0.02657,0.00501,-0.04747,0.00115,0.01381,-0.00628,0.01708,-0.00395,0.03211,0.01785,-0.01607,-0.00074"
ret_120d,low,50,2.0,0.003240723216543959,-0.052994438915546595,0.025386629741451706,3,"0.02324,-0.01036,-0.05299,0.01182,0.02539,0.02109,0.01300,0.00320,0.00316,0.00136,-0.00547,0.00545"
ret_120d_rank,low,50,2.0,0.003240723216543959,-0.052994438915546595,0.025386629741451706,3,"0.02324,-0.01036,-0.05299,0.01182,0.02539,0.02109,0.01300,0.00320,0.00316,0.00136,-0.00547,0.00545"
amplitude_z_20d,low,40,1.0,0.0032397275966093175,-0.02950448831045473,0.03263041546092961,3,"-0.02702,0.00043,0.02047,0.00249,0.01003,0.01313,0.03263,0.02198,0.00310,0.00107,-0.00994,-0.02950"
amplitude_z_20d_rank,low,40,1.0,0.0032397275966093175,-0.02950448831045473,0.03263041546092961,3,"-0.02702,0.00043,0.02047,0.00249,0.01003,0.01313,0.03263,0.02198,0.00310,0.00107,-0.00994,-0.02950"
vol_20d,high,80,0.7,0.0032360139840334145,-0.032093591870072796,0.038763057246193694,5,"-0.01421,0.00476,0.03876,-0.03209,-0.02042,-0.01155,0.01296,-0.00633,0.01806,0.01393,0.01467,0.02029"
vol_20d_rank,high,80,0.7,0.0032360139840334145,-0.032093591870072796,0.038763057246193694,5,"-0.01421,0.00476,0.03876,-0.03209,-0.02042,-0.01155,0.01296,-0.00633,0.01806,0.01393,0.01467,0.02029"
ret_120d,high,60,0.7,0.003217002260973567,-0.02908939826673515,0.036156574690149094,5,"-0.02909,0.00526,0.02416,-0.00778,-0.02553,-0.00838,0.00450,-0.01905,0.02172,0.03616,0.00665,0.02999"
ret_120d_rank,high,60,0.7,0.003217002260973567,-0.02908939826673515,0.036156574690149094,5,"-0.02909,0.00526,0.02416,-0.00778,-0.02553,-0.00838,0.00450,-0.01905,0.02172,0.03616,0.00665,0.02999"
close_over_ma60,low,80,2.0,0.0031906085853015327,-0.0488379838576724,0.02453546620242642,3,"0.02454,0.00078,-0.04884,0.00492,0.02146,0.00002,0.00867,0.00158,0.02244,-0.00672,-0.01022,0.01967"
downside_vol_20d,high,50,1.5,0.003176315675992777,-0.04168347987586124,0.04943993313861936,8,"-0.00890,-0.01452,0.04944,-0.04168,-0.01699,-0.00536,0.01448,-0.00633,0.03950,0.03617,-0.00642,-0.00128"
downside_vol_20d_rank,high,50,1.5,0.003176315675992777,-0.04168347987586124,0.04943993313861936,8,"-0.00890,-0.01452,0.04944,-0.04168,-0.01699,-0.00536,0.01448,-0.00633,0.03950,0.03617,-0.00642,-0.00128"
amplitude_z_20d,low,40,0.7,0.00316964342659337,-0.03006365028968379,0.029153732217388012,3,"-0.02393,0.00060,0.02019,0.00241,0.01040,0.01347,0.02915,0.02151,0.00271,0.00106,-0.00947,-0.03006"
amplitude_z_20d_rank,low,40,0.7,0.00316964342659337,-0.03006365028968379,0.029153732217388012,3,"-0.02393,0.00060,0.02019,0.00241,0.01040,0.01347,0.02915,0.02151,0.00271,0.00106,-0.00947,-0.03006"
intraday_ret,low,60,2.0,0.0031305153527382383,-0.0391474262048796,0.02963904602265069,6,"-0.00337,-0.00717,0.02466,-0.00224,-0.01351,0.01155,0.00431,-0.03915,0.02158,-0.00099,0.01226,0.02964"
ret_120d,high,40,1.5,0.0031051702412603645,-0.056131899841626975,0.05190844508064127,6,"-0.05613,-0.00301,0.02400,-0.01205,-0.03078,0.00104,-0.00195,-0.02616,0.03294,0.04910,0.00835,0.05191"
ret_120d_rank,high,40,1.5,0.0031051702412603645,-0.056131899841626975,0.05190844508064127,6,"-0.05613,-0.00301,0.02400,-0.01205,-0.03078,0.00104,-0.00195,-0.02616,0.03294,0.04910,0.00835,0.05191"
vol_ratio_20_60,high,50,2.0,0.0030871467616080863,-0.05277973361160946,0.05158175544098143,5,"0.02145,0.00679,0.01684,0.02015,0.00214,0.05158,-0.00723,-0.02448,-0.05278,-0.00791,0.01847,-0.00798"
vol_ratio_20_60_rank,high,50,2.0,0.0030871467616080863,-0.05277973361160946,0.05158175544098143,5,"0.02145,0.00679,0.01684,0.02015,0.00214,0.05158,-0.00723,-0.02448,-0.05278,-0.00791,0.01847,-0.00798"
ret_30d,low,40,1.5,0.0030836200852891855,-0.04658696877871444,0.030308560074938845,4,"0.02644,0.00461,-0.04659,0.00156,0.01460,-0.00675,0.01688,-0.00313,0.03031,0.01728,-0.01826,0.00004"
ret_30d_rank,low,40,1.5,0.0030836200852891855,-0.04658696877871444,0.030308560074938845,4,"0.02644,0.00461,-0.04659,0.00156,0.01460,-0.00675,0.01688,-0.00313,0.03031,0.01728,-0.01826,0.00004"
amplitude_z_20d,low,50,2.0,0.0030817921385798788,-0.030223798385387995,0.035670385708691896,3,"-0.03022,0.00140,0.01907,0.00295,0.00937,0.01214,0.03567,0.02135,0.00338,0.00056,-0.00947,-0.02920"
amplitude_z_20d_rank,low,50,2.0,0.0030817921385798788,-0.030223798385387995,0.035670385708691896,3,"-0.03022,0.00140,0.01907,0.00295,0.00937,0.01214,0.03567,0.02135,0.00338,0.00056,-0.00947,-0.02920"
ret_120d,high,50,2.0,0.003072379270520968,-0.053132606833976595,0.04947564008246334,6,"-0.05313,-0.00307,0.02402,-0.01211,-0.03008,0.00049,-0.00156,-0.02533,0.03217,0.04743,0.00857,0.04948"
ret_120d_rank,high,50,2.0,0.003072379270520968,-0.053132606833976595,0.04947564008246334,6,"-0.05313,-0.00307,0.02402,-0.01211,-0.03008,0.00049,-0.00156,-0.02533,0.03217,0.04743,0.00857,0.04948"
ret_120d,high,80,2.0,0.0030648480540624236,-0.03622548197211972,0.03868366080880352,5,"-0.03623,0.00240,0.02416,-0.00944,-0.02651,-0.00589,0.00239,-0.02049,0.02502,0.03868,0.00670,0.03597"
ret_120d_rank,high,80,2.0,0.0030648480540624236,-0.03622548197211972,0.03868366080880352,5,"-0.03623,0.00240,0.02416,-0.00944,-0.02651,-0.00589,0.00239,-0.02049,0.02502,0.03868,0.00670,0.03597"
close_location_ma5,low,40,2.0,0.0030349770917654554,-0.014653067757591245,0.03568298105705894,5,"0.01363,-0.01008,-0.00892,0.01322,0.00626,-0.00876,0.00121,-0.01465,0.03568,-0.00158,0.00737,0.00305"
close_location_ma5_rank,low,40,2.0,0.0030349770917654554,-0.014653067757591245,0.03568298105705894,5,"0.01363,-0.01008,-0.00892,0.01322,0.00626,-0.00876,0.00121,-0.01465,0.03568,-0.00158,0.00737,0.00305"
turnover_ma_20d,high,30,0.7,0.003007036489059816,-0.02228480306878028,0.046496838110873434,5,"-0.01000,0.00642,0.00543,-0.02228,-0.01629,0.00589,0.00796,-0.01851,0.04650,0.00607,-0.01215,0.03705"
ret_30d,low,50,2.0,0.0029908781561928566,-0.04644903158497115,0.029259284306966907,4,"0.02656,0.00484,-0.04645,0.00149,0.01474,-0.00650,0.01632,-0.00307,0.02926,0.01694,-0.01863,0.00039"
ret_30d_rank,low,50,2.0,0.0029908781561928566,-0.04644903158497115,0.029259284306966907,4,"0.02656,0.00484,-0.04645,0.00149,0.01474,-0.00650,0.01632,-0.00307,0.02926,0.01694,-0.01863,0.00039"
ret_120d,high,30,1.0,0.002985932887074634,-0.06180832417676027,0.056837182089305854,6,"-0.06181,-0.00448,0.02434,-0.01105,-0.03177,0.00236,-0.00310,-0.02749,0.03534,0.05114,0.00551,0.05684"
ret_120d_rank,high,30,1.0,0.002985932887074634,-0.06180832417676027,0.056837182089305854,6,"-0.06181,-0.00448,0.02434,-0.01105,-0.03177,0.00236,-0.00310,-0.02749,0.03534,0.05114,0.00551,0.05684"
downside_vol_20d,high,60,2.0,0.00297706197148701,-0.04080122341709376,0.049967869219139704,8,"-0.01013,-0.01412,0.04997,-0.04080,-0.01732,-0.00597,0.01427,-0.00691,0.03838,0.03559,-0.00605,-0.00119"
downside_vol_20d_rank,high,60,2.0,0.00297706197148701,-0.04080122341709376,0.049967869219139704,8,"-0.01013,-0.01412,0.04997,-0.04080,-0.01732,-0.00597,0.01427,-0.00691,0.03838,0.03559,-0.00605,-0.00119"
close_over_ma60,low,50,0.7,0.0029541963494512185,-0.04898503444219411,0.02355422977034609,3,"0.02213,0.00052,-0.04899,0.00440,0.02084,0.00082,0.00989,0.00092,0.02355,-0.00816,-0.01062,0.02015"
intraday_ret,low,50,1.5,0.0029366001263363365,-0.04024615461593499,0.030541068727318876,6,"-0.00402,-0.00782,0.02455,-0.00264,-0.01369,0.01120,0.00407,-0.04025,0.02233,-0.00096,0.01191,0.03054"
amplitude_z_20d,low,50,1.5,0.0028946178582523064,-0.029730917575160366,0.03134311062488726,3,"-0.02653,0.00189,0.01876,0.00297,0.00972,0.01241,0.03134,0.02048,0.00268,0.00037,-0.00962,-0.02973"
amplitude_z_20d_rank,low,50,1.5,0.0028946178582523064,-0.029730917575160366,0.03134311062488726,3,"-0.02653,0.00189,0.01876,0.00297,0.00972,0.01241,0.03134,0.02048,0.00268,0.00037,-0.00962,-0.02973"
ret_30d,low,60,0.7,0.002894337907032044,-0.042250063621620974,0.027649560237419744,4,"0.02765,0.00639,-0.04225,0.00069,0.01469,-0.00476,0.01182,-0.00207,0.02066,0.01317,-0.01557,0.00431"
ret_30d_rank,low,60,0.7,0.002894337907032044,-0.042250063621620974,0.027649560237419744,4,"0.02765,0.00639,-0.04225,0.00069,0.01469,-0.00476,0.01182,-0.00207,0.02066,0.01317,-0.01557,0.00431"
ret_120d,high,80,1.5,0.002889703435183834,-0.03147408030124482,0.035354138194814345,5,"-0.03147,0.00396,0.02417,-0.00885,-0.02517,-0.00785,0.00324,-0.01876,0.02257,0.03535,0.00555,0.03194"
ret_120d_rank,high,80,1.5,0.002889703435183834,-0.03147408030124482,0.035354138194814345,5,"-0.03147,0.00396,0.02417,-0.00885,-0.02517,-0.00785,0.00324,-0.01876,0.02257,0.03535,0.00555,0.03194"
ret_30d,low,30,0.7,0.0028812958184179223,-0.04827154058280745,0.030214271651113775,5,"0.02642,0.00383,-0.04827,0.00101,0.01347,-0.00623,0.01730,-0.00240,0.03021,0.01697,-0.01740,-0.00034"
ret_30d_rank,low,30,0.7,0.0028812958184179223,-0.04827154058280745,0.030214271651113775,5,"0.02642,0.00383,-0.04827,0.00101,0.01347,-0.00623,0.01730,-0.00240,0.03021,0.01697,-0.01740,-0.00034"
ret_120d,low,40,1.0,0.0028620281233278856,-0.053176539329322085,0.02397156268586536,3,"0.02376,-0.00899,-0.05318,0.01106,0.02397,0.01960,0.01176,0.00315,0.00347,0.00070,-0.00577,0.00481"
ret_120d_rank,low,40,1.0,0.0028620281233278856,-0.053176539329322085,0.02397156268586536,3,"0.02376,-0.00899,-0.05318,0.01106,0.02397,0.01960,0.01176,0.00315,0.00347,0.00070,-0.00577,0.00481"
ret_30d,low,80,2.0,0.002855006388349244,-0.043324078111977325,0.027308250499494105,4,"0.02731,0.00528,-0.04332,0.00124,0.01442,-0.00524,0.01310,-0.00224,0.02322,0.01419,-0.01654,0.00285"
ret_30d_rank,low,80,2.0,0.002855006388349244,-0.043324078111977325,0.027308250499494105,4,"0.02731,0.00528,-0.04332,0.00124,0.01442,-0.00524,0.01310,-0.00224,0.02322,0.01419,-0.01654,0.00285"
overnight_vol_20d,high,30,2.0,0.002854133634293092,-0.0418621568564488,0.062616368388393,6,"-0.01554,-0.02233,0.06262,-0.04186,-0.02427,-0.00663,0.00680,0.00882,0.02942,0.02755,-0.02299,0.03267"
overnight_vol_20d_rank,high,30,2.0,0.002854133634293092,-0.0418621568564488,0.062616368388393,6,"-0.01554,-0.02233,0.06262,-0.04186,-0.02427,-0.00663,0.00680,0.00882,0.02942,0.02755,-0.02299,0.03267"
overnight_vol_20d,high,80,1.5,0.0028501985754062413,-0.021671826835316446,0.04379374950318733,6,"-0.01931,-0.01204,0.04379,-0.01934,-0.02167,-0.01146,0.01296,0.00938,0.02186,0.01949,-0.00389,0.01441"
overnight_vol_20d_rank,high,80,1.5,0.0028501985754062413,-0.021671826835316446,0.04379374950318733,6,"-0.01931,-0.01204,0.04379,-0.01934,-0.02167,-0.01146,0.01296,0.00938,0.02186,0.01949,-0.00389,0.01441"
ret_30d,low,60,2.0,0.0028500589358481936,-0.046013120123011515,0.026751987597353945,4,"0.02675,0.00519,-0.04601,0.00127,0.01488,-0.00615,0.01524,-0.00254,0.02668,0.01598,-0.01856,0.00148"
ret_30d_rank,low,60,2.0,0.0028500589358481936,-0.046013120123011515,0.026751987597353945,4,"0.02675,0.00519,-0.04601,0.00127,0.01488,-0.00615,0.01524,-0.00254,0.02668,0.01598,-0.01856,0.00148"
turnover_ma_20d,high,50,2.0,0.0028372372637074177,-0.022572765829103378,0.042422722595020335,5,"-0.01068,0.00970,0.00416,-0.02257,-0.01727,0.00272,0.01043,-0.01729,0.04242,0.00358,-0.01051,0.03935"
amplitude_z_20d,low,60,2.0,0.002827738092211507,-0.03006536423104879,0.03107240471514819,3,"-0.02621,0.00227,0.01879,0.00379,0.00966,0.01195,0.03107,0.01963,0.00237,0.00018,-0.00951,-0.03007"
amplitude_z_20d_rank,low,60,2.0,0.002827738092211507,-0.03006536423104879,0.03107240471514819,3,"-0.02621,0.00227,0.01879,0.00379,0.00966,0.01195,0.03107,0.01963,0.00237,0.00018,-0.00951,-0.03007"
close_over_ma60,low,60,1.0,0.002815727401956698,-0.0480788886278423,0.023410037406375792,4,"0.02341,-0.00007,-0.04808,0.00487,0.02139,0.00083,0.00912,0.00065,0.02153,-0.00802,-0.01100,0.01916"
ret_30d,low,80,1.5,0.0028036315155444812,-0.04183227593606407,0.027588024260363136,4,"0.02759,0.00505,-0.04183,0.00127,0.01406,-0.00483,0.01195,-0.00206,0.02149,0.01320,-0.01561,0.00336"
ret_30d_rank,low,80,1.5,0.0028036315155444812,-0.04183227593606407,0.027588024260363136,4,"0.02759,0.00505,-0.04183,0.00127,0.01406,-0.00483,0.01195,-0.00206,0.02149,0.01320,-0.01561,0.00336"
ret_30d,low,60,1.0,0.0027811799889701505,-0.04393287789309859,0.027297997372564668,4,"0.02730,0.00596,-0.04393,0.00084,0.01487,-0.00530,0.01293,-0.00198,0.02221,0.01402,-0.01707,0.00352"
ret_30d_rank,low,60,1.0,0.0027811799889701505,-0.04393287789309859,0.027297997372564668,4,"0.02730,0.00596,-0.04393,0.00084,0.01487,-0.00530,0.01293,-0.00198,0.02221,0.01402,-0.01707,0.00352"
intraday_ret,low,40,0.7,0.002768113136035786,-0.037521161020116905,0.030516366021647798,6,"-0.00488,-0.00657,0.02519,-0.00204,-0.01348,0.01026,0.00273,-0.03752,0.02162,-0.00148,0.00888,0.03052"
vol_ratio_20_60,high,40,1.0,0.0027591108610115224,-0.055055032171065714,0.0514957078449054,5,"0.02074,0.00501,0.01667,0.02009,0.00291,0.05150,-0.00729,-0.02147,-0.05506,-0.01019,0.02052,-0.01031"
vol_ratio_20_60_rank,high,40,1.0,0.0027591108610115224,-0.055055032171065714,0.0514957078449054,5,"0.02074,0.00501,0.01667,0.02009,0.00291,0.05150,-0.00729,-0.02147,-0.05506,-0.01019,0.02052,-0.01031"
ret_30d,low,60,1.5,0.0027501855226464444,-0.0454287758621437,0.026934974017365564,4,"0.02693,0.00541,-0.04543,0.00106,0.01495,-0.00585,0.01431,-0.00212,0.02458,0.01509,-0.01832,0.00239"
