kind,key,lam_current,mean,min,max,neg,vals
pair,stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,0.9500000000000001,0.06547705452329287,0.03358312459271981,0.13492134089422417,0,"0.03358,0.06255,0.13492,0.03412,0.04445,0.07678,0.06417,0.05590,0.06857,0.06701,0.06338,0.08030"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.25,0.0654237116654841,0.03376540842268798,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03377,0.04546,0.07761,0.06517,0.05696,0.06895,0.05610,0.06415,0.08130"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.8500000000000001,0.06539850005881555,0.034239105707539276,0.13053623064177775,0,"0.03431,0.06245,0.13054,0.03424,0.04349,0.07761,0.06517,0.05696,0.06895,0.06561,0.06415,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.6000000000000001,0.06535693885602334,0.03365265719064141,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03365,0.04022,0.07761,0.06517,0.05696,0.06895,0.06065,0.06415,0.08130"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.2,0.06534973926952,0.03371037066302199,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03371,0.04546,0.07761,0.06517,0.05696,0.06895,0.05527,0.06415,0.08130"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06532062278229647,0.03409357286832211,0.13053623064177775,0,"0.03409,0.06245,0.13054,0.03424,0.04349,0.07761,0.06517,0.05696,0.06895,0.06561,0.06343,0.08130"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.15000000000000002,0.06527576687355592,0.03365533290335598,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03366,0.04546,0.07761,0.06517,0.05696,0.06895,0.05444,0.06415,0.08130"
pair,stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.9500000000000001,0.06523030676624865,0.03353142771469959,0.13354793939675025,0,"0.03353,0.06209,0.13355,0.03412,0.04445,0.07678,0.06417,0.05569,0.06799,0.06701,0.06309,0.08030"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.8,0.0652142665217432,0.0341218160041597,0.12834367551555448,0,"0.03431,0.06419,0.12834,0.03412,0.04284,0.07761,0.06517,0.05696,0.06895,0.06462,0.06415,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.55,0.0652098940124081,0.03353536748726183,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03354,0.03957,0.07761,0.06517,0.05696,0.06895,0.05966,0.06415,0.08130"
