model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
layered_lstm,2026-03-26,2026-03-27,2026-04-02,submissions/stage2/backtests/baselines/stage2_layered_lstm_current_20260506/layered_lstm_20260326.csv,ok,,-0.01482,-0.00482,-0.01,100
layered_lstm,2026-04-02,2026-04-03,2026-04-10,submissions/stage2/backtests/baselines/stage2_layered_lstm_current_20260506/layered_lstm_20260402.csv,ok,,0.0526,0.047869999999999996,0.00473,100
layered_lstm,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/baselines/stage2_layered_lstm_current_20260506/layered_lstm_20260410.csv,ok,,0.03085,0.03072,0.00013,100
layered_lstm,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/baselines/stage2_layered_lstm_current_20260506/layered_lstm_20260417.csv,ok,,-0.00017999999999999998,0.0040999999999999995,-0.00428,42
layered_lstm,2026-04-24,2026-04-27,2026-05-06,submissions/stage2/backtests/baselines/stage2_layered_lstm_current_20260506/layered_lstm_20260424.csv,ok,,0.09645,0.04128999999999999,0.05516,40
