model,mean,sum,median,min,max,count,negative_windows
open_lgb_market,0.005082000000000001,0.025410000000000002,0.00972,-0.01668,0.01752,5,2
open_blend_val_mkt,0.0033159999999999995,0.016579999999999998,-0.00135,-0.007169999999999999,0.01976,5,3
open_lgb_val_mkt,0.0007879999999999999,0.003939999999999999,6e-05,-0.01668,0.015149999999999999,5,2
