as_of,start,end,cached_source,future_price_rows_available,future_index_rows_available,final_route,same_codes,max_abs_weight_diff,sum_abs_weight_diff,left_names,right_names,leak_check_pass,portfolio_return,benchmark_return,excess_return
2026-01-30,2026-02-02,2026-02-06,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260130.csv,29907,60,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,0.011198883777155718,-0.02677336652920015,0.03797225030635587
2026-02-13,2026-02-24,2026-03-02,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260213.csv,24917,50,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,0.18673056094750673,0.04322493233095415,0.14350562861655258
2026-03-02,2026-03-03,2026-03-09,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260302.csv,22428,45,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,-0.004606684418404513,-0.043755877285399314,0.0391491928669948
2026-03-09,2026-03-10,2026-03-16,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260309.csv,19942,40,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,0.025508912497966517,-0.011393105437406015,0.03690201793537253
2026-04-14,2026-04-15,2026-04-21,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260414.csv,7485,15,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,0.10760825764147072,0.022470971070408075,0.08513728657106265
2026-04-28,2026-04-29,2026-05-08,submissions/stage2/backtests/probes/meta_portfolio_ensemble_light_12w_20260510/meta_portfolio_ensemble_20260428.csv,2495,5,meta_portfolio_ensemble,True,9.71445146547012e-17,1.796983785731787e-15,30,30,True,0.14270646560819866,0.05975284377875534,0.08295362182944332
