model,mean,sum,median,min,max,count,negative_windows
lgb_reg,0.014391304839982574,0.12952174355984317,0.011891354363944825,0.0040428849155345475,0.025691261822658074,9,0
lgb_wide_reg,0.01264176850278037,0.11377591652502334,0.014355835934337922,-0.0046157970770568935,0.033922942652476945,9,2
lgb_base,0.011892824049626917,0.10703541644664225,0.009505634352491327,0.002288413093043659,0.0263266893343264,9,0
lgb_aggr,0.008498208005451176,0.07648387204906058,0.008866999558631211,-0.0001574059728164795,0.02149640571037087,9,1
