factor,direction,gamma,power,max_weight,mean,min,max,neg,delta_mean,delta_min
ret_5d,high,1.0,2.0,0.1,0.055736829398795006,0.03232392068267681,0.07916855970157416,0,-0.0019523372678716538,0.00036392068267680766
ret_1d,low,3.0,3.0,0.1,0.05572584688473029,0.03074698926997386,0.09974059871138385,0,-0.001963319781936368,-0.0012130107300261407
ret_20d,high,5.0,2.0,0.1,0.0557227893861282,0.022900139176794874,0.08283975694426052,0,-0.001966377280538459,-0.009059860823205129
ret_20d,high,3.0,3.0,0.1,0.05571553281503666,0.025422747642795625,0.08261839166903709,0,-0.001973633851629998,-0.0065372523572043775
ret_1d,high,0.5,1.0,0.1,0.055715076960628364,0.03229736591528853,0.08111546772840468,0,-0.0019740897060382956,0.0003373659152885247
amount_z_20d,low,3.0,1.0,0.1,0.05571266591046026,0.029436929504975926,0.09665581136985968,0,-0.001976500756206402,-0.002523070495024076
ret_1d,high,0.5,2.0,0.1,0.0556991315379704,0.032386387402756456,0.08077486751890686,0,-0.001990035128696256,0.0004263874027564535
ret_5d,high,1.0,1.0,0.1,0.05567901956514002,0.032231820376229264,0.08009390188001408,0,-0.002010147101526638,0.00027182037622926203
close_over_ma60,low,0.5,1.0,0.1,0.05566627212645231,0.03155205051849383,0.08817873633641193,0,-0.0020228945402143497,-0.00040794948150617294
amount_z_20d,high,1.0,3.0,0.1,0.05564624422866154,0.032989898996334394,0.08261662084923393,0,-0.002042922438005121,0.0010298989963343913
ret_1d,low,3.0,1.0,0.1,0.05563609321767756,0.03073390611232371,0.10112669425965115,0,-0.0020530734489890984,-0.0012260938876762911
ret_10d,low,0.5,1.0,0.1,0.055634864981012534,0.03174389446973207,0.09647818205860165,0,-0.002054301685654125,-0.0002161055302679349
overnight_ret,low,1.0,3.0,0.1,0.05562900077871987,0.031505628601356084,0.09965955663111511,0,-0.0020601658879467882,-0.0004543713986439185
ret_10d,low,0.5,3.0,0.1,0.05561034125851232,0.03165210442253621,0.09756527790434114,0,-0.002078825408154336,-0.00030789557746379453
close_over_ma20,low,0.5,1.0,0.1,0.05560412984043502,0.03152823594556199,0.09017722487570679,0,-0.002085036826231637,-0.0004317640544380108
drawdown_20d,low,1.0,2.0,0.1,0.05560238595306207,0.03129926373808681,0.09803583002017902,0,-0.0020867807136045885,-0.0006607362619131946
ret_1d,low,3.0,2.0,0.1,0.055564670848507636,0.030496915936353865,0.10044256499637053,0,-0.0021244958181590237,-0.0014630840636461369
close_over_ma20,high,3.0,2.0,0.1,0.05555019110666586,0.029459858368966186,0.08263339944418524,0,-0.002138975560000797,-0.0025001416310338163
ret_10d,low,0.5,2.0,0.1,0.05554437078118767,0.03165114164173303,0.09714201883483473,0,-0.0021447958854789867,-0.0003088583582669738
ret_10d,high,3.0,3.0,0.1,0.05554148755612725,0.03070327405848679,0.08412468704779275,0,-0.0021476791105394105,-0.0012567259415132113
ret_20d,low,0.5,3.0,0.1,0.05551588257036346,0.03174093353061691,0.08704347503164866,0,-0.002173284096303199,-0.00021906646938309182
intraday_ret,low,2.0,2.0,0.1,0.05551243621483904,0.029922444986085484,0.08942904477034355,0,-0.0021767304518276187,-0.0020375550139145188
intraday_ret,low,2.0,1.0,0.1,0.055501553837528146,0.030416422065472182,0.09217069447931847,0,-0.0021876128291385133,-0.0015435779345278205
ret_10d,high,3.0,2.0,0.1,0.05548791569764403,0.03095377326421704,0.08392111361912485,0,-0.002201250969022628,-0.0010062267357829613
ret_60d,low,1.0,1.0,0.1,0.05540427734808471,0.031513034471923704,0.08309535864017867,0,-0.0022848893185819508,-0.0004469655280762985
turnover_ma_20d,low,5.0,3.0,0.1,0.055401148850482286,0.032366870940032176,0.09069149628394596,0,-0.0022880178161843734,0.0004068709400321738
ret_20d,low,0.5,2.0,0.1,0.05538454109609984,0.031657818195040106,0.08669669386324394,0,-0.0023046255705668206,-0.00030218180495989594
close_over_ma20,low,0.5,2.0,0.1,0.05536839534571128,0.03148554292912855,0.0899298753674525,0,-0.0023207713209553796,-0.0004744570708714521
ret_10d,high,3.0,1.0,0.1,0.055343973889780775,0.03176823109087251,0.08352649560518005,0,-0.002345192776885885,-0.00019176890912749045
close_over_ma20,low,0.5,3.0,0.1,0.05530526696743059,0.03157979444757118,0.09020123175591163,0,-0.0023838996992360667,-0.0003802055524288195
close_over_ma20,high,3.0,3.0,0.1,0.05527909611356557,0.030218061564497807,0.08225020468441407,0,-0.002410070553101086,-0.0017419384355021952
ret_20d,low,0.5,1.0,0.1,0.055270272053324014,0.03165947412732111,0.08596720995572119,0,-0.0024188946133426453,-0.00030052587267889036
amount_z_20d,low,2.0,2.0,0.1,0.05526948429628762,0.029036151183658904,0.09459028524590271,0,-0.0024196823703790393,-0.0029238488163410986
drawdown_20d,low,3.0,1.0,0.1,0.0552482296909045,0.029710513129813543,0.09972899162387394,0,-0.0024409369757621563,-0.0022494868701864595
ret_60d,low,2.0,3.0,0.1,0.055220627011086064,0.030579035378843968,0.08238502216903937,0,-0.0024685396555805955,-0.0013809646211560347
amount_z_20d,high,3.0,1.0,0.1,0.05521063165733229,0.0321095307379967,0.08733459813137825,0,-0.0024785350093343705,0.00014953073799670036
overnight_ret,low,1.0,2.0,0.1,0.05519142617678047,0.031590254686855834,0.0991427403111555,0,-0.0024977404898861924,-0.00036974531314416803
amount_z_20d,low,5.0,1.0,0.1,0.05519109271484784,0.02871773376616582,0.097094359614524,0,-0.0024980739518188216,-0.0032422662338341818
turnover_ma_20d,low,3.0,2.0,0.1,0.05517329727346063,0.03216828596137146,0.09023998180497689,0,-0.002515869393206027,0.00020828596137145716
drawdown_20d,low,1.0,3.0,0.1,0.055171644155140455,0.031626457577100905,0.09787468794239321,0,-0.0025175225115262045,-0.00033354242289909686
close_over_ma20,high,5.0,1.0,0.1,0.05515587316732943,0.027158738995853384,0.08280715285749043,0,-0.0025332934993372302,-0.004801261004146618
overnight_ret,high,3.0,2.0,0.1,0.05511349753222747,0.03171459705638649,0.08030067960196527,0,-0.0025756691344391916,-0.00024540294361351245
intraday_ret,low,3.0,3.0,0.1,0.055079333121798,0.02942202148656066,0.08726101852254836,0,-0.002609833544868656,-0.002537978513439343
ret_1d,low,5.0,1.0,0.1,0.055026625293800285,0.030450114306370256,0.10262245690723501,0,-0.002662541372866374,-0.0015098856936297464
intraday_ret,low,3.0,1.0,0.1,0.05496263823000813,0.030070110727033646,0.09170928962388475,0,-0.0027265284366585277,-0.0018898892729663566
amount_z_20d,low,2.0,3.0,0.1,0.054934423505757106,0.028713182157253506,0.09288908577869065,0,-0.0027547431609095535,-0.0032468178427464967
turnover_ma_20d,low,2.0,1.0,0.1,0.05491713019704517,0.032030568125420225,0.08932082426758306,0,-0.002772036469621486,7.056812542022284e-05
overnight_ret,high,2.0,1.0,0.1,0.0549129228901318,0.03205338322596566,0.07884004481001163,0,-0.002776243776534862,9.338322596565835e-05
overnight_ret,high,5.0,3.0,0.1,0.054827741045178215,0.030712454837157496,0.08563591343490895,0,-0.002861425621488445,-0.001247545162842506
amount_z_20d,high,2.0,2.0,0.1,0.05482679253026517,0.032801976545066544,0.08565329609626968,0,-0.002862374136401488,0.0008419765450665417
ret_20d,high,5.0,3.0,0.1,0.05480200488677727,0.02215267379371348,0.082504228509473,0,-0.0028871617798893884,-0.00980732620628652
intraday_ret,low,3.0,2.0,0.1,0.054799397560830965,0.029276400397288356,0.08819771750318664,0,-0.0028897691058356947,-0.0026835996027116463
overnight_ret,low,1.0,1.0,0.1,0.054780395461824206,0.03138650815864119,0.09791674382072446,0,-0.002908771204842453,-0.0005734918413588114
vol_20d_rank,low,5.0,2.0,0.1,0.05472329798536338,0.03269920347029449,0.07975442893825031,0,-0.002965868681303281,0.0007392034702944847
close_over_ma60,low,1.0,3.0,0.1,0.054711544135992406,0.030979779302720032,0.08706230655161948,0,-0.0029776225306742538,-0.0009802206972799703
ret_5d,low,2.0,3.0,0.1,0.054681088939523635,0.03031071080635932,0.1038039473688048,0,-0.0030080777271430242,-0.0016492891936406816
drawdown_20d,low,5.0,1.0,0.1,0.0546264883290937,0.029035771946102115,0.10056238646346602,0,-0.003062678337572962,-0.002924228053897887
ret_60d,low,2.0,2.0,0.1,0.05460398802301188,0.030850664761997132,0.08361472335347536,0,-0.0030851786436547762,-0.0011093352380028704
drawdown_20d,high,2.0,1.0,0.1,0.054592977921404356,0.032731998205358104,0.07733225760667724,0,-0.003096188745262303,0.0007719982053581015
amount_z_20d,low,3.0,2.0,0.1,0.05456052208879963,0.028226818767784614,0.09476547775737823,0,-0.003128644577867032,-0.003733181232215388
ret_1d,low,5.0,2.0,0.1,0.05452973062210315,0.029961209827662278,0.10211310364930809,0,-0.0031594360445635072,-0.0019987901723377242
ret_5d,low,2.0,1.0,0.1,0.05448134470425172,0.030267477412097323,0.10343419092091205,0,-0.003207821962414939,-0.0016925225879026798
amount_z_20d,high,5.0,1.0,0.1,0.05447000830707723,0.03142163909286325,0.08831760663391988,0,-0.0032191583595894274,-0.0005383609071367493
ret_60d,low,3.0,3.0,0.1,0.054448753556814944,0.030211425162391684,0.0820923906377426,0,-0.0032404131098517155,-0.0017485748376083188
close_over_ma20,high,5.0,2.0,0.1,0.054393101680700266,0.027170952918794813,0.08240813298731309,0,-0.003296064985966393,-0.0047890470812051895
close_over_ma60,low,1.0,2.0,0.1,0.05437684424982283,0.031013283740811474,0.0860226356056708,0,-0.0033123224168438298,-0.0009467162591885285
ret_10d,high,5.0,1.0,0.1,0.054369616728834384,0.031190373308530715,0.08338304399775529,0,-0.003319549937832275,-0.000769626691469287
ret_10d,high,5.0,2.0,0.1,0.05435042412730202,0.02947000740820262,0.08385193790330078,0,-0.003338742539364642,-0.002489992591797382
ret_10d,high,5.0,3.0,0.1,0.05433056472069218,0.029467503407860404,0.08407643056328279,0,-0.003358601945974482,-0.002492496592139598
intraday_ret,high,1.0,1.0,0.1,0.054297949858441184,0.03155585399071425,0.08279110307000193,0,-0.003391216808225475,-0.0004041460092857538
ret_1d,low,5.0,3.0,0.1,0.0542927900303227,0.02977805936287647,0.10140310256958679,0,-0.0033963766363439563,-0.0021819406371235313
intraday_ret,high,1.0,3.0,0.1,0.054276067684359774,0.032150512476199315,0.08193016368971134,0,-0.003413098982306885,0.00019051247619931294
ret_5d,low,2.0,2.0,0.1,0.054269674365269326,0.02994961083933686,0.10292875111121269,0,-0.003419492301397334,-0.002010389160663144
intraday_ret,low,5.0,1.0,0.1,0.05423698538645314,0.029657111427997977,0.09112385943441303,0,-0.0034521812802135177,-0.002302888572002025
drawdown_20d,low,2.0,2.0,0.1,0.05423149435345905,0.030722345828448364,0.09978808790186533,0,-0.0034576723132076076,-0.0012376541715516387
drawdown_20d,high,2.0,2.0,0.1,0.05421678150999739,0.03284859108469168,0.07714697694304051,0,-0.0034723851566692693,0.0008885910846916784
vol_20d_rank,low,2.0,1.0,0.1,0.05420800419940591,0.032300352803952104,0.07891403851822643,0,-0.003481162467260747,0.00034035280395210143
ret_5d,high,2.0,3.0,0.1,0.05417162848165763,0.03195372113914056,0.0791869243092518,0,-0.0035175381850090295,-6.278860859444679e-06
ret_10d,low,1.0,1.0,0.1,0.05416866083014602,0.03159933245629979,0.09757983249773511,0,-0.0035205058365206376,-0.00036066754370021187
amount_z_20d,high,2.0,3.0,0.1,0.0541497569339467,0.03322973772302823,0.0842543132572211,0,-0.0035394097327199614,0.0012697377230282275
amount_z_20d,low,3.0,3.0,0.1,0.05413484118895556,0.027659297385348634,0.09260307584937075,0,-0.003554325477711097,-0.004300702614651368
intraday_ret,high,1.0,2.0,0.1,0.05412442279462398,0.03211196946964959,0.08231348514649689,0,-0.0035647438720426763,0.0001519694696495849
ret_1d,high,1.0,3.0,0.1,0.05410032214579999,0.03260737829469549,0.08131339488142841,0,-0.00358884452086667,0.0006473782946954873
ret_5d,high,2.0,1.0,0.1,0.054079051487466584,0.03166224757062776,0.0795150826638659,0,-0.0036101151792000755,-0.00029775242937224444
ret_1d,high,1.0,1.0,0.1,0.054050337330701644,0.03202740683729177,0.08102478088072496,0,-0.003638829335965016,6.740683729176966e-05
close_over_ma20,high,5.0,3.0,0.1,0.05401017666930221,0.02815699124285207,0.08195317112508421,0,-0.0036789899973644485,-0.0038030087571479312
close_over_ma60,low,1.0,1.0,0.1,0.05400464437151121,0.03129246029468939,0.08397097857421368,0,-0.0036845222951554513,-0.0006675397053106102
close_over_ma20,low,1.0,1.0,0.1,0.05399401306954146,0.03122941606798063,0.08744078199511912,0,-0.003695153597125196,-0.0007305839320193713
ret_10d,low,1.0,3.0,0.1,0.05398495849820146,0.03138432371565605,0.09961597760174942,0,-0.0037042081684652006,-0.0005756762843439553
ret_10d,low,1.0,2.0,0.1,0.05398328300412727,0.031407922144767536,0.09880401055941057,0,-0.0037058836625393915,-0.0005520778552324662
drawdown_20d,high,2.0,3.0,0.1,0.053982384694731184,0.032766385523928666,0.0769945600843569,0,-0.003706781971935476,0.0008063855239286641
ret_5d,high,2.0,2.0,0.1,0.05394804622790835,0.03178192582897121,0.07930167652600921,0,-0.003741120438758308,-0.00017807417102879558
amount_z_20d,high,3.0,2.0,0.1,0.05391950224067136,0.0322058274723295,0.08642476215775594,0,-0.0037696644259953005,0.000245827472329499
turnover_ma_20d,low,3.0,1.0,0.1,0.05390934829213518,0.03204032892610939,0.08767800495892142,0,-0.0037798183745314795,8.032892610938813e-05
ret_60d,low,2.0,1.0,0.1,0.053903285988816406,0.03131659601282501,0.08492561144579136,0,-0.0037858806778502535,-0.0006434039871749953
overnight_ret,low,2.0,3.0,0.1,0.05389098506320503,0.03042661976817186,0.10200936691467855,0,-0.0037981816034616325,-0.0015333802318281409
overnight_ret,high,3.0,1.0,0.1,0.05388636040758085,0.03206861977065948,0.07882636411445486,0,-0.003802806259085807,0.00010861977065947798
ret_1d,high,1.0,2.0,0.1,0.0538718661520532,0.03236537150054324,0.08139607174817909,0,-0.0038173005146134587,0.0004053715005432404
overnight_ret,high,5.0,2.0,0.1,0.05378105564514532,0.0315178557903685,0.08244879385854836,0,-0.003908111021521339,-0.0004421442096315051
ret_20d,low,1.0,3.0,0.1,0.05376449548008488,0.031533769429987535,0.08184969202228976,0,-0.003924671186581782,-0.00042623057001246745
amount_z_20d,low,5.0,2.0,0.1,0.05373084137305836,0.027204743862898662,0.09475267956275427,0,-0.003958325293608296,-0.00475525613710134
turnover_ma_20d,low,5.0,2.0,0.1,0.05369864592564835,0.032199667615061045,0.08813770465156623,0,-0.003990520741018307,0.00023966761506104273
ret_60d,low,3.0,2.0,0.1,0.053675419930396935,0.030607779163891922,0.08316616116771194,0,-0.004013746736269724,-0.0013522208361080798
drawdown_20d,high,3.0,1.0,0.1,0.053655045426922086,0.03273727737839593,0.07757318892947754,0,-0.004034121239744573,0.0007772773783959255
intraday_ret,low,5.0,2.0,0.1,0.053606236694906655,0.028365330159606256,0.0864462393315227,0,-0.004082929971760005,-0.003594669840393746
ret_5d,low,3.0,3.0,0.1,0.05357049696857483,0.029692323088519657,0.1048015189651528,0,-0.004118669698091833,-0.0022676769114803458
close_over_ma20,low,1.0,2.0,0.1,0.053566602929993434,0.031093940637132417,0.08669850204022433,0,-0.004122563736673225,-0.0008660593628675856
intraday_ret,low,5.0,3.0,0.1,0.05349988199861188,0.028294573691196943,0.08525334514386126,0,-0.00418928466805478,-0.003665426308803059
ret_20d,low,1.0,2.0,0.1,0.053499121510047855,0.031396364883300554,0.08126441411055753,0,-0.004190045156618805,-0.0005636351166994485
drawdown_20d,low,2.0,3.0,0.1,0.053486568599912326,0.03130697680541328,0.09973273037997749,0,-0.004202598066754333,-0.0006530231945867243
close_over_ma20,low,1.0,3.0,0.1,0.053477006455793376,0.031234751266805492,0.08711412390579953,0,-0.004212160210873284,-0.0007252487331945098
ret_5d,low,3.0,1.0,0.1,0.0534173072476683,0.029905488424785017,0.1038552735400873,0,-0.00427185941899836,-0.002054511575214985
vol_20d_rank,high,5.0,3.0,0.08,0.05338069912417808,0.025867104333502974,0.08046943793661922,0,-0.004308467542488578,-0.006092895666497029
drawdown_20d,low,3.0,2.0,0.1,0.05337270623946833,0.030216789048671533,0.10088722444172701,0,-0.0043164604271983265,-0.0017432109513284694
ret_20d,low,1.0,1.0,0.1,0.05336981432785027,0.03144241938164953,0.07990437822548228,0,-0.00431935233881639,-0.0005175806183504716
vol_20d_rank,high,3.0,3.0,0.08,0.05332638990192229,0.026978574804727398,0.07984771303977281,0,-0.004362776764744371,-0.004981425195272605
overnight_ret,low,2.0,2.0,0.1,0.053314416809719295,0.031026522807199412,0.10109241346139994,0,-0.0043747498569473645,-0.00093347719280059
ret_60d,low,5.0,3.0,0.1,0.05330356163531069,0.029738917649662633,0.08242590670697772,0,-0.004385605031355967,-0.0022210823503373694
close_over_ma60,high,1.0,3.0,0.08,0.053254268593608246,0.02844424638025387,0.07848005634160175,0,-0.004434898073058413,-0.003515753619746133
vol_20d_rank,high,2.0,3.0,0.08,0.05324516690986947,0.02786712484244189,0.07929368332732775,0,-0.0044439997567971914,-0.004092875157558112
close_over_ma60,high,1.0,2.0,0.08,0.053215998172916175,0.028224226742689543,0.07869871897812455,0,-0.0044731684937504845,-0.003735773257310459
ret_1d,low,1.0,3.0,0.08,0.0531678785433799,0.030510862849068118,0.08289259920047751,0,-0.004521288123286761,-0.0014491371509318847
close_over_ma60,high,2.0,1.0,0.08,0.05313048742748074,0.026207480878820508,0.07781959954851889,0,-0.004558679239185917,-0.005752519121179495
close_over_ma60,high,2.0,3.0,0.08,0.05311582553615738,0.02623160685643589,0.07957779805220466,0,-0.004573341130509279,-0.005728393143564114
close_over_ma20,high,1.0,3.0,0.08,0.053106795916951416,0.030178347408351062,0.07871513432425861,0,-0.0045823707497152436,-0.0017816525916489398
close_over_ma60,high,1.0,1.0,0.08,0.05309196870509966,0.028171633376796328,0.07886660798629472,0,-0.004597197961566997,-0.003788366623203674
close_over_ma60,high,2.0,2.0,0.08,0.0530890714326707,0.02601141368252397,0.07865802387226015,0,-0.00460009523399596,-0.005948586317476034
ret_1d,low,1.0,2.0,0.08,0.05308778636076633,0.030440245778784163,0.08393371810406602,0,-0.004601380305900328,-0.001519754221215839
close_over_ma20,high,0.5,1.0,0.08,0.05308607165537007,0.03042879555054886,0.07922955677043503,0,-0.00460309501129659,-0.0015312044494511408
intraday_ret,low,1.0,3.0,0.08,0.05307544843864475,0.030961661956737864,0.07912388555815053,0,-0.00461371822802191,-0.0009983380432621383
close_over_ma20,high,0.5,2.0,0.08,0.053072757346582955,0.030675341276187366,0.07904583505244103,0,-0.0046164093200837045,-0.0012846587238126358
ret_10d,high,1.0,1.0,0.08,0.05307187726413426,0.030976039133218083,0.07939321780314595,0,-0.0046172894025324,-0.0009839608667819195
vol_20d_rank,high,1.0,3.0,0.08,0.0530600184448999,0.029173771761750948,0.0783488269098695,0,-0.004629148221766757,-0.002786228238249054
ret_20d,high,1.0,1.0,0.08,0.05304830871080773,0.027887048792300775,0.0790778453331494,0,-0.004640857955858932,-0.004072951207699228
vol_20d_rank,high,3.0,2.0,0.08,0.05304248884925861,0.027797548712941038,0.07877989120165145,0,-0.004646677817408053,-0.0041624512870589644
vol_20d_rank,high,5.0,2.0,0.08,0.05304176482930582,0.027026413338082294,0.07915753847389467,0,-0.004647401837360843,-0.004933586661917708
amount_z_20d,low,5.0,3.0,0.1,0.05303423497813165,0.026211564629231722,0.09226128868979622,0,-0.004654931688535008,-0.00574843537076828
ret_10d,high,1.0,2.0,0.08,0.0530340741045404,0.030568743560586628,0.07964181775417628,0,-0.004655092562126262,-0.0013912564394133742
turnover_ma_20d,high,1.0,3.0,0.08,0.05302983722545097,0.029740090874816133,0.07831622003418684,0,-0.004659329441215693,-0.0022199091251838693
ret_5d,high,3.0,1.0,0.1,0.05302595649318673,0.031166363823526246,0.0795097055328746,0,-0.004663210173479933,-0.0007936361764737561
close_over_ma20,high,1.0,2.0,0.08,0.05302583080976351,0.02979625060189679,0.07891032763223632,0,-0.00466333585690315,-0.002163749398103213
ret_5d,low,3.0,2.0,0.1,0.05302566566496688,0.029339012392442416,0.1035352489173732,0,-0.00466350100169978,-0.002620987607557586
close_over_ma20,high,0.5,3.0,0.08,0.05301096001307937,0.03079458306874705,0.07887726616057417,0,-0.004678206653587293,-0.0011654169312529522
vol_20d_rank,high,2.0,2.0,0.08,0.05300882632000519,0.02844950675181786,0.07843104827518248,0,-0.0046803403466614685,-0.0035104932481821415
close_over_ma60,high,3.0,1.0,0.08,0.05300361685073135,0.024882178259116462,0.07767686002569875,0,-0.0046855498159353096,-0.00707782174088354
ret_60d,low,3.0,1.0,0.1,0.053002023759243094,0.031206603422252215,0.08575844016274425,0,-0.004687142907423565,-0.000753396577747787
vol_20d_rank,low,3.0,1.0,0.1,0.05300132947783845,0.0323458071943041,0.07844503888366391,0,-0.00468783718882821,0.00038580719430409555
turnover_ma_20d,high,0.5,3.0,0.08,0.05300089073866008,0.030474578724198266,0.07859700087149735,0,-0.00468827592800658,-0.0014854212758017363
close_over_ma60,high,0.5,3.0,0.08,0.052982459369977426,0.029852065446363325,0.0786402908199669,0,-0.004706707296689233,-0.002107934553636677
close_over_ma60,high,0.5,2.0,0.08,0.052980644069979856,0.0296970748110315,0.07890407167575783,0,-0.004708522596686804,-0.002262925188968503
close_over_ma20,high,1.0,1.0,0.08,0.0529732441506196,0.029386615082364138,0.07908276031984968,0,-0.004715922516047057,-0.0025733849176358646
ret_1d,low,0.5,2.0,0.08,0.052973143100107145,0.030837265092891298,0.08033994851772047,0,-0.004716023566559514,-0.0011227349071087044
ret_10d,high,1.0,3.0,0.08,0.052972205039972076,0.03056203848627906,0.0798101512950446,0,-0.004716961626694584,-0.001397961513720944
ret_1d,low,0.5,1.0,0.08,0.05296180641357834,0.03090052096086626,0.08058929344111658,0,-0.004727360253088321,-0.0010594790391337434
amount_z_20d,high,3.0,3.0,0.1,0.05296097211439976,0.03281172876295506,0.08470102417374445,0,-0.004728194552266897,0.0008517287629550563
ret_1d,low,0.5,3.0,0.08,0.052960798354078055,0.030891204002294198,0.07965514563705753,0,-0.0047283683125886045,-0.0010687959977058042
turnover_ma_20d,high,1.0,2.0,0.08,0.052954535991115,0.030005097725552064,0.07833869511905936,0,-0.00473463067555166,-0.001954902274447938
intraday_ret,low,1.0,2.0,0.08,0.052948812466196815,0.030777788176443027,0.0795275114259603,0,-0.004740354200469844,-0.001182211823556975
turnover_ma_20d,high,0.5,2.0,0.08,0.052935191925285986,0.030602925078318043,0.07860327162212494,0,-0.004753974741380673,-0.0013570749216819597
ret_20d,high,0.5,1.0,0.08,0.052931974569718175,0.029449928775790207,0.07930767031378139,0,-0.004757192096948484,-0.0025100712242097957
close_over_ma60,high,0.5,1.0,0.08,0.052921615414214,0.0296189979635234,0.07915953697598502,0,-0.004767551252452658,-0.0023410020364766013
ret_10d,high,0.5,1.0,0.08,0.05292145779284671,0.031246549404148193,0.07936176637025008,0,-0.004767708873819949,-0.0007134505958518098
intraday_ret,low,0.5,3.0,0.08,0.052905077138859224,0.031340186940538584,0.07746453557732186,0,-0.004784089527807435,-0.0006198130594614187
drawdown_20d,high,3.0,2.0,0.1,0.05290366790038792,0.03296666216364985,0.0763356850270055,0,-0.004785498766278741,0.001006662163649849
vol_20d_rank,high,1.0,2.0,0.08,0.052899461482111894,0.02947901130480691,0.07816691701208642,0,-0.004789705184554766,-0.002480988695193094
ret_10d,high,0.5,2.0,0.08,0.05289686299901127,0.031020445045393048,0.07938560085732324,0,-0.004792303667655387,-0.0009395549546069547
ret_20d,high,0.5,2.0,0.08,0.052886103190241174,0.02941008865146601,0.07921529209683748,0,-0.004803063476425486,-0.002549911348533992
ret_20d,high,1.0,2.0,0.08,0.052879895666473775,0.0277054974664546,0.07910758518602051,0,-0.004809271000192884,-0.004254502533545403
overnight_ret,low,2.0,1.0,0.1,0.0528756897123017,0.03084540397125208,0.09917317484992338,0,-0.004813476954364959,-0.0011145960287479231
vol_20d_rank,high,0.5,3.0,0.08,0.05286874284904422,0.030130375101317372,0.07816119823005283,0,-0.004820423817622439,-0.0018296248986826302
turnover_ma_20d,high,1.0,1.0,0.08,0.052855441772471645,0.030528693004786455,0.07854223617298,0,-0.004833724894195014,-0.0014313069952135472
ret_10d,high,0.5,3.0,0.08,0.05285395153781706,0.030978503970876682,0.07939959761979981,0,-0.0048352151288496015,-0.0009814960291233202
close_over_ma60,high,3.0,3.0,0.08,0.05284584557526051,0.024154501657644302,0.08025153069987259,0,-0.004843321091406151,-0.0078054983423557
intraday_ret,low,0.5,2.0,0.08,0.052836856934949224,0.03120956028937944,0.07773283249099107,0,-0.004852309731717436,-0.000750439710620561
ret_20d,high,0.5,3.0,0.08,0.05282702127493369,0.029493108209596074,0.07909610827412952,0,-0.004862145391732971,-0.0024668917904039286
close_over_ma60,low,2.0,3.0,0.1,0.052819172888547615,0.03029683515109849,0.08627197145062884,0,-0.0048699937781190444,-0.0016631648489015133
close_over_ma60,high,3.0,2.0,0.08,0.05281890531541957,0.024304823579689713,0.07909088962089136,0,-0.004870261351247088,-0.00765517642031029
ret_1d,low,1.0,1.0,0.08,0.0528130009051449,0.03058090359839699,0.08348260550572817,0,-0.004876165761521757,-0.001379096401603011
ret_5d,high,3.0,3.0,0.1,0.05279656913964271,0.03150626448571933,0.0792467644685543,0,-0.004892597527023951,-0.0004537355142806704
intraday_ret,low,0.5,1.0,0.08,0.052794088301874466,0.031155223223071276,0.0784753897855518,0,-0.004895078364792194,-0.0008047767769287263
turnover_ma_20d,high,0.5,1.0,0.08,0.05277212814946428,0.030895133338832786,0.07872616848218919,0,-0.004917038517202377,-0.0010648666611672158
vol_20d_rank,high,0.5,2.0,0.08,0.0527718718515251,0.030282351296983284,0.07829033375276609,0,-0.004917294815141561,-0.001677648703016718
ret_20d,high,1.0,3.0,0.08,0.05277080309916074,0.027797865767061232,0.07896715087524353,0,-0.004918363567505919,-0.00416213423293877
turnover_ma_20d,high,2.0,1.0,0.08,0.052766786367146566,0.030125271107560442,0.07834897935962304,0,-0.004922380299520093,-0.0018347288924395605
intraday_ret,low,1.0,1.0,0.08,0.05274846927442978,0.030964608155208233,0.08064004381155292,0,-0.004940697392236883,-0.0009953918447917695
close_over_ma60,high,5.0,1.0,0.08,0.05273568464230078,0.023204118865004966,0.07787695537124736,0,-0.0049534820243658795,-0.008755881134995036
turnover_ma_20d,high,2.0,2.0,0.08,0.05273489683333841,0.029266272215920743,0.07804878301382781,0,-0.004954269833328251,-0.0026937277840792598
overnight_ret,high,1.0,3.0,0.08,0.052711102672016154,0.031450365125937046,0.07512340855272143,0,-0.004978063994650506,-0.0005096348740629558
vol_20d_rank,high,2.0,1.0,0.08,0.05270673986118093,0.02957743485021089,0.07829913938099434,0,-0.004982426805485732,-0.0023825651497891114
amount_z_20d,high,5.0,2.0,0.1,0.05270268604631643,0.031069281438453493,0.08749921110994455,0,-0.004986480620350231,-0.0008907185615465094
vol_20d_rank,high,3.0,1.0,0.08,0.05270019755849344,0.029261204617120097,0.07827008697770332,0,-0.004988969108173216,-0.0026987953828799052
turnover_ma_20d,high,3.0,1.0,0.08,0.052691473070135574,0.029902210404940382,0.07824862983740816,0,-0.004997693596531086,-0.0020577895950596205
vol_20d_rank,high,1.0,1.0,0.08,0.05268240082399733,0.030150238113898557,0.07835571900962657,0,-0.0050067658426693265,-0.0018097618861014457
vol_20d_rank,high,5.0,1.0,0.08,0.05268016675425857,0.02890278352109008,0.07824050774356792,0,-0.005008999912408087,-0.0030572164789099236
overnight_ret,high,0.5,3.0,0.08,0.0526746433194105,0.031771389687192744,0.07696930613051103,0,-0.005014523347256161,-0.00018861031280725804
