model,mean,sum,median,min,max,count,negative_windows
scoreprop_t30_cap08,0.017837981023630697,0.1605418292126763,0.01597836722354331,-0.0016798332309105116,0.03885524678888442,9,1
scoreprop_t30_cap06,0.017576773937825474,0.15819096544042927,0.016163345822051055,-0.001224939880923162,0.03678815149760759,9,1
scoreprop_t40_cap08,0.01638336282726917,0.1474502654454225,0.011003373696339011,0.0006624353476701178,0.033764515257496755,9,0
scoreprop_t50_cap08,0.014654804098594832,0.1318932368873535,0.012988632730551154,0.0030181854508627565,0.034439263571446235,9,0
