feature,direction,top_k,power,mean,min,max,neg,vals
turnover_ma_20d,high,60,1.5,0.004088541306995162,-0.022684457086206894,0.041206454901589126,5,"-0.01006,0.01275,0.01197,-0.02268,-0.01099,0.00102,0.00897,-0.01821,0.04121,0.00513,-0.00754,0.03750"
downside_vol_20d,high,30,1.0,0.004071446450588877,-0.052245983459318066,0.06143412810695596,7,"-0.00795,-0.02279,0.06143,-0.05225,-0.02261,-0.00612,0.01675,-0.00890,0.03967,0.05194,-0.00329,0.00296"
downside_vol_20d_rank,high,30,1.0,0.004071446450588877,-0.052245983459318066,0.06143412810695596,7,"-0.00795,-0.02279,0.06143,-0.05225,-0.02261,-0.00612,0.01675,-0.00890,0.03967,0.05194,-0.00329,0.00296"
downside_vol_20d,high,30,0.7,0.00404347442373458,-0.05004532358465465,0.05478221868961425,7,"-0.00605,-0.01799,0.05478,-0.05005,-0.02016,-0.00515,0.01669,-0.00722,0.04141,0.04494,-0.00444,0.00176"
downside_vol_20d_rank,high,30,0.7,0.00404347442373458,-0.05004532358465465,0.05478221868961425,7,"-0.00605,-0.01799,0.05478,-0.05005,-0.02016,-0.00515,0.01669,-0.00722,0.04141,0.04494,-0.00444,0.00176"
ret_1d,low,80,1.0,0.0040388093785361,-0.027523248968195017,0.059698638602423526,4,"-0.02553,0.00465,0.05970,-0.00109,0.00813,0.00470,0.00976,-0.02752,0.00332,-0.00472,0.00446,0.01261"
downside_vol_20d,high,30,1.5,0.004007305556349474,-0.05470564146587434,0.06954247654984617,7,"-0.01179,-0.02877,0.06954,-0.05471,-0.02614,-0.00722,0.01631,-0.01115,0.03673,0.06133,-0.00188,0.00586"
downside_vol_20d_rank,high,30,1.5,0.004007305556349474,-0.05470564146587434,0.06954247654984617,7,"-0.01179,-0.02877,0.06954,-0.05471,-0.02614,-0.00722,0.01631,-0.01115,0.03673,0.06133,-0.00188,0.00586"
downside_vol_20d,high,40,2.0,0.003973635422124359,-0.05061829281858868,0.06301388626826641,7,"-0.01093,-0.02418,0.06301,-0.05062,-0.02362,-0.00606,0.01589,-0.00914,0.03777,0.05382,-0.00313,0.00487"
downside_vol_20d_rank,high,40,2.0,0.003973635422124359,-0.05061829281858868,0.06301388626826641,7,"-0.01093,-0.02418,0.06301,-0.05062,-0.02362,-0.00606,0.01589,-0.00914,0.03777,0.05382,-0.00313,0.00487"
downside_vol_20d,high,40,1.5,0.0039610025020243534,-0.047218940202885334,0.05669058190457807,7,"-0.00863,-0.01964,0.05669,-0.04722,-0.02052,-0.00513,0.01593,-0.00722,0.03948,0.04602,-0.00447,0.00223"
downside_vol_20d_rank,high,40,1.5,0.0039610025020243534,-0.047218940202885334,0.05669058190457807,7,"-0.00863,-0.01964,0.05669,-0.04722,-0.02052,-0.00513,0.01593,-0.00722,0.03948,0.04602,-0.00447,0.00223"
turnover_ma_20d,high,80,2.0,0.003958108588271866,-0.02110194414475247,0.039892868539772586,5,"-0.01107,0.01299,0.01197,-0.02110,-0.01160,0.00122,0.00790,-0.01815,0.03989,0.00672,-0.00733,0.03605"
close_over_ma60,low,40,0.7,0.003957111567082529,-0.054024641115677424,0.02728206707896018,4,"0.02442,0.00252,-0.05402,0.00366,0.02139,-0.00126,0.00858,0.00270,0.02728,-0.00581,-0.00530,0.02333"
ret_1d,low,60,0.7,0.003950319340490912,-0.031835111488716566,0.06288523192338207,4,"-0.03184,0.00426,0.06289,-0.00249,0.01012,0.00441,0.01027,-0.03046,0.00615,-0.00504,0.00703,0.01210"
downside_vol_20d,high,30,2.0,0.003920908148046703,-0.05625039218532667,0.07529391983038328,7,"-0.01578,-0.03312,0.07529,-0.05625,-0.02931,-0.00794,0.01565,-0.01284,0.03394,0.06859,-0.00078,0.00959"
downside_vol_20d_rank,high,30,2.0,0.003920908148046703,-0.05625039218532667,0.07529391983038328,7,"-0.01578,-0.03312,0.07529,-0.05625,-0.02931,-0.00794,0.01565,-0.01284,0.03394,0.06859,-0.00078,0.00959"
ret_60d,low,80,1.0,0.003916613583267389,-0.03394944745791438,0.02910749929092189,5,"0.02594,-0.01597,-0.03395,0.01471,0.02911,0.00552,-0.00362,0.00834,0.00725,-0.00022,-0.01516,0.02505"
ret_60d_rank,low,80,1.0,0.003916613583267389,-0.03394944745791438,0.02910749929092189,5,"0.02594,-0.01597,-0.03395,0.01471,0.02911,0.00552,-0.00362,0.00834,0.00725,-0.00022,-0.01516,0.02505"
turnover_ma_20d,high,40,1.0,0.003890882320814077,-0.024596973566472877,0.04477012852224453,5,"-0.00925,0.01056,0.01031,-0.02460,-0.01404,0.00347,0.00886,-0.01745,0.04477,0.00517,-0.01000,0.03889"
intraday_ret,low,50,0.7,0.003872265544658979,-0.030642251682517954,0.028780699277081212,5,"-0.00106,-0.00445,0.02878,0.00064,-0.01220,0.01217,0.00496,-0.03064,0.01455,-0.00305,0.01069,0.02606"
intraday_ret,low,80,2.0,0.003865794347598789,-0.03118857145081369,0.027761987753238293,5,"-0.00132,-0.00430,0.02776,0.00045,-0.01150,0.01257,0.00497,-0.03119,0.01642,-0.00291,0.01001,0.02542"
downside_vol_20d,high,40,1.0,0.0038500088179391195,-0.04243346255516456,0.04929797816994376,8,"-0.00668,-0.01457,0.04930,-0.04243,-0.01698,-0.00421,0.01576,-0.00506,0.04083,0.03694,-0.00608,-0.00060"
downside_vol_20d_rank,high,40,1.0,0.0038500088179391195,-0.04243346255516456,0.04929797816994376,8,"-0.00668,-0.01457,0.04930,-0.04243,-0.01698,-0.00421,0.01576,-0.00506,0.04083,0.03694,-0.00608,-0.00060"
vol_ratio_20_60,high,40,2.0,0.0038146799697893184,-0.05013118118913387,0.05462786095959004,5,"0.02258,0.01131,0.01734,0.01929,0.00207,0.05463,-0.00891,-0.02927,-0.05013,-0.00493,0.01644,-0.00464"
vol_ratio_20_60_rank,high,40,2.0,0.0038146799697893184,-0.05013118118913387,0.05462786095959004,5,"0.02258,0.01131,0.01734,0.01929,0.00207,0.05463,-0.00891,-0.02927,-0.05013,-0.00493,0.01644,-0.00464"
turnover_ma_20d,high,50,1.5,0.0037194153365759305,-0.023853236689802895,0.04261545812711018,5,"-0.00995,0.01123,0.00965,-0.02385,-0.01348,0.00202,0.00987,-0.01749,0.04262,0.00441,-0.00879,0.03840"
downside_vol_20d,high,40,0.7,0.003670915489137455,-0.038732020870595824,0.04430701913658097,8,"-0.00576,-0.01139,0.04431,-0.03873,-0.01462,-0.00389,0.01551,-0.00382,0.04129,0.03092,-0.00714,-0.00262"
downside_vol_20d_rank,high,40,0.7,0.003670915489137455,-0.038732020870595824,0.04430701913658097,8,"-0.00576,-0.01139,0.04431,-0.03873,-0.01462,-0.00389,0.01551,-0.00382,0.04129,0.03092,-0.00714,-0.00262"
vol_ratio_20_60,high,30,1.0,0.0036561511579379182,-0.05054426350957508,0.053829340828638196,5,"0.02208,0.01107,0.01666,0.01962,0.00325,0.05383,-0.00880,-0.02827,-0.05054,-0.00720,0.01846,-0.00627"
vol_ratio_20_60_rank,high,30,1.0,0.0036561511579379182,-0.05054426350957508,0.053829340828638196,5,"0.02208,0.01107,0.01666,0.01962,0.00325,0.05383,-0.00880,-0.02827,-0.05054,-0.00720,0.01846,-0.00627"
downside_vol_20d,high,50,2.0,0.003556429243221341,-0.045275330506822836,0.05480276607908052,7,"-0.00950,-0.01841,0.05480,-0.04528,-0.01959,-0.00552,0.01514,-0.00729,0.03892,0.04327,-0.00509,0.00122"
downside_vol_20d_rank,high,50,2.0,0.003556429243221341,-0.045275330506822836,0.05480276607908052,7,"-0.00950,-0.01841,0.05480,-0.04528,-0.01959,-0.00552,0.01514,-0.00729,0.03892,0.04327,-0.00509,0.00122"
turnover_ma_20d,high,60,2.0,0.0035425559872908022,-0.022688849362390476,0.04174584732691794,5,"-0.01036,0.01143,0.00855,-0.02269,-0.01374,0.00173,0.00972,-0.01779,0.04175,0.00436,-0.00880,0.03836"
intraday_ret,low,60,1.5,0.0035396593493430537,-0.0347267834847717,0.02757141618555449,6,"-0.00221,-0.00558,0.02658,-0.00060,-0.01255,0.01185,0.00453,-0.03473,0.01806,-0.00196,0.01150,0.02757"
close_over_ma60,low,60,1.5,0.0035374815691159626,-0.05096411892553215,0.02463732919080129,4,"0.02395,0.00159,-0.05096,0.00460,0.02157,-0.00054,0.00921,0.00195,0.02464,-0.00593,-0.00925,0.02164"
ret_60d,low,80,0.7,0.0035348927588728716,-0.03327205968951834,0.028819218509685253,4,"0.02576,-0.01563,-0.03327,0.01399,0.02882,0.00549,-0.00325,0.00884,0.00615,0.00013,-0.01549,0.02088"
ret_60d_rank,low,80,0.7,0.0035348927588728716,-0.03327205968951834,0.028819218509685253,4,"0.02576,-0.01563,-0.03327,0.01399,0.02882,0.00549,-0.00325,0.00884,0.00615,0.00013,-0.01549,0.02088"
close_over_ma60,low,50,1.0,0.0035079486532643435,-0.05126068065159235,0.025332954270037344,4,"0.02329,0.00164,-0.05126,0.00426,0.02126,-0.00030,0.00953,0.00191,0.02533,-0.00656,-0.00886,0.02186"
intraday_ret,low,50,1.0,0.0034266450647039916,-0.034722260404438474,0.028163631606774847,6,"-0.00257,-0.00601,0.02711,-0.00075,-0.01282,0.01158,0.00452,-0.03472,0.01781,-0.00225,0.01104,0.02816"
vol_ratio_20_60,high,40,1.5,0.0033336091525549764,-0.05236980353153523,0.05324198776898498,5,"0.02172,0.00852,0.01688,0.01951,0.00271,0.05324,-0.00832,-0.02554,-0.05237,-0.00769,0.01860,-0.00725"
vol_ratio_20_60_rank,high,40,1.5,0.0033336091525549764,-0.05236980353153523,0.05324198776898498,5,"0.02172,0.00852,0.01688,0.01951,0.00271,0.05324,-0.00832,-0.02554,-0.05237,-0.00769,0.01860,-0.00725"
ret_1d,low,50,0.7,0.003327027601772206,-0.04133182791606213,0.06382364627766929,4,"-0.04133,0.00501,0.06382,-0.00280,0.01305,0.00084,0.01287,-0.03516,0.00649,-0.00489,0.00780,0.01421"
ret_1d,low,80,1.5,0.003325190718440322,-0.033933057994080425,0.06110813523864772,4,"-0.03393,0.00416,0.06111,-0.00188,0.01039,0.00393,0.01113,-0.03184,0.00408,-0.00527,0.00563,0.01240"
vol_ratio_20_60,high,30,0.7,0.0032787755563343578,-0.05280312753679218,0.05245675702722891,5,"0.02174,0.00871,0.01645,0.02009,0.00432,0.05246,-0.00892,-0.02547,-0.05280,-0.01001,0.02034,-0.00755"
vol_ratio_20_60_rank,high,30,0.7,0.0032787755563343578,-0.05280312753679218,0.05245675702722891,5,"0.02174,0.00871,0.01645,0.02009,0.00432,0.05246,-0.00892,-0.02547,-0.05280,-0.01001,0.02034,-0.00755"
ret_1d,low,60,1.0,0.0032583590930133095,-0.038480439526703936,0.06308273951304454,4,"-0.03848,0.00409,0.06308,-0.00246,0.01182,0.00329,0.01161,-0.03386,0.00554,-0.00550,0.00720,0.01278"
vol_20d,high,80,0.7,0.0032360139840334145,-0.032093591870072796,0.038763057246193694,5,"-0.01421,0.00476,0.03876,-0.03209,-0.02042,-0.01155,0.01296,-0.00633,0.01806,0.01393,0.01467,0.02029"
vol_20d_rank,high,80,0.7,0.0032360139840334145,-0.032093591870072796,0.038763057246193694,5,"-0.01421,0.00476,0.03876,-0.03209,-0.02042,-0.01155,0.01296,-0.00633,0.01806,0.01393,0.01467,0.02029"
close_over_ma60,low,80,2.0,0.0031906085853015327,-0.0488379838576724,0.02453546620242642,3,"0.02454,0.00078,-0.04884,0.00492,0.02146,0.00002,0.00867,0.00158,0.02244,-0.00672,-0.01022,0.01967"
downside_vol_20d,high,50,1.5,0.003176315675992777,-0.04168347987586124,0.04943993313861936,8,"-0.00890,-0.01452,0.04944,-0.04168,-0.01699,-0.00536,0.01448,-0.00633,0.03950,0.03617,-0.00642,-0.00128"
downside_vol_20d_rank,high,50,1.5,0.003176315675992777,-0.04168347987586124,0.04943993313861936,8,"-0.00890,-0.01452,0.04944,-0.04168,-0.01699,-0.00536,0.01448,-0.00633,0.03950,0.03617,-0.00642,-0.00128"
intraday_ret,low,60,2.0,0.0031305153527382327,-0.0391474262048796,0.029639046022650675,6,"-0.00337,-0.00717,0.02466,-0.00224,-0.01351,0.01155,0.00431,-0.03915,0.02158,-0.00099,0.01226,0.02964"
vol_ratio_20_60,high,50,2.0,0.0030871467616080863,-0.05277973361160946,0.05158175544098143,5,"0.02145,0.00679,0.01684,0.02015,0.00214,0.05158,-0.00723,-0.02448,-0.05278,-0.00791,0.01847,-0.00798"
vol_ratio_20_60_rank,high,50,2.0,0.0030871467616080863,-0.05277973361160946,0.05158175544098143,5,"0.02145,0.00679,0.01684,0.02015,0.00214,0.05158,-0.00723,-0.02448,-0.05278,-0.00791,0.01847,-0.00798"
turnover_ma_20d,high,30,0.7,0.003007036489059818,-0.022284803068780293,0.046496838110873434,5,"-0.01000,0.00642,0.00543,-0.02228,-0.01629,0.00589,0.00796,-0.01851,0.04650,0.00607,-0.01215,0.03705"
downside_vol_20d,high,60,2.0,0.002977061971487008,-0.04080122341709376,0.049967869219139704,8,"-0.01013,-0.01412,0.04997,-0.04080,-0.01732,-0.00597,0.01427,-0.00691,0.03838,0.03559,-0.00605,-0.00119"
downside_vol_20d_rank,high,60,2.0,0.002977061971487008,-0.04080122341709376,0.049967869219139704,8,"-0.01013,-0.01412,0.04997,-0.04080,-0.01732,-0.00597,0.01427,-0.00691,0.03838,0.03559,-0.00605,-0.00119"
close_over_ma60,low,50,0.7,0.002954196349451215,-0.04898503444219411,0.02355422977034606,3,"0.02213,0.00052,-0.04899,0.00440,0.02084,0.00082,0.00989,0.00092,0.02355,-0.00816,-0.01062,0.02015"
intraday_ret,low,50,1.5,0.0029366001263363365,-0.04024615461593499,0.030541068727318876,6,"-0.00402,-0.00782,0.02455,-0.00264,-0.01369,0.01120,0.00407,-0.04025,0.02233,-0.00096,0.01191,0.03054"
turnover_ma_20d,high,50,2.0,0.0028372372637074177,-0.022572765829103378,0.042422722595020335,5,"-0.01068,0.00970,0.00416,-0.02257,-0.01727,0.00272,0.01043,-0.01729,0.04242,0.00358,-0.01051,0.03935"
close_over_ma60,low,60,1.0,0.002815727401956698,-0.0480788886278423,0.023410037406375792,4,"0.02341,-0.00007,-0.04808,0.00487,0.02139,0.00083,0.00912,0.00065,0.02153,-0.00802,-0.01100,0.01916"
intraday_ret,low,40,0.7,0.002768113136035786,-0.037521161020116905,0.030516366021647798,6,"-0.00488,-0.00657,0.02519,-0.00204,-0.01348,0.01026,0.00273,-0.03752,0.02162,-0.00148,0.00888,0.03052"
vol_ratio_20_60,high,40,1.0,0.0027591108610115224,-0.055055032171065714,0.0514957078449054,5,"0.02074,0.00501,0.01667,0.02009,0.00291,0.05150,-0.00729,-0.02147,-0.05506,-0.01019,0.02052,-0.01031"
vol_ratio_20_60_rank,high,40,1.0,0.0027591108610115224,-0.055055032171065714,0.0514957078449054,5,"0.02074,0.00501,0.01667,0.02009,0.00291,0.05150,-0.00729,-0.02147,-0.05506,-0.01019,0.02052,-0.01031"
vol_20d,high,80,1.0,0.0027366503631386565,-0.03423462878756481,0.037666605325544056,5,"-0.01559,0.00380,0.03767,-0.03423,-0.01958,-0.01145,0.01401,-0.00768,0.01667,0.01554,0.01376,0.01993"
vol_20d_rank,high,80,1.0,0.0027366503631386565,-0.03423462878756481,0.037666605325544056,5,"-0.01559,0.00380,0.03767,-0.03423,-0.01958,-0.01145,0.01401,-0.00768,0.01667,0.01554,0.01376,0.01993"
close_over_ma60,low,80,1.5,0.0027180358685852273,-0.04663869989517837,0.0245948428574323,4,"0.02459,-0.00026,-0.04664,0.00511,0.02126,0.00085,0.00830,0.00093,0.02018,-0.00808,-0.01127,0.01765"
ret_3d,low,80,0.7,0.0026718178117304987,-0.026683458633918654,0.025141250501731445,5,"0.01832,0.02514,-0.00891,0.00462,-0.01110,-0.00739,0.00970,-0.02668,0.01685,-0.00467,0.00407,0.01211"
ret_3d_rank,low,80,0.7,0.0026718178117304987,-0.026683458633918654,0.025141250501731445,5,"0.01832,0.02514,-0.00891,0.00462,-0.01110,-0.00739,0.00970,-0.02668,0.01685,-0.00467,0.00407,0.01211"
reversal_3d,high,80,0.7,0.0026718178117304987,-0.026683458633918654,0.025141250501731445,5,"0.01832,0.02514,-0.00891,0.00462,-0.01110,-0.00739,0.00970,-0.02668,0.01685,-0.00467,0.00407,0.01211"
intraday_ret,low,50,2.0,0.002638928692919871,-0.044493041286964075,0.032050074444061855,5,"-0.00481,-0.00905,0.02238,-0.00419,-0.01454,0.01120,0.00397,-0.04449,0.02589,0.00017,0.01308,0.03205"
intraday_ret,low,40,1.0,0.002613436774884434,-0.041838158471342424,0.03175567016500805,6,"-0.00509,-0.00818,0.02345,-0.00300,-0.01372,0.01058,0.00296,-0.04184,0.02442,-0.00061,0.01064,0.03176"
turnover_ma_20d,high,40,1.5,0.002612032411577895,-0.02227876721242064,0.043555461426931175,5,"-0.01047,0.00859,0.00259,-0.02228,-0.01869,0.00370,0.01003,-0.01737,0.04356,0.00379,-0.01170,0.03959"
vol_ratio_20_60,high,50,1.5,0.0025755721336053698,-0.05434033161731842,0.04911407286683147,5,"0.02076,0.00364,0.01640,0.02073,0.00214,0.04911,-0.00602,-0.02121,-0.05434,-0.00992,0.01970,-0.01010"
vol_ratio_20_60_rank,high,50,1.5,0.0025755721336053698,-0.05434033161731842,0.04911407286683147,5,"0.02076,0.00364,0.01640,0.02073,0.00214,0.04911,-0.00602,-0.02121,-0.05434,-0.00992,0.01970,-0.01010"
close_pos_20d,low,60,0.7,0.002566901661005955,-0.012220467549019294,0.023364681691723614,6,"0.02336,0.00153,-0.00619,0.01859,0.00904,-0.00424,0.00750,-0.00214,0.00761,-0.00950,-0.00255,-0.01222"
close_pos_20d_rank,low,60,0.7,0.002566901661005955,-0.012220467549019294,0.023364681691723614,6,"0.02336,0.00153,-0.00619,0.01859,0.00904,-0.00424,0.00750,-0.00214,0.00761,-0.00950,-0.00255,-0.01222"
ret_1d,low,80,2.0,0.002562631451077431,-0.04145090717058686,0.0616602314010756,4,"-0.04145,0.00366,0.06166,-0.00217,0.01224,0.00340,0.01249,-0.03576,0.00389,-0.00596,0.00639,0.01236"
downside_vol_20d,high,60,1.5,0.002545952758022396,-0.03689023943762362,0.0461474196780948,8,"-0.01059,-0.01048,0.04615,-0.03689,-0.01550,-0.00633,0.01362,-0.00653,0.03780,0.02922,-0.00673,-0.00318"
downside_vol_20d_rank,high,60,1.5,0.002545952758022396,-0.03689023943762362,0.0461474196780948,8,"-0.01059,-0.01048,0.04615,-0.03689,-0.01550,-0.00633,0.01362,-0.00653,0.03780,0.02922,-0.00673,-0.00318"
downside_vol_20d,high,50,1.0,0.0024780480089144313,-0.03732061941681333,0.04385992775306895,8,"-0.00953,-0.01026,0.04386,-0.03732,-0.01441,-0.00573,0.01326,-0.00594,0.03931,0.02826,-0.00782,-0.00394"
downside_vol_20d_rank,high,50,1.0,0.0024780480089144313,-0.03732061941681333,0.04385992775306895,8,"-0.00953,-0.01026,0.04386,-0.03732,-0.01441,-0.00573,0.01326,-0.00594,0.03931,0.02826,-0.00782,-0.00394"
downside_vol_20d,high,80,2.0,0.0024577195411972183,-0.03299822983574997,0.04605616212542735,8,"-0.01095,-0.00814,0.04606,-0.03300,-0.01512,-0.00679,0.01260,-0.00667,0.03469,0.02629,-0.00605,-0.00343"
downside_vol_20d_rank,high,80,2.0,0.0024577195411972183,-0.03299822983574997,0.04605616212542735,8,"-0.01095,-0.00814,0.04606,-0.03300,-0.01512,-0.00679,0.01260,-0.00667,0.03469,0.02629,-0.00605,-0.00343"
close_pos_20d,low,50,0.7,0.0024189120213942692,-0.011625725428892696,0.022726938400437185,7,"0.02273,-0.00011,-0.00677,0.01695,0.00972,-0.00395,0.00924,-0.00352,0.00901,-0.01007,-0.00256,-0.01163"
close_pos_20d_rank,low,50,0.7,0.0024189120213942692,-0.011625725428892696,0.022726938400437185,7,"0.02273,-0.00011,-0.00677,0.01695,0.00972,-0.00395,0.00924,-0.00352,0.00901,-0.01007,-0.00256,-0.01163"
intraday_ret,low,40,1.5,0.002413577579201787,-0.047206021576929366,0.033105926599111185,5,"-0.00531,-0.00999,0.02113,-0.00473,-0.01451,0.01111,0.00351,-0.04721,0.02803,0.00071,0.01310,0.03311"
close_pos_20d,low,80,1.0,0.0024126515035209346,-0.013147705253769161,0.024681543046329222,6,"0.02468,0.00084,-0.00883,0.01861,0.01017,-0.00592,0.00731,-0.00042,0.00760,-0.00930,-0.00264,-0.01315"
close_pos_20d_rank,low,80,1.0,0.0024126515035209346,-0.013147705253769161,0.024681543046329222,6,"0.02468,0.00084,-0.00883,0.01861,0.01017,-0.00592,0.00731,-0.00042,0.00760,-0.00930,-0.00264,-0.01315"
vol_ratio_20_60,high,60,2.0,0.0024123415925948566,-0.053606978412955544,0.047594241203278195,5,"0.02096,0.00316,0.01633,0.02044,0.00206,0.04759,-0.00589,-0.02101,-0.05361,-0.00978,0.01883,-0.01014"
vol_ratio_20_60_rank,high,60,2.0,0.0024123415925948566,-0.053606978412955544,0.047594241203278195,5,"0.02096,0.00316,0.01633,0.02044,0.00206,0.04759,-0.00589,-0.02101,-0.05361,-0.00978,0.01883,-0.01014"
close_pos_20d,low,80,0.7,0.0024038274886086374,-0.013478826153790695,0.02548466264125392,5,"0.02548,0.00081,-0.00993,0.01880,0.01053,-0.00641,0.00676,0.00067,0.00701,-0.00886,-0.00255,-0.01348"
close_pos_20d_rank,low,80,0.7,0.0024038274886086374,-0.013478826153790695,0.02548466264125392,5,"0.02548,0.00081,-0.00993,0.01880,0.01053,-0.00641,0.00676,0.00067,0.00701,-0.00886,-0.00255,-0.01348"
close_pos_20d,low,60,1.0,0.0023944531368773913,-0.011774666457690125,0.022873757537002153,6,"0.02287,0.00041,-0.00659,0.01796,0.00951,-0.00454,0.00870,-0.00321,0.00881,-0.01026,-0.00314,-0.01177"
close_pos_20d_rank,low,60,1.0,0.0023944531368773913,-0.011774666457690125,0.022873757537002153,6,"0.02287,0.00041,-0.00659,0.01796,0.00951,-0.00454,0.00870,-0.00321,0.00881,-0.01026,-0.00314,-0.01177"
intraday_ret,low,30,0.7,0.0023561970053234686,-0.05163822567700575,0.034506052040448945,5,"-0.00514,-0.01224,0.02200,-0.00394,-0.01222,0.01221,0.00252,-0.05164,0.02814,0.00028,0.01379,0.03451"
close_pos_20d,low,80,1.5,0.0023428432504153055,-0.01241606069030289,0.023602332088863694,6,"0.02360,0.00028,-0.00788,0.01818,0.00999,-0.00556,0.00835,-0.00208,0.00874,-0.01004,-0.00307,-0.01242"
close_pos_20d_rank,low,80,1.5,0.0023428432504153055,-0.01241606069030289,0.023602332088863694,6,"0.02360,0.00028,-0.00788,0.01818,0.00999,-0.00556,0.00835,-0.00208,0.00874,-0.01004,-0.00307,-0.01242"
close_over_ma60,low,60,0.7,0.002335547589121166,-0.045994078283579785,0.02343573992564224,5,"0.02344,-0.00126,-0.04599,0.00522,0.02134,0.00164,0.00888,-0.00022,0.01907,-0.00919,-0.01217,0.01726"
vol_ratio_20_60,high,40,0.7,0.0023155960068472065,-0.0568733104141316,0.05007265763950209,5,"0.01996,0.00236,0.01672,0.02083,0.00253,0.05007,-0.00612,-0.01906,-0.05687,-0.01143,0.02144,-0.01264"
vol_ratio_20_60_rank,high,40,0.7,0.0023155960068472065,-0.0568733104141316,0.05007265763950209,5,"0.01996,0.00236,0.01672,0.02083,0.00253,0.05007,-0.00612,-0.01906,-0.05687,-0.01143,0.02144,-0.01264"
trend_quality_60d,low,30,0.7,0.0023118402340437977,-0.036668453691711546,0.03151248945753507,6,"0.03046,-0.02404,-0.03667,0.02530,0.03151,0.00695,-0.00438,0.00752,-0.00251,-0.00066,-0.02933,0.02359"
trend_quality_60d_rank,low,30,0.7,0.0023118402340437977,-0.036668453691711546,0.03151248945753507,6,"0.03046,-0.02404,-0.03667,0.02530,0.03151,0.00695,-0.00438,0.00752,-0.00251,-0.00066,-0.02933,0.02359"
intraday_ret,low,40,2.0,0.002277606576364489,-0.050710452833234845,0.033932624715022314,5,"-0.00559,-0.01088,0.01924,-0.00635,-0.01569,0.01149,0.00407,-0.05071,0.03088,0.00181,0.01513,0.03393"
close_over_ma60,low,80,1.0,0.0022540258242034223,-0.04424922903103491,0.025042873209867367,4,"0.02504,-0.00129,-0.04425,0.00548,0.02105,0.00147,0.00763,0.00047,0.01767,-0.00923,-0.01237,0.01537"
ret_1d,low,50,1.0,0.002250705109553212,-0.04812670491321007,0.06337074928128307,4,"-0.04813,0.00405,0.06337,-0.00250,0.01422,0.00055,0.01393,-0.03860,0.00487,-0.00569,0.00735,0.01359"
trend_quality_60d,low,30,1.0,0.002250635742154864,-0.037559502276339196,0.031050229448657457,6,"0.03038,-0.02360,-0.03756,0.02616,0.03105,0.00587,-0.00454,0.00756,-0.00001,-0.00029,-0.03226,0.02425"
trend_quality_60d_rank,low,30,1.0,0.002250635742154864,-0.037559502276339196,0.031050229448657457,6,"0.03038,-0.02360,-0.03756,0.02616,0.03105,0.00587,-0.00454,0.00756,-0.00001,-0.00029,-0.03226,0.02425"
downside_vol_20d,high,80,1.5,0.0022465749426654543,-0.028999831865365963,0.044227180131192007,8,"-0.01112,-0.00504,0.04423,-0.02900,-0.01399,-0.00717,0.01151,-0.00658,0.03231,0.02177,-0.00579,-0.00417"
downside_vol_20d_rank,high,80,1.5,0.0022465749426654543,-0.028999831865365963,0.044227180131192007,8,"-0.01112,-0.00504,0.04423,-0.02900,-0.01399,-0.00717,0.01151,-0.00658,0.03231,0.02177,-0.00579,-0.00417"
ret_3d,low,80,1.0,0.002239872071656387,-0.031167060800238407,0.0258929658834679,5,"0.01726,0.02589,-0.00965,0.00399,-0.01313,-0.00795,0.01039,-0.03117,0.01828,-0.00407,0.00494,0.01208"
ret_3d_rank,low,80,1.0,0.002239872071656387,-0.031167060800238407,0.0258929658834679,5,"0.01726,0.02589,-0.00965,0.00399,-0.01313,-0.00795,0.01039,-0.03117,0.01828,-0.00407,0.00494,0.01208"
reversal_3d,high,80,1.0,0.002239872071656387,-0.031167060800238407,0.0258929658834679,5,"0.01726,0.02589,-0.00965,0.00399,-0.01313,-0.00795,0.01039,-0.03117,0.01828,-0.00407,0.00494,0.01208"
close_pos_20d,low,80,2.0,0.0022297577604058864,-0.011624443862641332,0.022755013775243593,7,"0.02276,-0.00063,-0.00760,0.01773,0.01012,-0.00556,0.00942,-0.00342,0.00998,-0.01075,-0.00365,-0.01162"
close_pos_20d_rank,low,80,2.0,0.0022297577604058864,-0.011624443862641332,0.022755013775243593,7,"0.02276,-0.00063,-0.00760,0.01773,0.01012,-0.00556,0.00942,-0.00342,0.00998,-0.01075,-0.00365,-0.01162"
close_pos_20d,low,50,1.0,0.002194227532672981,-0.011637278210878205,0.022117787939993097,7,"0.02212,-0.00115,-0.00705,0.01706,0.01029,-0.00491,0.01066,-0.00487,0.01052,-0.01119,-0.00352,-0.01164"
close_pos_20d_rank,low,50,1.0,0.002194227532672981,-0.011637278210878205,0.022117787939993097,7,"0.02212,-0.00115,-0.00705,0.01706,0.01029,-0.00491,0.01066,-0.00487,0.01052,-0.01119,-0.00352,-0.01164"
ret_3d,low,60,0.7,0.0021868530302837034,-0.03688070311096192,0.02820998665899048,5,"0.01589,0.02821,-0.00834,0.00320,-0.01696,-0.00797,0.01133,-0.03688,0.02122,-0.00291,0.00628,0.01318"
ret_3d_rank,low,60,0.7,0.0021868530302837034,-0.03688070311096192,0.02820998665899048,5,"0.01589,0.02821,-0.00834,0.00320,-0.01696,-0.00797,0.01133,-0.03688,0.02122,-0.00291,0.00628,0.01318"
