model,mean,sum,median,min,max,count,negative_windows
tree_consensus,0.014168,0.07084,0.01328,-0.00247,0.03178,5,1
lightgbm,0.013883999999999999,0.06942,0.01232,0.00385,0.02633,5,0
tuned_xgb,0.011033999999999999,0.05517,0.00672,0.00012,0.03018,5,0
baseline_xgb,0.008564,0.042820000000000004,0.011930000000000001,-0.0161,0.020819999999999998,5,1
regime_gated_lstm,-0.002420000000000001,-0.012100000000000005,-0.0022400000000000002,-0.02474,0.023559999999999998,5,3
