as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-03-06,stage2_weekly_ridge_ranker,compact,20,374822,761,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.095,14.809059897963625,ret_20d_rank:-0.01346 | obv_20d_rank:0.007455 | amount_z_20d_rank:-0.005909 | close_location_ma20_rank:0.005765 | ret_10d_rank:-0.004429 | month_start_flow_rank:0.004264 | gap_mean_20d_rank:0.00409 | weekly_friday_derisk_rank:0.003844 | weekly_risk_appetite_rank:-0.003118 | post_gap_reopen_flow_rank:-0.003064 | ret_5d_rank:-0.002599 | ret_3d_rank:-0.002465 | trend_efficiency_20d_rank:-0.002045 | downside_vol_20d_rank:-0.001859 | intraday_mean_5d_rank:-0.001594 | ret_1d_rank:0.001239 | ret_60d_rank:-0.0008879 | month_end_defensive_rank:-0.0005091 | vol_ratio_5_20_rank:-0.0004578 | mom_accel_5_20_rank:-0.0002934
