as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-01-23,stage2_weekly_ridge_ranker,compact,20,362863,737,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.095,15.027353576235033,ret_20d_rank:-0.01524 | obv_20d_rank:0.006052 | gap_mean_20d_rank:0.005404 | amount_z_20d_rank:-0.004887 | mom_accel_5_20_rank:-0.004486 | weekly_friday_derisk_rank:0.004094 | weekly_risk_appetite_rank:-0.003302 | post_gap_reopen_flow_rank:-0.003082 | month_start_flow_rank:0.002996 | intraday_mean_5d_rank:-0.002941 | ret_60d_rank:-0.002903 | ret_5d_rank:-0.002873 | close_location_ma20_rank:0.002824 | ret_10d_rank:-0.002177 | vol_ratio_5_20_rank:-0.002027 | downside_vol_20d_rank:0.002005 | month_end_defensive_rank:-0.001664 | ret_1d_rank:0.001503 | ret_3d_rank:0.0005552 | trend_efficiency_20d_rank:4.633e-05
