as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-01-09,stage2_weekly_ridge_ranker,compact,20,357901,727,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.09499999999999997,14.681038632576293,ret_20d_rank:-0.01788 | obv_20d_rank:0.007291 | mom_accel_5_20_rank:-0.005267 | gap_mean_20d_rank:0.005011 | amount_z_20d_rank:-0.004152 | ret_5d_rank:-0.003612 | ret_60d_rank:-0.002809 | month_start_flow_rank:0.002797 | weekly_friday_derisk_rank:0.002778 | weekly_risk_appetite_rank:-0.002484 | intraday_mean_5d_rank:-0.002468 | ret_10d_rank:-0.002288 | post_gap_reopen_flow_rank:-0.002261 | close_location_ma20_rank:0.002011 | ret_1d_rank:0.00197 | trend_efficiency_20d_rank:-0.001605 | vol_ratio_5_20_rank:-0.0009297 | month_end_defensive_rank:-0.0007177 | ret_3d_rank:0.0003689 | downside_vol_20d_rank:0.000248
