as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-03-13,stage2_weekly_ridge_ranker,compact,20,377312,766,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.09500000000000003,14.901650612911114,ret_20d_rank:-0.01154 | obv_20d_rank:0.006855 | amount_z_20d_rank:-0.005576 | ret_10d_rank:-0.005361 | close_location_ma20_rank:0.005021 | gap_mean_20d_rank:0.004584 | ret_3d_rank:-0.003989 | month_start_flow_rank:0.003981 | weekly_friday_derisk_rank:0.003725 | downside_vol_20d_rank:-0.003418 | ret_60d_rank:-0.002523 | post_gap_reopen_flow_rank:-0.002371 | weekly_risk_appetite_rank:-0.001991 | trend_efficiency_20d_rank:-0.001624 | ret_5d_rank:-0.001424 | ret_1d_rank:0.00135 | vol_ratio_5_20_rank:-0.0009131 | month_end_defensive_rank:-0.0008409 | intraday_mean_5d_rank:-0.0006434 | mom_accel_5_20_rank:4.719e-05
