as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-02-06,stage2_weekly_ridge_ranker,compact,20,367850,747,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.09499999999999997,14.88870843283005,ret_20d_rank:-0.01675 | obv_20d_rank:0.007595 | gap_mean_20d_rank:0.004365 | amount_z_20d_rank:-0.004277 | ret_5d_rank:-0.004147 | close_location_ma20_rank:0.003968 | weekly_friday_derisk_rank:0.003611 | weekly_risk_appetite_rank:-0.002597 | post_gap_reopen_flow_rank:-0.002455 | downside_vol_20d_rank:-0.002372 | vol_ratio_5_20_rank:-0.002287 | intraday_mean_5d_rank:-0.001661 | ret_60d_rank:-0.001496 | month_start_flow_rank:0.001267 | ret_3d_rank:-0.001176 | trend_efficiency_20d_rank:-0.0009489 | month_end_defensive_rank:-0.0008418 | ret_1d_rank:0.0004452 | mom_accel_5_20_rank:-6.667e-05 | ret_10d_rank:-3.167e-05
