as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-01-16,stage2_weekly_ridge_ranker,compact,20,360384,732,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.09499999999999997,14.895271399074108,ret_20d_rank:-0.01575 | obv_20d_rank:0.007236 | gap_mean_20d_rank:0.004979 | mom_accel_5_20_rank:-0.004979 | intraday_mean_5d_rank:-0.004037 | ret_60d_rank:-0.003944 | amount_z_20d_rank:-0.003838 | weekly_friday_derisk_rank:0.003195 | post_gap_reopen_flow_rank:-0.00275 | weekly_risk_appetite_rank:-0.002673 | downside_vol_20d_rank:0.002051 | month_start_flow_rank:0.001959 | month_end_defensive_rank:-0.0018 | ret_10d_rank:-0.001771 | close_location_ma20_rank:0.001728 | ret_1d_rank:0.001527 | vol_ratio_5_20_rank:-0.001295 | ret_5d_rank:-0.001152 | ret_3d_rank:0.001044 | trend_efficiency_20d_rank:0.0001195
