as_of,model,feature_set,features,train_rows,train_dates,alpha,corr_threshold,half_life_days,fullweek_weight,nonfull_weight,calendar_blend,risk_penalty,top_k,rank_power,max_weight,score_mix,n_names,max_observed_weight,effective_n,top_coefficients
2026-03-27,stage2_weekly_ridge_ranker,compact,20,382297,776,25.0,0.92,180.0,2.5,0.6,0.25,0.1,35,4.0,0.095,0.1,35,0.09499999999999997,15.009458490667193,ret_20d_rank:-0.009623 | gap_mean_20d_rank:0.00629 | obv_20d_rank:0.006289 | downside_vol_20d_rank:-0.00628 | amount_z_20d_rank:-0.005006 | ret_3d_rank:-0.004857 | close_location_ma20_rank:0.004287 | ret_60d_rank:-0.004154 | weekly_friday_derisk_rank:0.00358 | ret_5d_rank:-0.003386 | month_start_flow_rank:0.003251 | ret_10d_rank:-0.002921 | mom_accel_5_20_rank:0.002839 | post_gap_reopen_flow_rank:-0.002498 | ret_1d_rank:0.002118 | month_end_defensive_rank:-0.001623 | weekly_risk_appetite_rank:-0.001512 | intraday_mean_5d_rank:0.001026 | trend_efficiency_20d_rank:-0.0008155 | vol_ratio_5_20_rank:-0.0008074
