mode,alpha_lstm,risk_penalty,top_k,rank_power,confidence_power,mean_excess,min_excess,std_excess,sum_excess,mean_port,count,utility
legacy,0.85,0.45,40,2.0,2.0,0.02388668323610484,0.01953543498589083,0.004012388817470226,0.07166004970831452,0.026664907955983235,3,0.03207577065713518
legacy,0.95,0.1,35,1.6,2.5,0.02645359686198964,0.015689414041138952,0.00971794581743235,0.07936079058596891,0.02923182158186803,3,0.032056141307887316
legacy,0.95,0.05,35,1.35,2.5,0.026709972846916927,0.015204343910004182,0.010178565975271035,0.08012991854075079,0.029488197566795323,3,0.03202514271012816
legacy,0.85,0.3,40,1.35,2.0,0.024558180875520277,0.01848984868416135,0.0058419070181784626,0.07367454262656083,0.02733640559539867,3,0.03200232673066611
legacy,0.95,0.0,35,1.35,3.0,0.027642362389352266,0.01371953556164281,0.012242280502463499,0.0829270871680568,0.03042058710923066,3,0.031979811316722
legacy,0.95,0.2,35,1.6,2.0,0.02511222378418639,0.017377113590765627,0.0069444764878119365,0.07533667135255917,0.027890448504064785,3,0.03189025342685913
legacy,0.95,0.45,35,2.0,1.5,0.022626437245038808,0.021159046677299786,0.0019205692338655454,0.06787931173511642,0.0254046619649172,3,0.03185992286474388
legacy,0.95,0.3,35,2.0,2.0,0.024476182158475194,0.018420003648019417,0.006085565343764397,0.07342854647542559,0.027254406878353593,3,0.03185234899851928
legacy,0.85,0.45,35,1.35,2.0,0.0239842199034975,0.01897527726494245,0.0045796152999994354,0.0719526597104925,0.026762444623375892,3,0.03183615237772169
legacy,0.95,0.05,40,2.0,2.5,0.0263479715026634,0.015415690460909064,0.009859477936390297,0.0790439145079902,0.029126196222541794,3,0.031806110519613934
legacy,0.95,0.1,40,1.6,2.0,0.025177118938547276,0.01701841783571241,0.007159230945858334,0.07553135681564183,0.02795534365842567,3,0.031761522322739114
legacy,0.95,0.0,40,2.0,3.0,0.02732661327861298,0.013843657647488915,0.011982960505819545,0.08197983983583894,0.030104837998491372,3,0.03175881514411007
legacy,0.85,0.2,40,1.6,2.5,0.025788330493655674,0.015991171347251785,0.008583861450987655,0.07736499148096702,0.02856655521353407,3,0.03169677838227083
legacy,0.9,0.3,40,1.35,1.5,0.023270273615397397,0.01979321368267095,0.003400661548031456,0.0698108208461922,0.026048498335275793,3,0.031667120540394604
legacy,0.95,0.05,40,1.35,2.0,0.025299541292146815,0.016596985977547284,0.007564084231658864,0.07589862387644045,0.028077766012025208,3,0.03163357234729426
legacy,0.95,0.0,40,1.6,2.5,0.026360439426981016,0.015019817505742467,0.009928329069863994,0.07908131828094304,0.029138664146859408,3,0.03163010794408552
legacy,0.9,0.05,40,1.6,2.5,0.026089012249931553,0.015297660724669756,0.00935906533714305,0.07826703674979466,0.028867236969809945,3,0.03156909977546148
legacy,0.85,0.1,40,1.6,3.0,0.026818849113450782,0.014169259804012374,0.011008686809432526,0.08045654734035235,0.02959707383332918,3,0.03154371300384148
legacy,0.95,0.3,35,1.35,1.5,0.023478088935561456,0.01899795269257449,0.0039000680670901516,0.07043426680668437,0.026256313655439848,3,0.03144215743715645
legacy,0.9,0.1,35,1.35,2.5,0.026045724599363173,0.015099669698818822,0.00952824374190937,0.07813717379808952,0.028823949319241565,3,0.03141133940254524
legacy,0.85,0.3,35,2.0,3.0,0.026771458404165508,0.013975940935593803,0.011081512372032453,0.08031437521249653,0.029549683124043904,3,0.031398404969377854
legacy,0.95,0.2,40,1.35,1.5,0.02360541287205344,0.01872093253375621,0.004257628396741183,0.07081623861616032,0.026383637591931835,3,0.03139118825273256
legacy,0.9,0.05,35,1.6,3.0,0.0271132656844079,0.013428076122301045,0.011977749740193687,0.0813397970532237,0.02989149040428629,3,0.03135923747841432
legacy,0.85,0.05,40,1.35,3.0,0.026691708281878845,0.014015265338963176,0.011114610607716006,0.08007512484563653,0.029469933001757237,3,0.03133138609325487
legacy,0.9,0.45,35,1.6,1.5,0.022654070486620655,0.02001040809614764,0.0022967875347675096,0.06796221145986196,0.025432295206499048,3,0.031314235999671966
legacy,0.9,0.1,40,2.0,2.5,0.025805288140844828,0.015279431198161594,0.00918509489808118,0.07741586442253448,0.02858351286072322,3,0.03130326794530537
legacy,0.9,0.2,35,2.0,2.5,0.0257027237575686,0.015210339764960723,0.009252260041732163,0.07710817127270579,0.02848094847744699,3,0.031159537645541097
legacy,0.95,0.3,40,2.0,1.5,0.023038992990296814,0.019221479449954566,0.0035278106053769423,0.06911697897089045,0.02581721771017521,3,0.03115948715196983
legacy,0.9,0.1,35,2.0,3.0,0.026723804788483168,0.01368276924973355,0.011508962395887692,0.0801714143654495,0.02950202950836156,3,0.031154706591480112
legacy,0.9,0.2,35,1.35,2.0,0.02478725245236235,0.01626038058165046,0.007386974057851425,0.07436175735708705,0.027565477172240744,3,0.030996377605427346
legacy,0.9,0.3,35,2.0,2.0,0.02429498912903955,0.017030551149626386,0.006465492996676916,0.07288496738711865,0.027073213848917945,3,0.030988913196869885
legacy,0.85,0.3,35,1.6,2.5,0.02579013964085325,0.014742485771038618,0.009599636110538866,0.07737041892255975,0.02856836436073164,3,0.0309843128212398
legacy,0.9,0.2,40,2.0,2.0,0.024504739543801956,0.016445096756055627,0.006991069215042021,0.07351421863140586,0.027282964263680348,3,0.030856372701770683
legacy,0.95,0.05,35,2.0,3.0,0.027187729096935,0.012492372156777787,0.013280415456240459,0.081563187290805,0.029965953816813395,3,0.030817234249048937
legacy,0.9,0.3,40,1.6,1.5,0.02300991365144425,0.01860425254615357,0.0039341898584376355,0.06902974095433274,0.02578813837132264,3,0.030791698818447708
legacy,0.85,0.45,35,2.0,2.5,0.024190143114872928,0.01676657517597048,0.006438612695529922,0.07257042934461878,0.02696836783475132,3,0.030769310039730158
legacy,0.85,0.3,40,1.6,2.0,0.02421521590921849,0.01677243465472069,0.006803279689773227,0.07264564772765547,0.026993440629096883,3,0.030742319550376818
legacy,0.9,0.0,40,1.35,2.5,0.025618697843719212,0.014559361752259185,0.00958255322095601,0.07685609353115763,0.028396922563597604,3,0.030733027649092443
legacy,0.9,0.1,40,1.35,2.0,0.02446920804866487,0.01622895103914202,0.007179358922052967,0.07340762414599461,0.027247432768543262,3,0.030695332177970835
legacy,0.95,0.05,40,1.6,2.0,0.024872998478631215,0.015546071953279478,0.008189521753582679,0.07461899543589365,0.02765122319850961,3,0.030640302594569582
legacy,0.95,0.2,40,1.6,1.5,0.023344227930799512,0.01778974902300772,0.004819933381235875,0.07003268379239853,0.026122452650677905,3,0.03062662498396761
legacy,0.85,0.2,35,1.6,3.0,0.02666075152599479,0.012674904973427568,0.012121286740308615,0.07998225457798437,0.029438976245873185,3,0.030546265752990902
legacy,0.9,0.0,35,1.35,3.0,0.026605286420549466,0.012734803295127526,0.012045675910167634,0.0798158592616484,0.02938351114042786,3,0.030529096516831708
legacy,0.95,0.05,35,1.6,2.5,0.025973377668244025,0.013724320345741867,0.010980726535141894,0.07792013300473208,0.02875160238812242,3,0.030502212843556576
legacy,0.95,0.1,35,1.35,2.0,0.02473450545805647,0.015405587883826639,0.00819851006254532,0.07420351637416941,0.027512730177934864,3,0.03043724349639666
legacy,0.95,0.3,35,1.6,1.5,0.022900935937574824,0.01814308613491563,0.00428979199237872,0.06870280781272448,0.02567916065745322,3,0.03042185589943005
legacy,0.95,0.0,35,1.6,3.0,0.026927762985001918,0.01201881790984003,0.013200846797022355,0.08078328895500575,0.02970598770488031,3,0.03035610402487658
legacy,0.9,0.0,40,2.0,3.0,0.026314732277503246,0.012816917969099891,0.011746404129014936,0.07894419683250974,0.02909295699738164,3,0.03032038474424596
legacy,0.95,0.1,40,2.0,2.0,0.02438567095800981,0.01569983727361141,0.0078081681220641816,0.07315701287402943,0.0271638956778882,3,0.030279372512825312
legacy,0.85,0.45,35,1.6,2.0,0.0233905890208162,0.017124890210207588,0.0055614512685283075,0.0701717670624486,0.02616881374069459,3,0.030262571925130367
legacy,0.9,0.1,35,1.6,2.5,0.025549461508727143,0.013826968689428048,0.010224562290711068,0.07664838452618143,0.02832768622860554,3,0.030237913075363106
legacy,0.95,0.0,40,1.35,2.0,0.024727936846731385,0.014907698923916475,0.008529046969957262,0.07418381054019416,0.027506161566609778,3,0.03015704431700021
legacy,0.9,0.45,35,2.0,1.5,0.0218948020181292,0.01907291616377399,0.002544764311977733,0.0656844060543876,0.024673026738007597,3,0.030095899645030837
legacy,0.95,0.0,35,1.35,2.5,0.025803614463020024,0.013203229922399865,0.011055804360020322,0.07741084338906007,0.028581839182898416,3,0.03008669727409691
legacy,0.95,0.1,35,2.0,2.5,0.02541395273648532,0.01379942422851688,0.010708219447486208,0.07624185820945596,0.028192177456363713,3,0.030017460722194987
legacy,0.9,0.05,35,1.35,2.5,0.02566183611547806,0.013262255421163674,0.01076775902884169,0.07698550834643418,0.028440060835356454,3,0.030014687200675457
legacy,0.85,0.45,40,1.35,1.5,0.02184979581695949,0.019369970222706007,0.004223453481077025,0.06554938745087847,0.024628020536837884,3,0.029932764395015642
legacy,0.95,0.0,40,2.0,2.5,0.025479744673781574,0.013369777547812121,0.010760569016143473,0.07643923402134473,0.02825796939365997,3,0.02988205921787551
legacy,0.9,0.05,40,2.0,2.5,0.025390361228543337,0.013414986518569282,0.010422858745125526,0.07617108368563001,0.02816858594842173,3,0.029863676350130684
legacy,0.9,0.2,35,1.6,2.0,0.0242726815005665,0.01504803847400155,0.00800303715864371,0.0728180445016995,0.027050906220444895,3,0.029843843240070642
legacy,0.85,0.05,40,1.6,3.0,0.026264422345856655,0.012011578851407939,0.012441913558002846,0.07879326703756996,0.029042647065735047,3,0.0298033457952898
legacy,0.95,0.2,35,2.0,2.0,0.023957103979401127,0.015520879081987328,0.007876501665734168,0.07187131193820338,0.026735328699279522,3,0.029760024316435298
legacy,0.85,0.1,40,1.35,2.5,0.02502437432401405,0.013757782514685641,0.010004041388519264,0.07507312297204215,0.027802599043892443,3,0.0297147702473447
legacy,0.9,0.1,40,1.6,2.0,0.02410647250682289,0.014883206773072935,0.007993513646385408,0.07231941752046867,0.026884697226701282,3,0.0296048885077479
legacy,0.9,0.05,35,2.0,3.0,0.026308819763316907,0.0115895265579655,0.012909526138273977,0.07892645928995072,0.029087044483195306,3,0.029587677793660287
legacy,0.9,0.05,40,1.35,2.0,0.02419296005733576,0.014718514880056145,0.008237361582389618,0.07257888017200728,0.026971184777214153,3,0.029580687516002582
legacy,0.9,0.3,35,1.35,1.5,0.022705431452567166,0.016897786005102274,0.00506156858241504,0.0681162943577015,0.02548365617244556,3,0.02955019986750093
legacy,0.9,0.0,40,1.6,2.5,0.02521626229647671,0.013101037728442576,0.010493384319348414,0.07564878688943014,0.027994487016355107,3,0.02953772162637361
legacy,0.9,0.3,40,2.0,1.5,0.0225554882379591,0.01706579606700127,0.004754290954094464,0.0676664647138773,0.025333712957837495,3,0.029521952824995503
legacy,0.95,0.2,35,1.35,1.5,0.022981248824699377,0.016366007338719506,0.005744961160495423,0.06894374647409814,0.025759473544577773,3,0.02948420795304884
legacy,0.95,0.1,35,1.6,2.0,0.024202520356568846,0.014586124664706775,0.00859892767452278,0.07260756106970653,0.026980745076447238,3,0.029476437304508475
legacy,0.9,0.2,40,1.35,1.5,0.022717825321654547,0.016737681615597518,0.005484859851268378,0.06815347596496364,0.02549605004153294,3,0.029427053070983172
legacy,0.95,0.1,40,1.35,1.5,0.022947214209649708,0.01629917295070723,0.005758205096517889,0.06884164262894912,0.0257254389295281,3,0.02941811127299028
legacy,0.95,0.2,40,2.0,1.5,0.022628353146341793,0.016696693453786535,0.0052718758949587925,0.06788505943902538,0.02540657786622019,3,0.029351083816301915
legacy,0.95,0.05,35,1.35,2.0,0.02440238241267247,0.013990009428439087,0.00915039341714015,0.07320714723801741,0.027180607132550865,3,0.029325327642899038
legacy,0.85,0.2,35,1.35,2.5,0.025073691901407485,0.01290900484936721,0.010583679248340668,0.07522107570422246,0.027851916621285878,3,0.029295192196371632
legacy,0.85,0.2,40,2.0,2.5,0.02484071382862263,0.013214973668224304,0.010148574501989636,0.07452214148586789,0.02761893854850102,3,0.02926516580402512
legacy,0.95,0.05,40,2.0,2.0,0.02408362478869522,0.014282243597194072,0.008777799089007244,0.07225087436608567,0.026861849508573617,3,0.029193964544081467
legacy,0.95,0.0,40,1.6,2.0,0.0242558673904484,0.013864087811639704,0.009091607617730769,0.0727676021713452,0.027034092110326795,3,0.02913096576302665
legacy,0.95,0.3,35,2.0,1.5,0.022011525178388544,0.017304896490277024,0.004747677664420858,0.06603457553516563,0.024789749898266936,3,0.029086576949350074
legacy,0.9,0.0,35,1.6,3.0,0.02598172336120434,0.011137267994176178,0.012914091965174007,0.07794517008361301,0.02875994808108273,3,0.02905638016380752
legacy,0.85,0.2,40,1.35,2.0,0.023548474707447715,0.01477683758379,0.008080952875449347,0.07064542412234315,0.02632669942732611,3,0.028985908688835816
legacy,0.85,0.45,40,1.6,1.5,0.02151229465860122,0.01805634466863698,0.004385406302649803,0.06453688397580366,0.024290519378479616,3,0.028979838814090393
enhanced,0.95,0.0,35,1.6,3.0,0.020118203329381145,0.019793617117736854,0.0005014860025588017,0.06035460998814344,0.022896428049259537,3,0.028950108131978913
legacy,0.85,0.0,40,1.35,3.0,0.025662007147113534,0.01146404589486157,0.012476158584522001,0.0769860214413406,0.02844023186699193,3,0.02894940401212294
legacy,0.9,0.05,35,1.6,2.5,0.025164309651157717,0.01202836719330734,0.011430211312405946,0.07549292895347315,0.02794253437103611,3,0.02886254319128513
legacy,0.95,0.1,40,1.6,1.5,0.02276534432272674,0.015608048352965687,0.006238823396721579,0.06829603296818022,0.025543569042605133,3,0.028853142572053063
legacy,0.95,0.05,35,2.0,2.5,0.025148190058081447,0.012133952424925078,0.011842847671697356,0.07544457017424434,0.027926414777959842,3,0.02883204149854313
legacy,0.85,0.1,35,1.35,3.0,0.02601208525498204,0.010694213382309237,0.013301330930349683,0.07803625576494612,0.02879030997486043,3,0.028829281637468746
enhanced,0.95,0.0,40,2.0,3.0,0.02007619484792801,0.019575166724283926,0.00043489126689901663,0.06022858454378403,0.022854419567806403,3,0.028819786183820924
legacy,0.85,0.3,35,1.35,2.0,0.02369296866583694,0.01413199797784346,0.008476812719098802,0.07107890599751082,0.026471193385715335,3,0.02878084584800168
legacy,0.85,0.3,40,2.0,2.0,0.023489003981845922,0.014437661242271242,0.008052515559424054,0.07046701194553777,0.026267228701724318,3,0.02877807420695437
legacy,0.9,0.1,35,2.0,2.5,0.024817119827135775,0.01239757752045998,0.010866183424873051,0.07445135948140733,0.027595344547014167,3,0.02876610219761181
legacy,0.85,0.1,40,2.0,3.0,0.025784635417685595,0.010909576911340809,0.012943958456623241,0.07735390625305678,0.028562860137563983,3,0.028752351259295473
enhanced,0.95,0.0,35,1.6,2.5,0.019919056437538916,0.01958404801502538,0.0003465419993411439,0.05975716931261675,0.02269728115741731,3,0.028679896744399164
legacy,0.95,0.2,35,1.6,1.5,0.02249185536419229,0.015688643919138164,0.006008623600527574,0.06747556609257686,0.02527008008407068,3,0.028650451587725327
legacy,0.9,0.3,35,1.6,1.5,0.022378649827963993,0.0158210462061506,0.005679411676225202,0.06713594948389198,0.02515687454784239,3,0.02864620886929798
legacy,0.95,0.0,35,1.6,2.5,0.02512640950547711,0.011744437892258115,0.011848077793031509,0.07537922851643133,0.027904634225355506,3,0.028634194888038537
legacy,0.9,0.2,40,1.6,1.5,0.022462816177466077,0.015679134763235486,0.006006044851097844,0.06738844853239823,0.02524104089734447,3,0.02861752009325737
enhanced,0.95,0.05,35,2.0,3.0,0.020288310263248583,0.01914335877210178,0.0019317998223631744,0.06086493078974575,0.02306653498312698,3,0.02861305173733991
legacy,0.95,0.05,40,1.35,1.5,0.02271591743548775,0.015227023633654382,0.006486595658057924,0.06814775230646325,0.025494142155366144,3,0.028595088721923533
legacy,0.95,0.0,35,2.0,3.0,0.02620407647514913,0.010002966694441163,0.014394824265278184,0.07861222942544739,0.028982301195027524,3,0.028546187847855925
enhanced,0.95,0.05,35,1.6,3.0,0.020221488767681258,0.018889457400686722,0.001203611168460294,0.06066446630304378,0.02299971348755965,3,0.028541202922721238
legacy,0.9,0.05,40,1.6,2.0,0.023839992924965404,0.013409793334003092,0.00903530147859984,0.07151997877489621,0.0266182176448438,3,0.028519104703476822
enhanced,0.95,0.0,40,2.0,2.5,0.0198863876093107,0.01935789461399918,0.0007540041546757283,0.0596591628279321,0.022664612329189093,3,0.02848433956240897
legacy,0.95,0.05,35,1.6,2.0,0.023912026164470135,0.013214236936293002,0.009543862011533726,0.0717360784934104,0.026690250884348527,3,0.028426853484071927
enhanced,0.95,0.0,35,2.0,3.0,0.020058318142107824,0.018869966509359855,0.00111713666357523,0.06017495442632347,0.02283654286198622,3,0.028382232571783475
enhanced,0.95,0.05,40,2.0,3.0,0.02018040931367293,0.01861702744291122,0.0015559536214340322,0.060541227941018794,0.022958634033551324,3,0.028324678619767875
enhanced,0.95,0.05,35,1.6,2.5,0.02003922894375598,0.01879005561375568,0.0013616647572767115,0.06011768683126793,0.02281745366363437,3,0.028290504256354532
legacy,0.85,0.1,40,1.6,2.5,0.024613057379014928,0.01187784278056592,0.01120349923056379,0.07383917213704479,0.027391282098893324,3,0.028277561745685024
enhanced,0.95,0.0,35,1.35,3.0,0.019982803017719705,0.018952148391320676,0.0016104554937005906,0.05994840905315911,0.022761027737598097,3,0.028269701469758917
legacy,0.9,0.2,35,2.0,2.0,0.02342476045988211,0.013561864043701612,0.008590724237741465,0.07027428137964634,0.026202985179760507,3,0.02823899064388662
legacy,0.85,0.3,35,2.0,2.5,0.02453163020738945,0.011886679388392142,0.011007070450817736,0.07359489062216835,0.027309854927267844,3,0.028229575364543256
legacy,0.95,0.1,35,2.0,2.0,0.023432474156986433,0.013595500313501659,0.009070549067051386,0.0702974224709593,0.026210698876864825,3,0.02818986693800447
legacy,0.85,0.05,40,1.35,2.5,0.024522378999991837,0.011883061119213445,0.011244699547758792,0.07356713699997551,0.02730060371987023,3,0.028183051571474067
enhanced,0.95,0.0,35,1.6,2.0,0.019739025061150745,0.019049986335871422,0.0009768308471083773,0.059217075183452234,0.022517249781029137,3,0.02816499428522663
legacy,0.95,0.05,40,1.6,1.5,0.022581648574403965,0.014685365232570188,0.006902572121688671,0.0677449457232119,0.025359873294282357,3,0.02815467711080725
legacy,0.9,0.1,35,1.35,2.0,0.023682873597256293,0.013004354723596737,0.009247910095749597,0.07104862079176888,0.026461098317134685,3,0.028147646708512386
legacy,0.9,0.1,40,2.0,2.0,0.02350302455567183,0.013219110503578612,0.008912256730961396,0.07050907366701549,0.026281249275550225,3,0.028114785772637995
enhanced,0.95,0.05,40,2.0,2.5,0.020008095987127255,0.018581613730423337,0.0017486727294688516,0.06002428796138176,0.022786320707005647,3,0.02810752125639743
legacy,0.9,0.0,40,1.35,2.0,0.023539425862680253,0.013047461585210036,0.009135820814318752,0.07061827758804076,0.02631765058255865,3,0.028040410453876955
enhanced,0.95,0.05,35,2.0,2.5,0.02016439744314705,0.01828741643366355,0.002432342340751189,0.06049319232944115,0.02294262216302544,3,0.02802888348718297
enhanced,0.95,0.0,40,1.6,3.0,0.019945351380986853,0.01850817065123471,0.0016818297312511641,0.05983605414296056,0.022723576100865246,3,0.0280217537143548
enhanced,0.95,0.0,35,1.35,2.5,0.01973675739708854,0.018690830964351837,0.0011559597799945616,0.05921027219126562,0.022514982116966935,3,0.027974237364047683
legacy,0.9,0.0,35,1.35,2.5,0.024694173556353897,0.01114122237609597,0.01174136430710886,0.0740825206690617,0.027472398276232293,3,0.027946518979530755
legacy,0.85,0.45,35,2.0,2.0,0.02217303504174344,0.014909387417953397,0.006413342659702581,0.06651910512523032,0.024951259761621835,3,0.027920257980867082
enhanced,0.95,0.0,40,2.0,2.0,0.019682490100131678,0.018696587308357847,0.0014125336370342193,0.05904747030039503,0.02246071482001007,3,0.027884074343337575
enhanced,0.95,0.05,35,1.35,3.0,0.020086936623610878,0.01790521693320419,0.0019756661509977252,0.060260809870832634,0.02286516134348927,3,0.027847934320903104
enhanced,0.9,0.45,35,1.6,3.0,0.022495944153480895,0.014776157412724786,0.008679161479271587,0.06748783246044268,0.025274168873359287,3,0.027843340767316312
enhanced,0.95,0.0,35,2.0,2.5,0.019984772347123644,0.018062993948699077,0.0018280284691214402,0.05995431704137093,0.022762997067002036,3,0.027838915353670012
enhanced,0.95,0.05,35,1.6,2.0,0.019788276471922286,0.018442501668038305,0.0018092102574583974,0.05936482941576686,0.02256650119180068,3,0.027816020683920768
legacy,0.95,0.0,35,1.35,2.0,0.023761880274247627,0.012339334471211574,0.010002418658160409,0.07128564082274289,0.026540104994126023,3,0.027814217987568775
legacy,0.95,0.1,35,1.35,1.5,0.022445175773821557,0.014292690692197331,0.0071204724686360936,0.06733552732146467,0.02522340049369995,3,0.027808815715014944
enhanced,0.9,0.45,40,2.0,3.0,0.02277027938199101,0.014316543755631128,0.009479814543308233,0.06831083814597302,0.0255485041018694,3,0.02779075189052878
enhanced,0.95,0.1,35,2.0,3.0,0.020168157343039724,0.01789429090751779,0.0030871140236982007,0.06050447202911917,0.022946382062918116,3,0.027757521147867996
legacy,0.9,0.0,40,2.0,2.5,0.024374666865747713,0.011247341000951355,0.011384650889246943,0.07312400059724314,0.027152891585626105,3,0.02772827268278878
enhanced,0.95,0.1,35,2.0,2.5,0.020053655924479614,0.01812148292723708,0.0032995927906648926,0.06016096777343884,0.02283188064435801,3,0.027713384323136567
legacy,0.95,0.1,40,2.0,1.5,0.022096312835190965,0.014674720202996622,0.00661409450218083,0.0662889385055729,0.024874537555069357,3,0.02770782275121232
legacy,0.85,0.2,40,1.6,2.0,0.023151696492949392,0.013058185164487788,0.00906994363748895,0.06945508947884818,0.025929921212827788,3,0.027667388271345555
enhanced,0.95,0.1,35,1.6,3.0,0.02005198054081943,0.017687757185386545,0.00238746015605278,0.06015594162245829,0.022830205260697827,3,0.02765335225083546
enhanced,0.9,0.45,35,2.0,3.0,0.02248004143995962,0.014516464264250496,0.009066757671663064,0.06744012431987886,0.025258266159838016,3,0.027652436708122886
legacy,0.85,0.45,40,2.0,1.5,0.021023629221476412,0.01630614621346353,0.004736504648391121,0.06307088766442924,0.023801853941354808,3,0.02765091932027633
enhanced,0.95,0.0,35,1.35,2.0,0.0195011902592734,0.018410747975154868,0.0009445620135597988,0.0585035707778202,0.022279414979151795,3,0.02764434254605912
enhanced,0.95,0.0,40,1.6,2.5,0.019648767469740865,0.018202903343930973,0.0013605905096826176,0.0589463024092226,0.02242699218961926,3,0.027635985398057412
legacy,0.95,0.0,40,2.0,2.0,0.023372512652295136,0.012607884945777172,0.009558981107614429,0.07011753795688541,0.026150737372173532,3,0.0276122137117527
enhanced,0.95,0.05,40,2.0,2.0,0.019732324719430438,0.01819560526110653,0.002225034543332207,0.05919697415829131,0.02251054943930883,3,0.027586591905428545
legacy,0.85,0.2,35,2.0,3.0,0.025393533277470487,0.009473081305518643,0.013817403764522467,0.07618059983241146,0.02817175799734888,3,0.027583809300275507
enhanced,0.95,0.1,35,1.6,2.5,0.01991108704864122,0.017805767742865658,0.002384251088929111,0.05973326114592366,0.022689311768519616,3,0.0275660448695914
legacy,0.95,0.0,40,1.35,1.5,0.022332612305719313,0.013960114658361795,0.00725779915964646,0.06699783691715794,0.025110837025597705,3,0.027525994028035152
enhanced,0.95,0.0,40,1.35,3.0,0.019864681181019094,0.017810513422552236,0.0024420480840082453,0.05959404354305728,0.022642905900897486,3,0.027513105008566362
enhanced,0.95,0.05,35,1.6,1.5,0.019647984501755835,0.018237763992614994,0.002285720143320635,0.0589439535052675,0.022426209221634227,3,0.027512120276934487
enhanced,0.95,0.45,35,2.0,3.0,0.022487796156040477,0.01466162764438984,0.010510745370942742,0.06746338846812143,0.02526602087591887,3,0.027508916790374493
legacy,0.9,0.05,35,2.0,2.5,0.024481516941855675,0.010717869588220443,0.012012381548805783,0.07344455082556703,0.02725974166173407,3,0.027502701024234008
legacy,0.95,0.2,35,2.0,1.5,0.021731058786735896,0.014911162976571211,0.006328813219182641,0.06519317636020769,0.02450928350661429,3,0.027491760143315544
enhanced,0.95,0.45,40,2.0,3.0,0.022648355631883083,0.014309777711393142,0.010709827968089404,0.06794506689564925,0.025426580351761475,3,0.027481281406796586
enhanced,0.95,0.0,35,1.6,1.5,0.019576123327677972,0.01813814885884986,0.0017528789611502666,0.058728369983033914,0.02235434804755636,3,0.027475358469987873
enhanced,0.95,0.45,35,1.6,3.0,0.02244621823417299,0.014507852395923417,0.010060195630454466,0.06733865470251897,0.025224442954051383,3,0.02746572246777036
enhanced,0.95,0.05,35,1.35,2.5,0.019795331123476187,0.01765021857969601,0.00186074567839385,0.05938599337042856,0.022573555843354576,3,0.02745881763258031
enhanced,0.95,0.05,40,1.6,3.0,0.020001769632662238,0.0173309001949332,0.0023428603823182305,0.06000530889798671,0.022779994352540633,3,0.027449245663034444
legacy,0.85,0.2,35,1.6,2.5,0.02431723868000044,0.010851508406058957,0.011716123339059364,0.07295171604000132,0.027095463399878835,3,0.027442998961868068
enhanced,0.95,0.1,40,2.0,3.0,0.020007721468215254,0.017440914407580083,0.0027806939064654516,0.06002316440464576,0.022785946188093643,3,0.027439028865656474
enhanced,0.95,0.05,35,2.0,2.0,0.020069355701940284,0.01738398641606047,0.003055248358479731,0.060208067105820856,0.02284758042181868,3,0.027433862335395538
legacy,0.85,0.0,40,1.6,3.0,0.025211828145393758,0.009505309989380817,0.013733687802154877,0.07563548443618127,0.02799005286527215,3,0.027429164470291895
legacy,0.95,0.05,35,2.0,2.0,0.023299597748945734,0.012452739585258655,0.009919759901490133,0.0698987932468372,0.02607782246882413,3,0.02741536657708861
legacy,0.9,0.2,40,2.0,1.5,0.0219740378837574,0.014286583549305287,0.006673472951949064,0.0659221136512722,0.02475226260363579,3,0.02740197953815242
enhanced,0.9,0.45,35,1.35,3.0,0.022527929337824576,0.013862540984655738,0.009148526481194614,0.06758378801347373,0.025306154057702968,3,0.027393793808740467
legacy,0.85,0.3,35,1.6,2.0,0.02314541322013683,0.012547165770946233,0.009330532677622289,0.06943623966041049,0.02592363794001522,3,0.02739205791541929
enhanced,0.95,0.0,35,2.0,2.0,0.019966631922675688,0.017318484500135234,0.002551321899921691,0.05989989576802706,0.022744856642554084,3,0.027377251662748292
legacy,0.9,0.2,35,1.35,1.5,0.02211037929623089,0.014006771731271603,0.00708364290584573,0.06633113788869267,0.024888604016109286,3,0.027350880139426253
legacy,0.85,0.45,35,1.35,1.5,0.02107964042510189,0.01572513269706459,0.005403959157023014,0.06323892127530567,0.023857865144980284,3,0.027345356265227504
legacy,0.9,0.0,35,2.0,3.0,0.0252636687295904,0.009264971580237539,0.013925156806718774,0.0757910061887712,0.028041893449468797,3,0.027344132419689478
enhanced,0.95,0.1,40,2.0,2.5,0.01985192874178736,0.01754316170434954,0.0028029207972021693,0.059555786225362076,0.02263015346166575,3,0.027325913389164326
legacy,0.9,0.3,35,2.0,1.5,0.021580343485773635,0.014707267741475485,0.005985496095617532,0.06474103045732091,0.02435856820565203,3,0.027300789555094976
legacy,0.9,0.1,40,1.35,1.5,0.021989283295250336,0.01411803996242237,0.007028278918062299,0.06596784988575101,0.02476750801512873,3,0.02728815944063106
enhanced,0.95,0.1,35,1.6,2.0,0.019712359803848244,0.017700014822921696,0.002595359166001534,0.05913707941154473,0.022490584523726636,3,0.02728806259926278
enhanced,0.95,0.1,35,1.35,3.0,0.0200498377605205,0.016976329518837437,0.0026789107580170914,0.060149513281561505,0.022828062480398897,3,0.027287349430294785
legacy,0.85,0.05,35,1.35,3.0,0.025489732342494142,0.00877601888002998,0.014535332959007332,0.07646919702748242,0.028267957062372534,3,0.02725864089465653
