as_of,model,selected_route,guard_reason,baseline_top_k,effective_baseline_top_k,weekly_top_k,weekly_rank_power,weekly_max_weight,n_names,max_weight,effective_n,route,reason,idx_ret_5d,idx_ret_20d,breadth_ret_5d_pos,median_ret_5d,route_as_of,route_model,route_candidate_count,route_top_k,route_rank_power,route_max_weight,route_n_names,route_max_observed_weight,route_effective_n,route_aggregate_top10,route_sources
2026-03-06,stage2_baseline_guard_ensemble,weekly_consensus,weekly_consensus_allowed,0,0,30,6.0,0.095,30,0.09500000000000001,12.333861463039089,equal_universe,weak_short_tape_low_breadth_avoid_active_selection_noise,-0.03443052740386576,-0.01849153594401798,0.24649298597194388,-0.03388525221409311,2026-03-06,stage2_weekly_consensus_ensemble,3,30,6.0,0.095,30,0.09500000000000001,12.333861463039089,600032 | 000027 | 603077 | 000537 | 002032 | 600007 | 688819 | 002281 | 603606 | 300677,cache:weekly_alpha_auto | cache:weekly_alpha_floor | cache:weekly_cycle_tree
