as_of,model,candidate_count,top_k,rank_power,max_weight,n_names,max_observed_weight,effective_n,aggregate_top10,sources
2026-04-10,stage2_weekly_consensus_ensemble,3,30,6.0,0.095,30,0.09500000000000001,12.333861463039089,603659 | 002273 | 688166 | 301200 | 000062 | 300679 | 003031 | 300054 | 688629 | 688617,cache:weekly_alpha_auto | cache:weekly_alpha_floor | cache:weekly_cycle_tree
