route,reason,idx_ret_1d,idx_ret_3d,idx_ret_5d,idx_ret_10d,idx_ret_20d,idx_vol_20d,breadth_ret_5d_pos,median_ret_5d,median_ret_20d
open_lgb_valuation,default_stable_valuation_tree,-0.011457698345919143,-0.010999846055680274,-0.008024592014318155,0.014266058681084326,0.058067331009890255,0.015113369631803533,0.374749498997996,-0.013289036544850363,0.006233303650934996
