feature,direction,top_k,power,mean_excess,min_excess,max_excess,neg_windows,asof_20260130,asof_20260309,asof_20260421,asof_20260428,vals
intraday_mean_5d,low,30,8,0.019757247198234254,-0.0416784955030894,0.06448631264427153,3,0.03618555648074712,0.022513573463545586,0.03847428656195539,0.03478608054759516,"0.03619,0.06449,-0.00851,0.01321,0.02251,-0.00441,0.02832,-0.04168,0.03142,0.02229,0.03847,0.03479"
intraday_mean_5d_rank,low,30,8,0.019757247198234254,-0.0416784955030894,0.06448631264427153,3,0.03618555648074712,0.022513573463545586,0.03847428656195539,0.03478608054759516,"0.03619,0.06449,-0.00851,0.01321,0.02251,-0.00441,0.02832,-0.04168,0.03142,0.02229,0.03847,0.03479"
intraday_mean_5d,low,30,4,0.01973772048726512,-0.04125745571382407,0.05940704136133601,3,0.037468435388775145,0.023526309097517017,0.040135027826260494,0.03462669216712032,"0.03747,0.05941,-0.00924,0.01160,0.02353,-0.00603,0.03021,-0.04126,0.03860,0.01780,0.04014,0.03463"
intraday_mean_5d_rank,low,30,4,0.01973772048726512,-0.04125745571382407,0.05940704136133601,3,0.037468435388775145,0.023526309097517017,0.040135027826260494,0.03462669216712032,"0.03747,0.05941,-0.00924,0.01160,0.02353,-0.00603,0.03021,-0.04126,0.03860,0.01780,0.04014,0.03463"
intraday_mean_5d,low,50,16,0.019733537427833295,-0.04164239148559826,0.0645223951242061,3,0.03615928298629756,0.02247547718381264,0.03842893688796878,0.034834806185039646,"0.03616,0.06452,-0.00838,0.01331,0.02248,-0.00462,0.02832,-0.04164,0.03112,0.02228,0.03843,0.03483"
intraday_mean_5d_rank,low,50,16,0.019733537427833295,-0.04164239148559826,0.0645223951242061,3,0.03615928298629756,0.02247547718381264,0.03842893688796878,0.034834806185039646,"0.03616,0.06452,-0.00838,0.01331,0.02248,-0.00462,0.02832,-0.04164,0.03112,0.02228,0.03843,0.03483"
intraday_mean_5d,low,50,8,0.01966778569312654,-0.04089457554169512,0.05855524153872671,3,0.03733063253485867,0.023681132380460608,0.04020100730837524,0.03525778270531896,"0.03733,0.05856,-0.00971,0.01180,0.02368,-0.00641,0.03001,-0.04089,0.03831,0.01788,0.04020,0.03526"
intraday_mean_5d_rank,low,50,8,0.01966778569312654,-0.04089457554169512,0.05855524153872671,3,0.03733063253485867,0.023681132380460608,0.04020100730837524,0.03525778270531896,"0.03733,0.05856,-0.00971,0.01180,0.02368,-0.00641,0.03001,-0.04089,0.03831,0.01788,0.04020,0.03526"
intraday_mean_5d,low,80,32,0.019660855608571146,-0.04124777504409738,0.06373813499382454,3,0.035901320903693926,0.02283748503762642,0.037930824564934726,0.03490194437071571,"0.03590,0.06374,-0.00883,0.01340,0.02284,-0.00433,0.02823,-0.04125,0.03078,0.02263,0.03793,0.03490"
intraday_mean_5d_rank,low,80,32,0.019660855608571146,-0.04124777504409738,0.06373813499382454,3,0.035901320903693926,0.02283748503762642,0.037930824564934726,0.03490194437071571,"0.03590,0.06374,-0.00883,0.01340,0.02284,-0.00433,0.02823,-0.04125,0.03078,0.02263,0.03793,0.03490"
intraday_mean_5d,low,60,16,0.019603372525332702,-0.04248321389625319,0.06294016163190277,3,0.03671088251817953,0.02334719575574859,0.03872832142753568,0.035419825057634816,"0.03671,0.06294,-0.01098,0.01321,0.02335,-0.00472,0.02846,-0.04248,0.03309,0.02152,0.03873,0.03542"
intraday_mean_5d_rank,low,60,16,0.019603372525332702,-0.04248321389625319,0.06294016163190277,3,0.03671088251817953,0.02334719575574859,0.03872832142753568,0.035419825057634816,"0.03671,0.06294,-0.01098,0.01321,0.02335,-0.00472,0.02846,-0.04248,0.03309,0.02152,0.03873,0.03542"
intraday_mean_5d,low,40,8,0.019580676788834465,-0.04243787776097245,0.061279318340997854,3,0.03702440640787967,0.023411519043823388,0.03924892305475896,0.03533203490308667,"0.03702,0.06128,-0.01128,0.01270,0.02341,-0.00498,0.02882,-0.04244,0.03506,0.02079,0.03925,0.03533"
intraday_mean_5d_rank,low,40,8,0.019580676788834465,-0.04243787776097245,0.061279318340997854,3,0.03702440640787967,0.023411519043823388,0.03924892305475896,0.03533203490308667,"0.03702,0.06128,-0.01128,0.01270,0.02341,-0.00498,0.02882,-0.04244,0.03506,0.02079,0.03925,0.03533"
intraday_mean_5d,low,40,16,0.019553507988886838,-0.04080133391049581,0.06231528960813888,3,0.03561750274785986,0.02352910051453369,0.037297449999069913,0.03505868289560318,"0.03562,0.06232,-0.01001,0.01345,0.02353,-0.00377,0.02812,-0.04080,0.03079,0.02305,0.03730,0.03506"
intraday_mean_5d_rank,low,40,16,0.019553507988886838,-0.04080133391049581,0.06231528960813888,3,0.03561750274785986,0.02352910051453369,0.037297449999069913,0.03505868289560318,"0.03562,0.06232,-0.01001,0.01345,0.02353,-0.00377,0.02812,-0.04080,0.03079,0.02305,0.03730,0.03506"
intraday_mean_5d,low,80,16,0.019531886699966826,-0.041623801077388334,0.0588449641728353,3,0.037073750349494054,0.02323822120024429,0.0399072483233464,0.03555277246042418,"0.03707,0.05884,-0.01094,0.01225,0.02324,-0.00578,0.02909,-0.04162,0.03657,0.02020,0.03991,0.03555"
intraday_mean_5d_rank,low,80,16,0.019531886699966826,-0.041623801077388334,0.0588449641728353,3,0.037073750349494054,0.02323822120024429,0.0399072483233464,0.03555277246042418,"0.03707,0.05884,-0.01094,0.01225,0.02324,-0.00578,0.02909,-0.04162,0.03657,0.02020,0.03991,0.03555"
intraday_mean_5d,low,60,8,0.01942823819215079,-0.04035387957276039,0.055054081954643244,3,0.037611248676152446,0.022572239867190876,0.04027801806590409,0.035021050779906915,"0.03761,0.05505,-0.00772,0.01174,0.02257,-0.00727,0.03074,-0.04035,0.04055,0.01492,0.04028,0.03502"
intraday_mean_5d_rank,low,60,8,0.01942823819215079,-0.04035387957276039,0.055054081954643244,3,0.037611248676152446,0.022572239867190876,0.04027801806590409,0.035021050779906915,"0.03761,0.05505,-0.00772,0.01174,0.02257,-0.00727,0.03074,-0.04035,0.04055,0.01492,0.04028,0.03502"
intraday_mean_5d,low,40,32,0.019326169218844894,-0.03864802944699724,0.0581502005524958,3,0.03457128301184646,0.024543395996642993,0.037704926764183966,0.035029112732706785,"0.03457,0.05815,-0.01383,0.01359,0.02454,-0.00204,0.02724,-0.03865,0.03111,0.02450,0.03770,0.03503"
intraday_mean_5d_rank,low,40,32,0.019326169218844894,-0.03864802944699724,0.0581502005524958,3,0.03457128301184646,0.024543395996642993,0.037704926764183966,0.035029112732706785,"0.03457,0.05815,-0.01383,0.01359,0.02454,-0.00204,0.02724,-0.03865,0.03111,0.02450,0.03770,0.03503"
intraday_mean_5d,low,60,32,0.01929601883117953,-0.040278020098173384,0.060001554525928535,3,0.035231648293456104,0.024652361852239027,0.036022618791892135,0.03536292471227953,"0.03523,0.06000,-0.01167,0.01370,0.02465,-0.00333,0.02803,-0.04028,0.03033,0.02350,0.03602,0.03536"
intraday_mean_5d_rank,low,60,32,0.01929601883117953,-0.040278020098173384,0.060001554525928535,3,0.035231648293456104,0.024652361852239027,0.036022618791892135,0.03536292471227953,"0.03523,0.06000,-0.01167,0.01370,0.02465,-0.00333,0.02803,-0.04028,0.03033,0.02350,0.03602,0.03536"
intraday_mean_5d,low,30,32,0.0192765042901932,-0.03736041040017606,0.056473665341675555,3,0.03414667021258927,0.02397464617771341,0.03931059213602723,0.034408986441858164,"0.03415,0.05647,-0.01483,0.01344,0.02397,-0.00116,0.02642,-0.03736,0.03136,0.02512,0.03931,0.03441"
intraday_mean_5d_rank,low,30,32,0.0192765042901932,-0.03736041040017606,0.056473665341675555,3,0.03414667021258927,0.02397464617771341,0.03931059213602723,0.034408986441858164,"0.03415,0.05647,-0.01483,0.01344,0.02397,-0.00116,0.02642,-0.03736,0.03136,0.02512,0.03931,0.03441"
intraday_mean_5d,low,30,16,0.01925406513494404,-0.039586948394169805,0.05880618009139131,3,0.034898023890408116,0.024987769894322186,0.03619786205676383,0.03539846316557173,"0.03490,0.05881,-0.01293,0.01373,0.02499,-0.00275,0.02776,-0.03959,0.03054,0.02399,0.03620,0.03540"
intraday_mean_5d_rank,low,30,16,0.01925406513494404,-0.039586948394169805,0.05880618009139131,3,0.034898023890408116,0.024987769894322186,0.03619786205676383,0.03539846316557173,"0.03490,0.05881,-0.01293,0.01373,0.02499,-0.00275,0.02776,-0.03959,0.03054,0.02399,0.03620,0.03540"
intraday_mean_5d,low,50,32,0.019230763218712404,-0.039606568727712524,0.05871085702693321,3,0.034899789155004066,0.025014650170443114,0.03610860070613828,0.03538891989991455,"0.03490,0.05871,-0.01291,0.01375,0.02501,-0.00277,0.02777,-0.03961,0.03046,0.02396,0.03611,0.03539"
intraday_mean_5d_rank,low,50,32,0.019230763218712404,-0.039606568727712524,0.05871085702693321,3,0.034899789155004066,0.025014650170443114,0.03610860070613828,0.03538891989991455,"0.03490,0.05871,-0.01291,0.01375,0.02501,-0.00277,0.02777,-0.03961,0.03046,0.02396,0.03611,0.03539"
intraday_mean_5d,low,40,4,0.01896228785037508,-0.04029640720350855,0.05392570101441049,3,0.037840500206045076,0.019655627307287767,0.03851806225730699,0.03379384424834368,"0.03784,0.05393,-0.00544,0.01207,0.01966,-0.00764,0.03050,-0.04030,0.04282,0.01180,0.03852,0.03379"
intraday_mean_5d_rank,low,40,4,0.01896228785037508,-0.04029640720350855,0.05392570101441049,3,0.037840500206045076,0.019655627307287767,0.03851806225730699,0.03379384424834368,"0.03784,0.05393,-0.00544,0.01207,0.01966,-0.00764,0.03050,-0.04030,0.04282,0.01180,0.03852,0.03379"
intraday_mean_5d,low,80,8,0.01830652576763554,-0.03820237443960163,0.05031467719184657,3,0.03713012099977514,0.017287417980315356,0.036838272860668285,0.03336044177707935,"0.03713,0.05031,-0.00533,0.01237,0.01729,-0.00765,0.02991,-0.03820,0.04408,0.00957,0.03684,0.03336"
intraday_mean_5d_rank,low,80,8,0.01830652576763554,-0.03820237443960163,0.05031467719184657,3,0.03713012099977514,0.017287417980315356,0.036838272860668285,0.03336044177707935,"0.03713,0.05031,-0.00533,0.01237,0.01729,-0.00765,0.02991,-0.03820,0.04408,0.00957,0.03684,0.03336"
intraday_mean_5d,low,30,2,0.01806437303181641,-0.0391174508824801,0.05410002713482921,3,0.03762634376265041,0.016388583502054646,0.03678271793697212,0.030486081209250754,"0.03763,0.05410,-0.00522,0.01064,0.01639,-0.00834,0.02915,-0.03912,0.04640,0.00787,0.03678,0.03049"
intraday_mean_5d_rank,low,30,2,0.01806437303181641,-0.0391174508824801,0.05410002713482921,3,0.03762634376265041,0.016388583502054646,0.03678271793697212,0.030486081209250754,"0.03763,0.05410,-0.00522,0.01064,0.01639,-0.00834,0.02915,-0.03912,0.04640,0.00787,0.03678,0.03049"
intraday_mean_5d,low,50,4,0.01786081861449117,-0.037490343958864226,0.050942803056654884,3,0.036891405165282234,0.01606807558057284,0.0363277960447254,0.031579146740769615,"0.03689,0.05094,-0.00540,0.01141,0.01607,-0.00813,0.02894,-0.03749,0.04568,0.00750,0.03633,0.03158"
intraday_mean_5d_rank,low,50,4,0.01786081861449117,-0.037490343958864226,0.050942803056654884,3,0.036891405165282234,0.01606807558057284,0.0363277960447254,0.031579146740769615,"0.03689,0.05094,-0.00540,0.01141,0.01607,-0.00813,0.02894,-0.03749,0.04568,0.00750,0.03633,0.03158"
intraday_mean_5d,low,60,4,0.016965552865043376,-0.03434741228497524,0.04872697328867599,3,0.03529422316723149,0.013982732108553532,0.035282908807733084,0.029910441807476706,"0.03529,0.04873,-0.00477,0.01025,0.01398,-0.00907,0.02778,-0.03435,0.04681,0.00374,0.03528,0.02991"
intraday_mean_5d_rank,low,60,4,0.016965552865043376,-0.03434741228497524,0.04872697328867599,3,0.03529422316723149,0.013982732108553532,0.035282908807733084,0.029910441807476706,"0.03529,0.04873,-0.00477,0.01025,0.01398,-0.00907,0.02778,-0.03435,0.04681,0.00374,0.03528,0.02991"
intraday_mean_5d,low,40,2,0.01657649909905108,-0.034080885141140965,0.04973725479168534,3,0.0349025708109906,0.013008755871284486,0.03515078692805927,0.028885469619684023,"0.03490,0.04974,-0.00470,0.00926,0.01301,-0.01012,0.02713,-0.03408,0.04838,0.00136,0.03515,0.02889"
intraday_mean_5d_rank,low,40,2,0.01657649909905108,-0.034080885141140965,0.04973725479168534,3,0.0349025708109906,0.013008755871284486,0.03515078692805927,0.028885469619684023,"0.03490,0.04974,-0.00470,0.00926,0.01301,-0.01012,0.02713,-0.03408,0.04838,0.00136,0.03515,0.02889"
intraday_mean_5d,low,30,1,0.015993315898273894,-0.03429905471017547,0.05137614094133254,4,0.03509442977476593,0.01206297115321495,0.03478197625006704,0.027682253890738015,"0.03509,0.05138,-0.00479,0.00777,0.01206,-0.01202,0.02550,-0.03430,0.05030,-0.00154,0.03478,0.02768"
intraday_mean_5d_rank,low,30,1,0.015993315898273894,-0.03429905471017547,0.05137614094133254,4,0.03509442977476593,0.01206297115321495,0.03478197625006704,0.027682253890738015,"0.03509,0.05138,-0.00479,0.00777,0.01206,-0.01202,0.02550,-0.03430,0.05030,-0.00154,0.03478,0.02768"
intraday_mean_5d,low,50,2,0.015680024054569443,-0.02943284022426538,0.04829452984846881,4,0.032866794274577865,0.010942891393927134,0.03372445369458277,0.027645780448217916,"0.03287,0.04491,-0.00379,0.00877,0.01094,-0.01031,0.02614,-0.02943,0.04829,-0.00161,0.03372,0.02765"
intraday_mean_5d_rank,low,50,2,0.015680024054569443,-0.02943284022426538,0.04829452984846881,4,0.032866794274577865,0.010942891393927134,0.03372445369458277,0.027645780448217916,"0.03287,0.04491,-0.00379,0.00877,0.01094,-0.01031,0.02614,-0.02943,0.04829,-0.00161,0.03372,0.02765"
intraday_mean_5d,low,80,4,0.015586647161668599,-0.029142103823869378,0.0467505755068138,4,0.03292211006063696,0.011233018742462804,0.03316065667588886,0.027994596991794185,"0.03292,0.04358,-0.00410,0.00898,0.01123,-0.00969,0.02602,-0.02914,0.04675,-0.00066,0.03316,0.02799"
intraday_mean_5d_rank,low,80,4,0.015586647161668599,-0.029142103823869378,0.0467505755068138,4,0.03292211006063696,0.011233018742462804,0.03316065667588886,0.027994596991794185,"0.03292,0.04358,-0.00410,0.00898,0.01123,-0.00969,0.02602,-0.02914,0.04675,-0.00066,0.03316,0.02799"
intraday_mean_5d,low,40,1,0.015153990727437503,-0.027123816685433677,0.04956967252454654,4,0.031683596050121124,0.009284701720933587,0.033300550856115246,0.026887862038711963,"0.03168,0.04292,-0.00348,0.00857,0.00928,-0.01108,0.02577,-0.02712,0.04957,-0.00445,0.03330,0.02689"
intraday_mean_5d_rank,low,40,1,0.015153990727437503,-0.027123816685433677,0.04956967252454654,4,0.031683596050121124,0.009284701720933587,0.033300550856115246,0.026887862038711963,"0.03168,0.04292,-0.00348,0.00857,0.00928,-0.01108,0.02577,-0.02712,0.04957,-0.00445,0.03330,0.02689"
intraday_mean_5d,low,60,2,0.014837334498896834,-0.0259962072793136,0.047068006085683234,4,0.031413973481804525,0.009542784424950032,0.03215196824090781,0.02688372608211853,"0.03141,0.04062,-0.00355,0.00825,0.00954,-0.01007,0.02512,-0.02600,0.04707,-0.00339,0.03215,0.02688"
intraday_mean_5d_rank,low,60,2,0.014837334498896834,-0.0259962072793136,0.047068006085683234,4,0.031413973481804525,0.009542784424950032,0.03215196824090781,0.02688372608211853,"0.03141,0.04062,-0.00355,0.00825,0.00954,-0.01007,0.02512,-0.02600,0.04707,-0.00339,0.03215,0.02688"
intraday_mean_5d,low,50,1,0.014240477024545848,-0.022699945980248132,0.046766372866931416,4,0.029857625186897455,0.008312353000603612,0.031129633503216667,0.025980647597160303,"0.02986,0.03710,-0.00267,0.00792,0.00831,-0.01006,0.02448,-0.02270,0.04677,-0.00522,0.03113,0.02598"
intraday_mean_5d_rank,low,50,1,0.014240477024545848,-0.022699945980248132,0.046766372866931416,4,0.029857625186897455,0.008312353000603612,0.031129633503216667,0.025980647597160303,"0.02986,0.03710,-0.00267,0.00792,0.00831,-0.01006,0.02448,-0.02270,0.04677,-0.00522,0.03113,0.02598"
drawdown_20d,low,50,16,0.01361707489986644,-0.03195570130054984,0.12286203929816814,5,0.014809598272311741,-0.00805997014327129,0.007257724968191272,-0.0006212233347366036,"0.01481,-0.02935,0.12286,0.01230,-0.00806,-0.03196,0.03458,-0.00977,0.02369,0.02766,0.00726,-0.00062"
drawdown_20d_rank,low,50,16,0.01361707489986644,-0.03195570130054984,0.12286203929816814,5,0.014809598272311741,-0.00805997014327129,0.007257724968191272,-0.0006212233347366036,"0.01481,-0.02935,0.12286,0.01230,-0.00806,-0.03196,0.03458,-0.00977,0.02369,0.02766,0.00726,-0.00062"
drawdown_20d,low,30,8,0.013583384896767461,-0.03212693342519177,0.1229389459299253,5,0.014912466904778716,-0.007947527846104772,0.007367308370777679,-0.0007674391536439396,"0.01491,-0.02939,0.12294,0.01209,-0.00795,-0.03213,0.03457,-0.00992,0.02367,0.02760,0.00737,-0.00077"
drawdown_20d_rank,low,30,8,0.013583384896767461,-0.03212693342519177,0.1229389459299253,5,0.014912466904778716,-0.007947527846104772,0.007367308370777679,-0.0007674391536439396,"0.01491,-0.02939,0.12294,0.01209,-0.00795,-0.03213,0.03457,-0.00992,0.02367,0.02760,0.00737,-0.00077"
drawdown_20d,low,80,32,0.013505289988428391,-0.031993301006987634,0.12219333995394471,4,0.015040984023175028,-0.007698369927062593,0.007072041807007066,1.6353700335952626e-05,"0.01504,-0.02953,0.12219,0.01144,-0.00770,-0.03199,0.03474,-0.01030,0.02345,0.02764,0.00707,0.00002"
drawdown_20d_rank,low,80,32,0.013505289988428391,-0.031993301006987634,0.12219333995394471,4,0.015040984023175028,-0.007698369927062593,0.007072041807007066,1.6353700335952626e-05,"0.01504,-0.02953,0.12219,0.01144,-0.00770,-0.03199,0.03474,-0.01030,0.02345,0.02764,0.00707,0.00002"
drawdown_20d,low,60,16,0.013432451210749588,-0.03161123179301127,0.12135717611322036,5,0.014479226242980271,-0.008565704934893663,0.008411709897410328,-0.0032586308941302197,"0.01448,-0.02908,0.12136,0.01354,-0.00857,-0.03161,0.03470,-0.00907,0.02278,0.02751,0.00841,-0.00326"
drawdown_20d_rank,low,60,16,0.013432451210749588,-0.03161123179301127,0.12135717611322036,5,0.014479226242980271,-0.008565704934893663,0.008411709897410328,-0.0032586308941302197,"0.01448,-0.02908,0.12136,0.01354,-0.00857,-0.03161,0.03470,-0.00907,0.02278,0.02751,0.00841,-0.00326"
drawdown_20d,low,40,16,0.013288246172501463,-0.032106074468938636,0.12100793158084361,4,0.015411967579041681,-0.007157847874961619,0.0070547414285362505,0.0004685886613828086,"0.01541,-0.02980,0.12101,0.01019,-0.00716,-0.03211,0.03499,-0.01110,0.02295,0.02756,0.00705,0.00047"
drawdown_20d_rank,low,40,16,0.013288246172501463,-0.032106074468938636,0.12100793158084361,4,0.015411967579041681,-0.007157847874961619,0.0070547414285362505,0.0004685886613828086,"0.01541,-0.02980,0.12101,0.01019,-0.00716,-0.03211,0.03499,-0.01110,0.02295,0.02756,0.00705,0.00047"
intraday_mean_5d,low,80,2,0.013273297603952393,-0.02128593653544076,0.04380956586366483,4,0.029690152710182736,0.00773769054553759,0.02861293903434321,0.025537267600491076,"0.02969,0.03388,-0.00383,0.00760,0.00774,-0.00998,0.02298,-0.02129,0.04381,-0.00548,0.02861,0.02554"
intraday_mean_5d_rank,low,80,2,0.013273297603952393,-0.02128593653544076,0.04380956586366483,4,0.029690152710182736,0.00773769054553759,0.02861293903434321,0.025537267600491076,"0.02969,0.03388,-0.00383,0.00760,0.00774,-0.00998,0.02298,-0.02129,0.04381,-0.00548,0.02861,0.02554"
drawdown_20d,low,30,32,0.01323767691477458,-0.0322784266602338,0.1172877581959017,4,0.018220545722260232,-0.005350515472339539,0.008619023364046269,0.001509751403577106,"0.01822,-0.02985,0.11729,0.00818,-0.00535,-0.03228,0.03625,-0.01287,0.02217,0.02696,0.00862,0.00151"
drawdown_20d_rank,low,30,32,0.01323767691477458,-0.0322784266602338,0.1172877581959017,4,0.018220545722260232,-0.005350515472339539,0.008619023364046269,0.001509751403577106,"0.01822,-0.02985,0.11729,0.00818,-0.00535,-0.03228,0.03625,-0.01287,0.02217,0.02696,0.00862,0.00151"
drawdown_20d,low,40,8,0.013217230128535366,-0.03072307594228363,0.11828250657329559,5,0.014642724571499018,-0.008800207561837484,0.00907851225513654,-0.004142695878458835,"0.01464,-0.02875,0.11828,0.01284,-0.00880,-0.03072,0.03442,-0.00844,0.02246,0.02774,0.00908,-0.00414"
drawdown_20d_rank,low,40,8,0.013217230128535366,-0.03072307594228363,0.11828250657329559,5,0.014642724571499018,-0.008800207561837484,0.00907851225513654,-0.004142695878458835,"0.01464,-0.02875,0.11828,0.01284,-0.00880,-0.03072,0.03442,-0.00844,0.02246,0.02774,0.00908,-0.00414"
intraday_mean_5d,low,60,1,0.013193005623252436,-0.019921342857368213,0.04405546692229237,4,0.02907257305293359,0.007167438994454317,0.028938625449084616,0.025578225660424586,"0.02907,0.03266,-0.00354,0.00724,0.00717,-0.00954,0.02290,-0.01992,0.04406,-0.00630,0.02894,0.02558"
intraday_mean_5d_rank,low,60,1,0.013193005623252436,-0.019921342857368213,0.04405546692229237,4,0.02907257305293359,0.007167438994454317,0.028938625449084616,0.025578225660424586,"0.02907,0.03266,-0.00354,0.00724,0.00717,-0.00954,0.02290,-0.01992,0.04406,-0.00630,0.02894,0.02558"
drawdown_20d,low,80,16,0.013029927829581704,-0.029020592345936846,0.11327528684413624,5,0.014981214877503542,-0.009305650041890802,0.0094623960579427,-0.00393924227489275,"0.01498,-0.02810,0.11328,0.01189,-0.00931,-0.02902,0.03417,-0.00744,0.02229,0.02810,0.00946,-0.00394"
drawdown_20d_rank,low,80,16,0.013029927829581704,-0.029020592345936846,0.11327528684413624,5,0.014981214877503542,-0.009305650041890802,0.0094623960579427,-0.00393924227489275,"0.01498,-0.02810,0.11328,0.01189,-0.00931,-0.02902,0.03417,-0.00744,0.02229,0.02810,0.00946,-0.00394"
drawdown_20d,low,40,32,0.013020648362450662,-0.03211503652500369,0.11755340475289988,4,0.01707789205564382,-0.005748823926647252,0.00769509489000323,0.0015877289812672307,"0.01708,-0.03018,0.11755,0.00802,-0.00575,-0.03212,0.03594,-0.01276,0.02202,0.02716,0.00770,0.00159"
drawdown_20d_rank,low,40,32,0.013020648362450662,-0.03211503652500369,0.11755340475289988,4,0.01707789205564382,-0.005748823926647252,0.00769509489000323,0.0015877289812672307,"0.01708,-0.03018,0.11755,0.00802,-0.00575,-0.03212,0.03594,-0.01276,0.02202,0.02716,0.00770,0.00159"
drawdown_20d,low,60,32,0.012988438148783485,-0.031971571097349244,0.11904796973882936,4,0.015668376729032804,-0.006595612218028603,0.0068827865728455385,0.0010668774631233668,"0.01567,-0.03010,0.11905,0.00878,-0.00660,-0.03197,0.03531,-0.01193,0.02211,0.02759,0.00688,0.00107"
drawdown_20d_rank,low,60,32,0.012988438148783485,-0.031971571097349244,0.11904796973882936,4,0.015668376729032804,-0.006595612218028603,0.0068827865728455385,0.0010668774631233668,"0.01567,-0.03010,0.11905,0.00878,-0.00660,-0.03197,0.03531,-0.01193,0.02211,0.02759,0.00688,0.00107"
drawdown_20d,low,50,8,0.012896673342756909,-0.027734418092863936,0.10979401171589945,5,0.01527543879377395,-0.008837160324436748,0.009324704825955536,-0.004085754301604939,"0.01528,-0.02751,0.10979,0.01138,-0.00884,-0.02773,0.03337,-0.00681,0.02231,0.02829,0.00932,-0.00409"
drawdown_20d_rank,low,50,8,0.012896673342756909,-0.027734418092863936,0.10979401171589945,5,0.01527543879377395,-0.008837160324436748,0.009324704825955536,-0.004085754301604939,"0.01528,-0.02751,0.10979,0.01138,-0.00884,-0.02773,0.03337,-0.00681,0.02231,0.02829,0.00932,-0.00409"
drawdown_20d,low,30,16,0.012887314983158142,-0.031997207769378797,0.11792330567404974,4,0.01621630945707682,-0.006113719232360662,0.0070705266672442535,0.0014857609057839505,"0.01622,-0.03027,0.11792,0.00799,-0.00611,-0.03200,0.03564,-0.01254,0.02182,0.02742,0.00707,0.00149"
drawdown_20d_rank,low,30,16,0.012887314983158142,-0.031997207769378797,0.11792330567404974,4,0.01621630945707682,-0.006113719232360662,0.0070705266672442535,0.0014857609057839505,"0.01622,-0.03027,0.11792,0.00799,-0.00611,-0.03200,0.03564,-0.01254,0.02182,0.02742,0.00707,0.00149"
drawdown_20d,low,50,32,0.01288655558320711,-0.03197871201308031,0.11790783697000118,4,0.016187626143491812,-0.00613073528141489,0.007058457463378156,0.0014598211191196447,"0.01619,-0.03025,0.11791,0.00801,-0.00613,-0.03198,0.03562,-0.01250,0.02180,0.02745,0.00706,0.00146"
drawdown_20d_rank,low,50,32,0.01288655558320711,-0.03197871201308031,0.11790783697000118,4,0.016187626143491812,-0.00613073528141489,0.007058457463378156,0.0014598211191196447,"0.01619,-0.03025,0.11791,0.00801,-0.00613,-0.03198,0.03562,-0.01250,0.02180,0.02745,0.00706,0.00146"
drawdown_20d,low,30,4,0.012875076416597775,-0.028253499246838856,0.11116867748075426,5,0.015248441170096404,-0.00847367843199254,0.009324363696229172,-0.004293715696523079,"0.01525,-0.02783,0.11117,0.01084,-0.00847,-0.02825,0.03316,-0.00720,0.02245,0.02837,0.00932,-0.00429"
drawdown_20d_rank,low,30,4,0.012875076416597775,-0.028253499246838856,0.11116867748075426,5,0.015248441170096404,-0.00847367843199254,0.009324363696229172,-0.004293715696523079,"0.01525,-0.02783,0.11117,0.01084,-0.00847,-0.02825,0.03316,-0.00720,0.02245,0.02837,0.00932,-0.00429"
drawdown_20d,low,60,8,0.012656245420502947,-0.026144548055233967,0.10204456909352225,5,0.015851014057798415,-0.008303340292406064,0.008350471176468888,-0.0024661163306550563,"0.01585,-0.02614,0.10204,0.01183,-0.00830,-0.02549,0.03230,-0.00503,0.02084,0.02809,0.00835,-0.00247"
drawdown_20d_rank,low,60,8,0.012656245420502947,-0.026144548055233967,0.10204456909352225,5,0.015851014057798415,-0.008303340292406064,0.008350471176468888,-0.0024661163306550563,"0.01585,-0.02614,0.10204,0.01183,-0.00830,-0.02549,0.03230,-0.00503,0.02084,0.02809,0.00835,-0.00247"
drawdown_20d,low,40,4,0.012499556478638428,-0.02538119503148743,0.09663202037199903,5,0.01621674657592064,-0.006791811968893429,0.008103362181080364,-0.0015211960156738188,"0.01622,-0.02538,0.09663,0.01233,-0.00679,-0.02421,0.03128,-0.00395,0.01952,0.02777,0.00810,-0.00152"
drawdown_20d_rank,low,40,4,0.012499556478638428,-0.02538119503148743,0.09663202037199903,5,0.01621674657592064,-0.006791811968893429,0.008103362181080364,-0.0015211960156738188,"0.01622,-0.02538,0.09663,0.01233,-0.00679,-0.02421,0.03128,-0.00395,0.01952,0.02777,0.00810,-0.00152"
drawdown_20d,low,80,8,0.012254780028740165,-0.02336599266682604,0.08717167879515902,5,0.017023731949626388,-0.005799395296346894,0.007642744248378564,-0.0003848747825019455,"0.01702,-0.02337,0.08717,0.01390,-0.00580,-0.02189,0.03076,-0.00218,0.01819,0.02599,0.00764,-0.00038"
drawdown_20d_rank,low,80,8,0.012254780028740165,-0.02336599266682604,0.08717167879515902,5,0.017023731949626388,-0.005799395296346894,0.007642744248378564,-0.0003848747825019455,"0.01702,-0.02337,0.08717,0.01390,-0.00580,-0.02189,0.03076,-0.00218,0.01819,0.02599,0.00764,-0.00038"
ret_5d,low,80,32,0.012232761711341486,-0.05053171099260431,0.048361983476819484,4,0.01683342538967495,-0.02471224543603264,0.048361983476819484,0.03537088712758066,"0.01683,0.02062,0.02704,0.02876,-0.02471,-0.00700,0.02619,-0.05053,0.03521,-0.00936,0.04836,0.03537"
