model,mean,sum,median,min,max,count,negative_windows
baseline_guard_adaptive,0.03454810795833051,0.4145772954999661,0.025754915881509036,-0.005390433295039097,0.1230790020582584,12,1
weekly_consensus,0.026057974983925716,0.3126956998071086,0.010434554930800992,-0.014941265581802587,0.1230790020582584,12,2
baseline_xgb,0.005268819663755885,0.06322583596507063,0.0026383652462463906,-0.012210844278891388,0.029159633087915394,12,5
