model,mean,sum,median,min,max,count,negative_windows
meta_portfolio_ensemble,0.040055,0.48066,0.040764999999999996,-0.01653,0.10308999999999999,12,2
weekly_consensus,0.039571666666666665,0.47485999999999995,0.042124999999999996,-0.017410000000000002,0.09458,12,2
weekly_alpha_auto,0.0351725,0.42207,0.03559,-0.02316,0.09179,12,3
