set,current_votes,top_k,power,mean_excess,min_excess,max_excess,neg_windows,mean_portfolio_return,avg_candidates,avg_names,vals
broad,5,45,128,0.08712260847604547,0.04341198467413737,0.2019144054640033,0,0.09130725399304436,15.0,38.75,"0.04341,0.06624,0.20191,0.06362,0.04371,0.07430,0.07513,0.08583,0.10225,0.09856,0.08605,0.10445"
broad_plus_open,5,45,128,0.08712260847604547,0.04341198467413737,0.2019144054640033,0,0.09130725399304436,15.0,38.75,"0.04341,0.06624,0.20191,0.06362,0.04371,0.07430,0.07513,0.08583,0.10225,0.09856,0.08605,0.10445"
broad_plus_lstm,5,32,96,0.08711175062790544,0.043520107703513944,0.201909756842808,0,0.09129639614490431,15.833333333333334,32.0,"0.04352,0.06620,0.20191,0.06384,0.04367,0.07430,0.07519,0.08568,0.10208,0.09863,0.08590,0.10440"
broad,5,35,96,0.0871076244981122,0.04344496181757747,0.20191405839844132,0,0.09129227001511109,15.0,32.916666666666664,"0.04344,0.06623,0.20191,0.06369,0.04370,0.07431,0.07515,0.08574,0.10215,0.09859,0.08596,0.10442"
broad_plus_open,5,35,96,0.0871076244981122,0.04344496181757747,0.20191405839844132,0,0.09129227001511109,15.0,32.916666666666664,"0.04344,0.06623,0.20191,0.06369,0.04370,0.07431,0.07515,0.08574,0.10215,0.09859,0.08596,0.10442"
broad_plus_lstm,5,40,128,0.08710588454600275,0.04351168074871169,0.20191001326872848,0,0.09129053006300164,15.833333333333334,40.0,"0.04351,0.06621,0.20191,0.06382,0.04368,0.07430,0.07518,0.08567,0.10207,0.09863,0.08589,0.10440"
broad,5,50,128,0.08708762537125327,0.04331407686099107,0.2019124221714892,0,0.09127227088825214,15.0,41.416666666666664,"0.04331,0.06627,0.20191,0.06338,0.04375,0.07430,0.07507,0.08583,0.10225,0.09848,0.08605,0.10445"
broad_plus_open,5,50,128,0.08708762537125327,0.04331407686099107,0.2019124221714892,0,0.09127227088825214,15.0,41.416666666666664,"0.04331,0.06627,0.20191,0.06338,0.04375,0.07430,0.07507,0.08583,0.10225,0.09848,0.08605,0.10445"
broad,5,28,80,0.08708019187356865,0.04346959613418828,0.20191323087726634,0,0.09126483739056752,15.0,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07435,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad,5,30,80,0.08708019187356865,0.04346959613418828,0.20191323087726634,0,0.09126483739056752,15.0,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07435,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad_plus_open,5,28,80,0.08708019187356865,0.04346959613418828,0.20191323087726634,0,0.09126483739056752,15.0,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07435,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad_plus_open,5,30,80,0.08708019187356865,0.04346959613418828,0.20191323087726634,0,0.09126483739056752,15.0,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07435,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad_plus_lstm,5,28,80,0.08707672247126536,0.04346959613418828,0.20191323087726634,0,0.09126136798826424,15.833333333333334,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07431,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad_plus_lstm,5,30,80,0.08707672247126536,0.04346959613418828,0.20191323087726634,0,0.09126136798826424,15.833333333333334,30.0,"0.04347,0.06622,0.20191,0.06374,0.04369,0.07431,0.07516,0.08560,0.10200,0.09860,0.08582,0.10439"
broad,5,32,80,0.0870603747680278,0.04340087645132003,0.20191549664507452,0,0.09124502028502669,15.0,31.166666666666668,"0.04340,0.06624,0.20192,0.06360,0.04371,0.07435,0.07513,0.08560,0.10200,0.09856,0.08582,0.10439"
broad_plus_open,5,32,80,0.0870603747680278,0.04340087645132003,0.20191549664507452,0,0.09124502028502669,15.0,31.166666666666668,"0.04340,0.06624,0.20192,0.06360,0.04371,0.07435,0.07513,0.08560,0.10200,0.09856,0.08582,0.10439"
broad,5,40,96,0.08706023785187587,0.04328337008218686,0.20191155320382645,0,0.09124488336887475,15.0,35.833333333333336,"0.04328,0.06628,0.20191,0.06338,0.04375,0.07431,0.07506,0.08574,0.10215,0.09848,0.08596,0.10442"
broad_plus_open,5,40,96,0.08706023785187587,0.04328337008218686,0.20191155320382645,0,0.09124488336887475,15.0,35.833333333333336,"0.04328,0.06628,0.20191,0.06338,0.04375,0.07431,0.07506,0.08574,0.10215,0.09848,0.08596,0.10442"
broad_plus_lstm,5,35,96,0.08705971215935444,0.04344496181757747,0.20191405839844132,0,0.09124435767635335,15.833333333333334,35.0,"0.04344,0.06623,0.20191,0.06369,0.04370,0.07431,0.07515,0.08557,0.10196,0.09859,0.08579,0.10438"
broad_plus_lstm,5,45,128,0.08703688157475004,0.04341198467413737,0.2019144054640033,0,0.09122152709174892,15.833333333333334,45.0,"0.04341,0.06624,0.20191,0.06362,0.04371,0.07432,0.07513,0.08552,0.10191,0.09856,0.08573,0.10437"
broad_plus_lstm,5,32,80,0.087029299229706,0.04340087645132003,0.20191549664507452,0,0.0912139447467049,15.833333333333334,32.0,"0.04340,0.06624,0.20192,0.06360,0.04371,0.07432,0.07513,0.08550,0.10190,0.09856,0.08572,0.10436"
broad,5,35,80,0.08702478396141182,0.0432800377182714,0.2019121421478688,0,0.0912094294784107,15.0,32.916666666666664,"0.04328,0.06628,0.20191,0.06337,0.04375,0.07435,0.07506,0.08560,0.10200,0.09847,0.08582,0.10439"
broad_plus_open,5,35,80,0.08702478396141182,0.0432800377182714,0.2019121421478688,0,0.0912094294784107,15.0,32.916666666666664,"0.04328,0.06628,0.20191,0.06337,0.04375,0.07435,0.07506,0.08560,0.10200,0.09847,0.08582,0.10439"
broad,5,45,96,0.08700133862737199,0.043090185382991024,0.20188545946516775,0,0.09118598414437086,15.0,38.75,"0.04309,0.06634,0.20189,0.06301,0.04381,0.07431,0.07496,0.08574,0.10215,0.09834,0.08596,0.10442"
broad_plus_open,5,45,96,0.08700133862737199,0.043090185382991024,0.20188545946516775,0,0.09118598414437086,15.0,38.75,"0.04309,0.06634,0.20189,0.06301,0.04381,0.07431,0.07496,0.08574,0.10215,0.09834,0.08596,0.10442"
broad,5,40,80,0.08695294636956341,0.043045396799343286,0.2018773488654595,0,0.09113759188656229,15.0,35.833333333333336,"0.04305,0.06635,0.20188,0.06293,0.04383,0.07435,0.07493,0.08560,0.10200,0.09831,0.08582,0.10439"
broad_plus_open,5,40,80,0.08695294636956341,0.043045396799343286,0.2018773488654595,0,0.09113759188656229,15.0,35.833333333333336,"0.04305,0.06635,0.20188,0.06293,0.04383,0.07435,0.07493,0.08560,0.10200,0.09831,0.08582,0.10439"
broad_plus_lstm,5,50,128,0.08695211530110804,0.04331407686099107,0.2019124221714892,0,0.09113676081810694,15.833333333333334,49.75,"0.04331,0.06627,0.20191,0.06338,0.04375,0.07434,0.07506,0.08533,0.10172,0.09848,0.08554,0.10432"
broad,5,28,64,0.08694968849054309,0.04327503392057804,0.20191306768390216,0,0.09113433400754196,15.0,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07443,0.07506,0.08531,0.10171,0.09847,0.08552,0.10432"
broad,5,30,64,0.08694968849054309,0.04327503392057804,0.20191306768390216,0,0.09113433400754196,15.0,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07443,0.07506,0.08531,0.10171,0.09847,0.08552,0.10432"
broad_plus_open,5,28,64,0.08694968849054309,0.04327503392057804,0.20191306768390216,0,0.09113433400754196,15.0,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07443,0.07506,0.08531,0.10171,0.09847,0.08552,0.10432"
broad_plus_open,5,30,64,0.08694968849054309,0.04327503392057804,0.20191306768390216,0,0.09113433400754196,15.0,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07443,0.07506,0.08531,0.10171,0.09847,0.08552,0.10432"
broad_plus_lstm,5,40,96,0.08694760908671995,0.04328337008218686,0.20191155320382645,0,0.09113225460371882,15.833333333333334,40.0,"0.04328,0.06628,0.20191,0.06338,0.04375,0.07434,0.07506,0.08532,0.10171,0.09848,0.08553,0.10432"
broad_plus_lstm,5,35,80,0.0869453408039293,0.0432800377182714,0.2019121421478688,0,0.09112998632092817,15.833333333333334,35.0,"0.04328,0.06628,0.20191,0.06337,0.04375,0.07434,0.07506,0.08532,0.10171,0.09847,0.08553,0.10432"
broad_plus_lstm,5,28,64,0.08694192271117314,0.04327503392057804,0.20191306768390216,0,0.09112656822817201,15.833333333333334,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07434,0.07506,0.08531,0.10170,0.09847,0.08552,0.10432"
broad_plus_lstm,5,30,64,0.08694192271117314,0.04327503392057804,0.20191306768390216,0,0.09112656822817201,15.833333333333334,30.0,"0.04328,0.06628,0.20191,0.06336,0.04375,0.07434,0.07506,0.08531,0.10170,0.09847,0.08552,0.10432"
broad,5,50,96,0.08693820464754369,0.04292246109536858,0.20184116711209177,0,0.09112285016454257,15.0,41.416666666666664,"0.04292,0.06638,0.20184,0.06263,0.04389,0.07431,0.07483,0.08574,0.10215,0.09818,0.08596,0.10442"
broad_plus_open,5,50,96,0.08693820464754369,0.04292246109536858,0.20184116711209177,0,0.09112285016454257,15.0,41.416666666666664,"0.04292,0.06638,0.20184,0.06263,0.04389,0.07431,0.07483,0.08574,0.10215,0.09818,0.08596,0.10442"
broad,5,32,64,0.08691538543391551,0.04316141672337429,0.2019012203892314,0,0.0911000309509144,15.0,31.166666666666668,"0.04316,0.06632,0.20190,0.06314,0.04379,0.07443,0.07500,0.08531,0.10171,0.09839,0.08552,0.10432"
broad_plus_open,5,32,64,0.08691538543391551,0.04316141672337429,0.2019012203892314,0,0.0911000309509144,15.0,31.166666666666668,"0.04316,0.06632,0.20190,0.06314,0.04379,0.07443,0.07500,0.08531,0.10171,0.09839,0.08552,0.10432"
broad,5,45,80,0.08687019311833181,0.04278926801667578,0.20179369672428665,0,0.09105483863533069,15.0,38.75,"0.04279,0.06641,0.20179,0.06247,0.04392,0.07435,0.07477,0.08560,0.10200,0.09812,0.08582,0.10439"
broad_plus_open,5,45,80,0.08687019311833181,0.04278926801667578,0.20179369672428665,0,0.09105483863533069,15.0,38.75,"0.04279,0.06641,0.20179,0.06247,0.04392,0.07435,0.07477,0.08560,0.10200,0.09812,0.08582,0.10439"
broad_plus_lstm,5,32,64,0.08686240706919544,0.04316141672337429,0.2019012203892314,0,0.09104705258619433,15.833333333333334,32.0,"0.04316,0.06632,0.20190,0.06314,0.04379,0.07437,0.07499,0.08514,0.10153,0.09839,0.08534,0.10428"
broad,5,35,64,0.08685790090077651,0.042977125462639355,0.20186278167587585,0,0.09104254641777541,15.0,32.916666666666664,"0.04298,0.06637,0.20186,0.06281,0.04385,0.07443,0.07489,0.08531,0.10171,0.09826,0.08552,0.10432"
broad_plus_open,5,35,64,0.08685790090077651,0.042977125462639355,0.20186278167587585,0,0.09104254641777541,15.0,32.916666666666664,"0.04298,0.06637,0.20186,0.06281,0.04385,0.07443,0.07489,0.08531,0.10171,0.09826,0.08552,0.10432"
broad_plus_lstm,5,45,96,0.08681199827351305,0.043090185382991024,0.20188545946516775,0,0.09099664379051194,15.833333333333334,45.0,"0.04309,0.06634,0.20189,0.06301,0.04381,0.07438,0.07495,0.08503,0.10142,0.09834,0.08523,0.10425"
broad,5,50,80,0.08678732752188902,0.04258031144064211,0.20168780866144376,0,0.09097197303888789,15.0,41.416666666666664,"0.04258,0.06644,0.20169,0.06204,0.04403,0.07435,0.07459,0.08560,0.10200,0.09791,0.08582,0.10439"
broad_plus_open,5,50,80,0.08678732752188902,0.04258031144064211,0.20168780866144376,0,0.09097197303888789,15.0,41.416666666666664,"0.04258,0.06644,0.20169,0.06204,0.04403,0.07435,0.07459,0.08560,0.10200,0.09791,0.08582,0.10439"
broad_plus_lstm,5,40,80,0.08678042370537793,0.043045396799343286,0.2018773488654595,0,0.09096506922237683,15.833333333333334,40.0,"0.04305,0.06635,0.20188,0.06293,0.04383,0.07439,0.07492,0.08496,0.10136,0.09831,0.08516,0.10424"
broad,5,40,64,0.08675113329495808,0.04265346392374769,0.20173370828658463,0,0.09093577881195695,15.0,35.833333333333336,"0.04265,0.06643,0.20173,0.06224,0.04398,0.07443,0.07468,0.08531,0.10171,0.09801,0.08552,0.10432"
broad_plus_open,5,40,64,0.08675113329495808,0.04265346392374769,0.20173370828658463,0,0.09093577881195695,15.0,35.833333333333336,"0.04265,0.06643,0.20173,0.06224,0.04398,0.07443,0.07468,0.08531,0.10171,0.09801,0.08552,0.10432"
broad_plus_lstm,5,35,64,0.08673214129347301,0.042977125462639355,0.20186278167587585,0,0.09091678681047188,15.833333333333334,35.0,"0.04298,0.06637,0.20186,0.06281,0.04385,0.07440,0.07488,0.08486,0.10126,0.09826,0.08505,0.10421"
broad,5,28,48,0.08666777495609697,0.0428614016888499,0.20183187651122309,0,0.09085242047309587,15.0,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07459,0.07482,0.08469,0.10113,0.09817,0.08486,0.10417"
broad,5,30,48,0.08666777495609697,0.0428614016888499,0.20183187651122309,0,0.09085242047309587,15.0,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07459,0.07482,0.08469,0.10113,0.09817,0.08486,0.10417"
broad_plus_open,5,28,48,0.08666777495609697,0.0428614016888499,0.20183187651122309,0,0.09085242047309587,15.0,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07459,0.07482,0.08469,0.10113,0.09817,0.08486,0.10417"
broad_plus_open,5,30,48,0.08666777495609697,0.0428614016888499,0.20183187651122309,0,0.09085242047309587,15.0,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07459,0.07482,0.08469,0.10113,0.09817,0.08486,0.10417"
broad_plus_lstm,5,50,96,0.08666607908480255,0.04292246109536858,0.20184116711209177,0,0.09085072460180144,15.833333333333334,49.75,"0.04292,0.06638,0.20184,0.06263,0.04389,0.07443,0.07482,0.08471,0.10112,0.09818,0.08489,0.10418"
broad_plus_lstm,5,28,48,0.08664987905558262,0.0428614016888499,0.20183187651122309,0,0.09083452457258151,15.833333333333334,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07443,0.07481,0.08468,0.10109,0.09817,0.08486,0.10417"
broad_plus_lstm,5,30,48,0.08664987905558262,0.0428614016888499,0.20183187651122309,0,0.09083452457258151,15.833333333333334,30.0,"0.04286,0.06639,0.20183,0.06260,0.04389,0.07443,0.07481,0.08468,0.10109,0.09817,0.08486,0.10417"
broad,5,45,64,0.08663721718822881,0.04233131336906297,0.20152162329805556,0,0.0908218627052277,15.0,38.75,"0.04233,0.06648,0.20152,0.06172,0.04411,0.07443,0.07444,0.08531,0.10171,0.09775,0.08552,0.10432"
broad_plus_open,5,45,64,0.08663721718822881,0.04233131336906297,0.20152162329805556,0,0.0908218627052277,15.0,38.75,"0.04233,0.06648,0.20152,0.06172,0.04411,0.07443,0.07444,0.08531,0.10171,0.09775,0.08552,0.10432"
broad,5,32,48,0.08661032278479545,0.042688300103125146,0.20175923979748622,0,0.09079496830179434,15.0,31.166666666666668,"0.04269,0.06643,0.20176,0.06230,0.04396,0.07459,0.07471,0.08469,0.10113,0.09804,0.08486,0.10417"
broad_plus_open,5,32,48,0.08661032278479545,0.042688300103125146,0.20175923979748622,0,0.09079496830179434,15.0,31.166666666666668,"0.04269,0.06643,0.20176,0.06230,0.04396,0.07459,0.07471,0.08469,0.10113,0.09804,0.08486,0.10417"
broad_plus_lstm,5,45,80,0.08659736812204834,0.04278926801667578,0.20179369672428665,0,0.09078201363904724,15.833333333333334,45.0,"0.04279,0.06641,0.20179,0.06247,0.04392,0.07445,0.07476,0.08457,0.10099,0.09812,0.08474,0.10415"
broad,5,50,64,0.08653131751544602,0.042084429083174224,0.20129920154928482,0,0.09071596303244489,15.0,41.416666666666664,"0.04208,0.06650,0.20130,0.06127,0.04426,0.07443,0.07419,0.08531,0.10171,0.09750,0.08552,0.10432"
broad_plus_open,5,50,64,0.08653131751544602,0.042084429083174224,0.20129920154928482,0,0.09071596303244489,15.0,41.416666666666664,"0.04208,0.06650,0.20130,0.06127,0.04426,0.07443,0.07419,0.08531,0.10171,0.09750,0.08552,0.10432"
broad_plus_lstm,5,32,48,0.0865250941968434,0.042688300103125146,0.20175923979748622,0,0.09070973971384229,15.833333333333334,32.0,"0.04269,0.06643,0.20176,0.06230,0.04396,0.07447,0.07470,0.08442,0.10085,0.09804,0.08458,0.10411"
broad,5,35,48,0.08652034557389521,0.04242966333990317,0.20160569828124045,0,0.0907049910908941,15.0,32.916666666666664,"0.04243,0.06647,0.20161,0.06187,0.04407,0.07459,0.07452,0.08469,0.10113,0.09784,0.08486,0.10417"
broad_plus_open,5,35,48,0.08652034557389521,0.04242966333990317,0.20160569828124045,0,0.0907049910908941,15.0,32.916666666666664,"0.04243,0.06647,0.20161,0.06187,0.04407,0.07459,0.07452,0.08469,0.10113,0.09784,0.08486,0.10417"
broad_plus_lstm,5,40,64,0.08649928657551377,0.04265346392374769,0.20173370828658463,0,0.09068393209251267,15.833333333333334,40.0,"0.04265,0.06643,0.20173,0.06224,0.04398,0.07448,0.07467,0.08437,0.10081,0.09801,0.08452,0.10410"
broad_plus_lstm,5,50,80,0.08641380357582944,0.04258031144064211,0.20168780866144376,0,0.09059844909282833,15.833333333333334,49.75,"0.04258,0.06644,0.20169,0.06204,0.04403,0.07451,0.07458,0.08418,0.10064,0.09791,0.08431,0.10405"
broad,4,45,128,0.0864094634560532,0.037814140460921145,0.1966196418937736,0,0.09059410897305208,14.0,38.75,"0.03781,0.06927,0.19662,0.06404,0.04371,0.07430,0.07513,0.08583,0.10225,0.09746,0.08605,0.10445"
broad_plus_open,4,45,128,0.0864094634560532,0.037814140460921145,0.1966196418937736,0,0.09059410897305208,14.0,38.75,"0.03781,0.06927,0.19662,0.06404,0.04371,0.07430,0.07513,0.08583,0.10225,0.09746,0.08605,0.10445"
broad,4,50,128,0.08640906951639989,0.03790116244970558,0.19666360178319278,0,0.09059371503339876,14.0,41.416666666666664,"0.03790,0.06922,0.19666,0.06402,0.04375,0.07430,0.07507,0.08583,0.10225,0.09741,0.08605,0.10445"
broad_plus_open,4,50,128,0.08640906951639989,0.03790116244970558,0.19666360178319278,0,0.09059371503339876,14.0,41.416666666666664,"0.03790,0.06922,0.19666,0.06402,0.04375,0.07430,0.07507,0.08583,0.10225,0.09741,0.08605,0.10445"
broad,4,40,128,0.08640763826143487,0.037723806074312485,0.19656726415363512,0,0.09059228377843374,14.0,35.833333333333336,"0.03772,0.06931,0.19657,0.06405,0.04368,0.07430,0.07518,0.08583,0.10225,0.09750,0.08605,0.10445"
broad_plus_open,4,40,128,0.08640763826143487,0.037723806074312485,0.19656726415363512,0,0.09059228377843374,14.0,35.833333333333336,"0.03772,0.06931,0.19657,0.06405,0.04368,0.07430,0.07518,0.08583,0.10225,0.09750,0.08605,0.10445"
broad,4,35,128,0.0864067023720884,0.037660609532724015,0.19652666054522044,0,0.09059134788908729,14.0,32.916666666666664,"0.03766,0.06934,0.19653,0.06406,0.04366,0.07430,0.07522,0.08583,0.10225,0.09754,0.08605,0.10445"
broad_plus_open,4,35,128,0.0864067023720884,0.037660609532724015,0.19652666054522044,0,0.09059134788908729,14.0,32.916666666666664,"0.03766,0.06934,0.19653,0.06406,0.04366,0.07430,0.07522,0.08583,0.10225,0.09754,0.08605,0.10445"
broad_plus_lstm,4,28,128,0.08640656495473947,0.03762471749947657,0.19650958057773293,0,0.09059121047173835,14.833333333333334,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad_plus_lstm,4,30,128,0.08640656495473947,0.03762471749947657,0.19650958057773293,0,0.09059121047173835,14.833333333333334,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad,4,28,128,0.08640634693310978,0.03762471749947657,0.19650958057773293,0,0.09059099245010865,14.0,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad,4,30,128,0.08640634693310978,0.03762471749947657,0.19650958057773293,0,0.09059099245010865,14.0,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad_plus_open,4,28,128,0.08640634693310978,0.03762471749947657,0.19650958057773293,0,0.09059099245010865,14.0,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad_plus_open,4,30,128,0.08640634693310978,0.03762471749947657,0.19650958057773293,0,0.09059099245010865,14.0,30.0,"0.03762,0.06936,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09756,0.08605,0.10445"
broad,4,32,128,0.08640617303794747,0.0376350528215182,0.1965082112767863,0,0.09059081855494637,14.0,31.166666666666668,"0.03764,0.06935,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09755,0.08605,0.10445"
broad_plus_open,4,32,128,0.08640617303794747,0.0376350528215182,0.1965082112767863,0,0.09059081855494637,14.0,31.166666666666668,"0.03764,0.06935,0.19651,0.06407,0.04365,0.07430,0.07523,0.08583,0.10225,0.09755,0.08605,0.10445"
broad_plus_lstm,4,32,128,0.08640097187606093,0.0376350528215182,0.1965082112767863,0,0.09058561739305981,14.833333333333334,32.0,"0.03764,0.06935,0.19651,0.06407,0.04365,0.07429,0.07523,0.08582,0.10223,0.09755,0.08603,0.10444"
broad_plus_lstm,4,35,128,0.08638998500773498,0.037660609532724015,0.19652666054522044,0,0.09057463052473386,14.833333333333334,35.0,"0.03766,0.06934,0.19653,0.06406,0.04366,0.07429,0.07522,0.08577,0.10219,0.09754,0.08599,0.10443"
broad,4,40,96,0.08638646879149414,0.03792837238757214,0.1966770603195067,0,0.09057111430849302,14.0,35.833333333333336,"0.03793,0.06921,0.19668,0.06402,0.04375,0.07431,0.07506,0.08574,0.10215,0.09740,0.08596,0.10442"
