model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
weekly_alpha_overlay,2026-01-09,2026-01-12,2026-01-16,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260109.csv,ok,,0.012,0.021840000000000002,-0.00985,35
weekly_alpha_overlay,2026-01-16,2026-01-19,2026-01-23,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260116.csv,ok,,0.08654999999999999,0.04341999999999999,0.043129999999999995,35
weekly_alpha_overlay,2026-01-23,2026-01-26,2026-01-30,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260123.csv,ok,,-0.04535,-0.02557,-0.01978,35
weekly_alpha_overlay,2026-01-30,2026-02-02,2026-02-06,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260130.csv,ok,,0.00183,-0.026770000000000002,0.0286,35
weekly_alpha_overlay,2026-02-06,2026-02-09,2026-02-13,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260206.csv,ok,,0.07844000000000001,0.018799999999999997,0.05963,35
weekly_alpha_overlay,2026-02-27,2026-03-02,2026-03-06,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260227.csv,ok,,-0.03947,-0.03443,-0.00504,35
weekly_alpha_overlay,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260306.csv,ok,,0.11662,-0.014419999999999999,0.13104,35
weekly_alpha_overlay,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260313.csv,ok,,-0.03893,-0.05822,0.019299999999999998,35
weekly_alpha_overlay,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260320.csv,ok,,-0.00182,-0.0028899999999999998,0.00107,35
weekly_alpha_overlay,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260327.csv,ok,,-0.03834,-0.02619,-0.01214,35
weekly_alpha_overlay,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260410.csv,ok,,0.05913,0.03072,0.02841,35
weekly_alpha_overlay,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/full_week/stage2_weekly_alpha_overlay_12w_20260510/weekly_alpha_overlay_20260417.csv,ok,,0.02497,0.0040999999999999995,0.020870000000000003,35
