model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
hybrid_gate_factor_ic_dampen,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_factor_ic_dampen_20260320.csv,ok,,0.004731545044360078,-0.002889548078185755,0.0076210931225458335,30
hybrid_gate_factor_ic_dampen,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_factor_ic_dampen_20260327.csv,ok,,-0.03403433000369509,-0.02619360438502094,-0.007840725618674146,30
hybrid_gate_adaptive_cap,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_adaptive_cap_20260320.csv,ok,,0.004731545044360078,-0.002889548078185755,0.0076210931225458335,30
hybrid_gate_no_secondary,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_no_secondary_20260320.csv,ok,,0.004731545044360078,-0.002889548078185755,0.0076210931225458335,30
hybrid_gate_adaptive_cap,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_adaptive_cap_20260327.csv,ok,,-0.03403433000369509,-0.02619360438502094,-0.007840725618674146,30
hybrid_gate_no_secondary,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_no_secondary_20260327.csv,ok,,-0.03403433000369509,-0.02619360438502094,-0.007840725618674146,30
hybrid_gate_factor_ic_dampen,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_factor_ic_dampen_20260410.csv,ok,,0.043856207811107745,0.03072126825663024,0.013134939554477504,30
hybrid_gate_adaptive_cap,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_adaptive_cap_20260410.csv,ok,,0.043856207811107745,0.03072126825663024,0.013134939554477504,30
hybrid_gate_no_secondary,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_no_secondary_20260410.csv,ok,,0.043856207811107745,0.03072126825663024,0.013134939554477504,30
hybrid_gate_factor_ic_dampen,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_factor_ic_dampen_20260417.csv,ok,,0.025103736586221812,0.0041004631738672526,0.02100327341235456,30
hybrid_gate_adaptive_cap,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_adaptive_cap_20260417.csv,ok,,0.025103736586221812,0.0041004631738672526,0.02100327341235456,30
hybrid_gate_no_secondary,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/fast_numpy/hybrid_fullweek12_20260510/hybrid_gate_no_secondary_20260417.csv,ok,,0.025103736586221812,0.0041004631738672526,0.02100327341235456,30
