model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
weekly_consensus,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/weekly_consensus_20260320.csv,ok,,0.0011044077316086686,-0.002889548078185755,0.003993955809794424,30
baseline_guard,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_20260313.csv,ok,,-0.044971056252640716,-0.058224849686849156,0.01325379343420844,50
baseline_guard_top40,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top40_20260313.csv,ok,,-0.04199695312331885,-0.058224849686849156,0.016227896563530304,40
baseline_guard_top30,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top30_20260313.csv,ok,,-0.03876873798696612,-0.058224849686849156,0.01945611169988304,30
baseline_xgb,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_xgb_20260327.csv,ok,,-0.030113250671165936,-0.02619360438502094,-0.0039196462861449954,50
weekly_consensus,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/weekly_consensus_20260327.csv,ok,,-0.022759497876094076,-0.02619360438502094,0.003434106508926865,30
baseline_guard,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_20260320.csv,ok,,0.02627008500972964,-0.002889548078185755,0.029159633087915394,50
baseline_guard,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_20260327.csv,ok,,-0.022759497876094076,-0.02619360438502094,0.003434106508926865,30
baseline_guard_top40,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top40_20260327.csv,ok,,-0.022759497876094076,-0.02619360438502094,0.003434106508926865,30
baseline_xgb,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_xgb_20260410.csv,ok,,0.049019231908488205,0.03072126825663024,0.018297963651857964,50
weekly_consensus,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/weekly_consensus_20260410.csv,ok,,0.0475964223084378,0.03072126825663024,0.01687515405180756,30
baseline_guard_top30,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top30_20260327.csv,ok,,-0.022759497876094076,-0.02619360438502094,0.003434106508926865,30
baseline_guard_top40,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top40_20260320.csv,ok,,0.02808613886332293,-0.002889548078185755,0.030975686941508686,40
baseline_guard_top30,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top30_20260320.csv,ok,,0.02556039461423867,-0.002889548078185755,0.028449942692424426,30
baseline_xgb,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_xgb_20260417.csv,ok,,0.01580275540874503,0.0041004631738672526,0.011702292234877777,50
weekly_consensus,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/weekly_consensus_20260417.csv,ok,,0.034644686989221504,0.0041004631738672526,0.03054422381535425,30
baseline_guard,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_20260417.csv,ok,,0.034644686989221504,0.0041004631738672526,0.03054422381535425,30
baseline_guard_top40,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top40_20260417.csv,ok,,0.034644686989221504,0.0041004631738672526,0.03054422381535425,30
baseline_guard_top30,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top30_20260417.csv,ok,,0.034644686989221504,0.0041004631738672526,0.03054422381535425,30
baseline_guard,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_20260410.csv,ok,,0.049019231908488205,0.03072126825663024,0.018297963651857964,50
baseline_guard_top40,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top40_20260410.csv,ok,,0.05342249589677876,0.03072126825663024,0.022701227640148522,40
baseline_guard_top30,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/weekly_cycle/fullweek12_20260510/baseline_guard_top30_20260410.csv,ok,,0.05415127518276233,0.03072126825663024,0.02343000692613209,30
