model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
weekly_alpha_floor,2026-02-27,2026-03-02,2026-03-06,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260227.csv,ok,,-0.039369999999999995,-0.03443,-0.00494,50
meta_portfolio_ensemble,2026-01-30,2026-02-02,2026-02-06,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260130.csv,ok,,0.01122,-0.026770000000000002,0.037989999999999996,30
weekly_alpha_overlay,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260306.csv,ok,,0.11662,-0.014419999999999999,0.13104,35
weekly_alpha_current,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260306.csv,ok,,0.06788,-0.014419999999999999,0.08228999999999999,35
weekly_alpha_floor,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260306.csv,ok,,0.048049999999999995,-0.014419999999999999,0.06247,50
weekly_alpha_auto,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260306.csv,ok,,0.11662,-0.014419999999999999,0.13104,35
meta_portfolio_ensemble,2026-03-06,2026-03-09,2026-03-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260306.csv,ok,,0.01924,-0.014419999999999999,0.03366,40
weekly_alpha_overlay,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260313.csv,ok,,-0.03893,-0.05822,0.019299999999999998,35
weekly_alpha_current,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260313.csv,ok,,-0.03611,-0.05822,0.022109999999999998,35
meta_portfolio_ensemble,2026-02-27,2026-03-02,2026-03-06,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260227.csv,ok,,-0.04482,-0.03443,-0.01039,30
weekly_alpha_floor,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260313.csv,ok,,-0.046490000000000004,-0.05822,0.01173,50
meta_portfolio_ensemble,2026-02-06,2026-02-09,2026-02-13,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260206.csv,ok,,0.08753,0.018799999999999997,0.06872,30
weekly_alpha_auto,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260313.csv,ok,,-0.03893,-0.05822,0.019299999999999998,35
weekly_alpha_overlay,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260320.csv,ok,,-0.00182,-0.0028899999999999998,0.00107,35
weekly_alpha_current,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260320.csv,ok,,-0.0049,-0.0028899999999999998,-0.00201,35
weekly_alpha_floor,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260320.csv,ok,,-5e-05,-0.0028899999999999998,0.0028399999999999996,50
weekly_alpha_auto,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260320.csv,ok,,-0.00182,-0.0028899999999999998,0.00107,35
