model,mean,sum,median,min,max,count,negative_windows
hybrid_gate_no_secondary,0.014037505621704104,0.16845006746044924,0.011700273353638952,-0.01105992227464278,0.03872035427114047,12,3
hybrid_gate_adaptive_cap,0.013018345814946349,0.1562201497793562,0.011700273353638952,-0.02808795431335162,0.06419466695237323,12,4
hybrid_gate_factor_ic_dampen,0.013018345814946349,0.1562201497793562,0.011700273353638952,-0.02808795431335162,0.06419466695237323,12,4
